size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,11409,23465,16935,17295,18516,18887,19172,18923,18648,18940,18887,18483,18692,18503,18086,18202,18473,18472,18936,18428,18304
4,3097,6260,4544,4691,5141,5237,5344,5201,5327,5169,5210,5160,5038,5091,5215,5142,5153,5371,5133,5078,5236
5,816,1681,1228,1244,1443,1485,1499,1470,1377,1427,1415,1409,1522,1407,1421,1400,1451,1463,1500,1436,1399
6,245,524,345,314,358,399,402,423,431,376,392,423,435,440,368,396,428,388,428,399,417
7,73,254,90,107,77,109,118,90,98,102,92,137,128,118,100,102,111,149,117,105,113
8,14,174,17,32,12,28,30,24,25,29,26,28,22,28,27,33,41,30,34,33,42
9,2,40,20,3,3,11,9,3,7,11,12,13,8,8,8,14,7,5,5,12,9
10,0,6,1,0,2,4,3,4,1,4,0,2,1,4,5,2,5,3,8,2,7
11,2,4,1,0,1,2,0,0,2,1,4,0,1,3,1,1,0,1,2,0,0
12,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,2,1,1,0,1
13,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0
14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
