size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[6062, 6101, 6105, 6095, 6041, 6047, 6147, 6022, 6174, 6248]","[6299, 6525, 6485, 6285, 6281, 6279, 6350, 6269, 6434, 6304]","[4673, 4695, 4772, 4676, 4684, 4689, 4542, 4756, 4642, 4584]","[4561, 4593, 4415, 4598, 4724, 4686, 4687, 4522, 4646, 4506]","[4510, 4571, 4396, 4467, 4531, 4610, 4603, 4450, 4533, 4485]","[4533, 4496, 4437, 4455, 4467, 4553, 4611, 4390, 4479, 4474]","[4509, 4489, 4630, 4572, 4469, 4542, 4505, 4425, 4442, 4456]","[4423, 4472, 4501, 4559, 4328, 4319, 4444, 4466, 4362, 4425]","[4465, 4404, 4432, 4438, 4507, 4370, 4410, 4486, 4557, 4328]","[4388, 4311, 4338, 4517, 4377, 4385, 4451, 4428, 4348, 4415]","[4294, 4422, 4273, 4416, 4351, 4385, 4347, 4318, 4401, 4501]","[4512, 4377, 4351, 4435, 4312, 4318, 4388, 4215, 4259, 4233]","[4306, 4346, 4242, 4399, 4349, 4226, 4363, 4303, 4301, 4435]","[4397, 4241, 4400, 4424, 4359, 4328, 4276, 4233, 4318, 4360]","[4299, 4214, 4187, 4238, 4258, 4333, 4227, 4236, 4344, 4262]","[4283, 4234, 4253, 4251, 4301, 4254, 4244, 4288, 4184, 4305]","[4300, 4139, 4285, 4175, 4239, 4259, 4173, 4352, 4186, 4142]","[4253, 4133, 4194, 4203, 4201, 4197, 4149, 4260, 4176, 4187]","[4195, 4155, 4213, 4119, 4234, 4209, 4231, 4223, 4103, 4202]","[4158, 4148, 4121, 4128, 4192, 4201, 4229, 4361, 4143, 4117]","[4242, 4180, 4088, 4166, 4123, 4130, 4115, 4199, 4103, 4159]"
4,"[1705, 1784, 1729, 1760, 1789, 1807, 1762, 1670, 1778, 1777]","[1844, 1802, 1890, 1837, 1805, 1836, 1882, 1824, 1855, 1861]","[1324, 1388, 1369, 1362, 1373, 1353, 1391, 1369, 1316, 1376]","[1335, 1311, 1386, 1301, 1323, 1404, 1281, 1341, 1374, 1320]","[1328, 1356, 1320, 1312, 1257, 1329, 1350, 1307, 1317, 1291]","[1277, 1264, 1309, 1377, 1339, 1213, 1281, 1401, 1322, 1271]","[1299, 1360, 1315, 1323, 1261, 1332, 1320, 1327, 1274, 1356]","[1293, 1300, 1341, 1289, 1233, 1312, 1298, 1281, 1354, 1359]","[1290, 1276, 1232, 1250, 1300, 1254, 1243, 1349, 1334, 1277]","[1308, 1362, 1278, 1313, 1328, 1208, 1289, 1252, 1320, 1163]","[1249, 1280, 1310, 1299, 1289, 1228, 1271, 1321, 1259, 1323]","[1281, 1263, 1230, 1143, 1268, 1268, 1190, 1295, 1234, 1270]","[1235, 1285, 1279, 1263, 1312, 1249, 1232, 1270, 1270, 1316]","[1315, 1275, 1259, 1219, 1213, 1309, 1262, 1235, 1247, 1218]","[1239, 1242, 1226, 1282, 1344, 1273, 1235, 1268, 1213, 1251]","[1273, 1223, 1244, 1300, 1257, 1272, 1272, 1260, 1196, 1180]","[1241, 1195, 1225, 1192, 1232, 1206, 1268, 1244, 1218, 1206]","[1199, 1261, 1202, 1212, 1234, 1198, 1217, 1179, 1223, 1248]","[1190, 1233, 1236, 1256, 1205, 1219, 1240, 1168, 1163, 1217]","[1209, 1259, 1186, 1263, 1207, 1186, 1279, 1226, 1185, 1195]","[1190, 1155, 1198, 1197, 1225, 1205, 1206, 1207, 1219, 1188]"
5,"[488, 524, 526, 499, 480, 536, 528, 554, 503, 496]","[588, 557, 506, 558, 513, 549, 538, 551, 548, 576]","[424, 361, 409, 446, 366, 404, 423, 419, 369, 385]","[405, 363, 414, 400, 384, 382, 351, 448, 378, 396]","[391, 370, 354, 393, 387, 400, 362, 400, 385, 406]","[437, 369, 388, 398, 418, 443, 374, 376, 385, 373]","[416, 387, 366, 374, 355, 354, 365, 402, 397, 421]","[381, 350, 357, 359, 368, 346, 369, 383, 402, 387]","[362, 384, 385, 378, 372, 377, 345, 382, 380, 390]","[328, 341, 403, 383, 379, 384, 373, 353, 371, 355]","[386, 336, 362, 366, 381, 389, 349, 372, 387, 343]","[379, 382, 353, 372, 366, 356, 363, 344, 374, 361]","[378, 362, 349, 346, 330, 375, 348, 364, 341, 360]","[357, 346, 343, 371, 360, 352, 365, 379, 384, 371]","[354, 360, 361, 335, 388, 375, 351, 370, 345, 365]","[342, 351, 372, 361, 343, 352, 383, 346, 365, 396]","[379, 348, 372, 356, 375, 376, 361, 362, 334, 326]","[347, 340, 346, 349, 373, 365, 363, 352, 358, 373]","[365, 371, 338, 341, 348, 355, 321, 325, 338, 355]","[376, 337, 327, 330, 357, 337, 352, 338, 382, 370]","[376, 372, 336, 355, 338, 355, 350, 345, 385, 341]"
6,"[135, 173, 169, 155, 151, 151, 144, 134, 159, 150]","[167, 158, 142, 155, 147, 176, 157, 163, 163, 154]","[120, 121, 122, 109, 138, 109, 119, 102, 109, 106]","[102, 118, 115, 112, 108, 116, 119, 115, 105, 121]","[107, 122, 115, 110, 120, 112, 103, 105, 100, 97]","[135, 94, 113, 114, 102, 111, 112, 115, 96, 108]","[91, 138, 124, 110, 109, 117, 93, 108, 121, 108]","[98, 120, 122, 109, 106, 94, 115, 110, 123, 106]","[105, 106, 105, 107, 106, 127, 112, 120, 102, 109]","[111, 121, 114, 111, 95, 122, 116, 119, 108, 122]","[121, 112, 120, 79, 89, 109, 109, 104, 100, 96]","[93, 101, 104, 107, 96, 121, 113, 97, 101, 93]","[108, 86, 120, 103, 131, 113, 100, 98, 100, 96]","[86, 94, 87, 94, 106, 94, 117, 100, 111, 107]","[112, 96, 88, 101, 100, 97, 113, 123, 99, 106]","[90, 96, 105, 118, 94, 89, 94, 111, 104, 106]","[82, 91, 106, 130, 105, 100, 96, 106, 103, 126]","[92, 98, 90, 79, 106, 104, 101, 111, 113, 111]","[129, 106, 97, 95, 130, 94, 103, 107, 92, 84]","[99, 114, 123, 91, 94, 106, 94, 105, 95, 110]","[92, 103, 96, 114, 96, 105, 116, 113, 92, 109]"
7,"[53, 60, 46, 36, 52, 47, 48, 48, 39, 38]","[56, 53, 47, 40, 46, 49, 43, 55, 46, 43]","[31, 39, 26, 34, 31, 31, 40, 53, 34, 30]","[33, 31, 31, 29, 33, 21, 34, 37, 22, 33]","[33, 24, 30, 36, 36, 30, 27, 32, 28, 24]","[34, 28, 29, 29, 34, 31, 36, 31, 33, 33]","[39, 23, 33, 33, 23, 30, 35, 40, 33, 43]","[29, 41, 33, 26, 28, 34, 26, 25, 36, 22]","[43, 21, 31, 32, 21, 36, 25, 33, 37, 41]","[42, 29, 30, 34, 37, 30, 28, 24, 27, 30]","[27, 30, 32, 30, 40, 24, 30, 32, 29, 34]","[27, 38, 38, 34, 35, 26, 31, 28, 44, 29]","[26, 31, 26, 30, 33, 36, 28, 30, 35, 28]","[30, 28, 27, 29, 29, 23, 28, 30, 35, 31]","[37, 22, 26, 26, 28, 24, 41, 28, 40, 23]","[34, 22, 28, 37, 32, 28, 28, 28, 36, 31]","[24, 26, 31, 25, 25, 23, 40, 21, 27, 36]","[40, 38, 29, 38, 23, 36, 29, 29, 26, 32]","[37, 31, 32, 23, 32, 24, 26, 28, 29, 31]","[28, 30, 18, 41, 25, 32, 37, 27, 36, 30]","[30, 31, 38, 40, 31, 22, 34, 25, 34, 27]"
8,"[14, 15, 10, 15, 11, 12, 13, 11, 14, 15]","[15, 19, 11, 17, 13, 16, 13, 13, 12, 12]","[6, 8, 16, 11, 12, 12, 8, 8, 11, 13]","[11, 8, 10, 9, 9, 9, 11, 7, 13, 11]","[12, 11, 8, 9, 10, 9, 10, 10, 11, 6]","[10, 6, 14, 6, 8, 6, 6, 9, 10, 14]","[19, 13, 9, 13, 8, 12, 6, 7, 12, 13]","[8, 9, 3, 8, 8, 14, 4, 9, 12, 8]","[11, 8, 11, 11, 11, 9, 11, 11, 9, 13]","[6, 16, 16, 9, 4, 11, 10, 12, 4, 7]","[9, 14, 14, 6, 5, 9, 11, 8, 10, 7]","[10, 15, 14, 9, 4, 6, 12, 11, 4, 9]","[9, 8, 6, 7, 8, 12, 9, 13, 9, 9]","[14, 8, 10, 11, 8, 12, 7, 10, 9, 8]","[13, 11, 14, 8, 12, 7, 18, 12, 11, 5]","[7, 10, 4, 10, 7, 8, 6, 8, 4, 7]","[9, 10, 4, 10, 6, 16, 6, 8, 20, 10]","[9, 8, 15, 9, 10, 7, 8, 11, 5, 4]","[7, 8, 11, 6, 9, 8, 6, 7, 14, 11]","[5, 5, 12, 16, 7, 8, 10, 9, 6, 10]","[4, 11, 8, 10, 12, 8, 12, 12, 10, 6]"
9,"[5, 6, 7, 4, 4, 3, 3, 3, 5, 1]","[4, 2, 3, 2, 2, 4, 3, 2, 2, 7]","[2, 6, 3, 3, 8, 1, 6, 3, 5, 1]","[4, 5, 2, 3, 3, 0, 2, 0, 2, 2]","[6, 2, 1, 3, 3, 4, 0, 3, 3, 0]","[7, 4, 3, 2, 2, 1, 4, 1, 3, 4]","[2, 2, 3, 2, 5, 3, 3, 1, 1, 2]","[3, 2, 1, 1, 1, 1, 2, 1, 2, 2]","[3, 3, 4, 3, 4, 3, 1, 2, 3, 5]","[1, 5, 3, 4, 1, 2, 3, 5, 1, 4]","[2, 1, 4, 1, 1, 3, 2, 3, 1, 2]","[1, 1, 1, 2, 4, 3, 4, 5, 6, 3]","[2, 0, 3, 2, 4, 2, 5, 3, 1, 3]","[6, 3, 5, 3, 4, 2, 6, 5, 3, 2]","[0, 4, 1, 7, 1, 2, 4, 2, 6, 2]","[4, 3, 1, 3, 1, 1, 2, 4, 3, 2]","[2, 3, 1, 2, 2, 1, 4, 2, 2, 4]","[1, 3, 1, 3, 3, 3, 4, 1, 0, 5]","[2, 2, 3, 2, 2, 2, 3, 2, 3, 2]","[3, 4, 0, 3, 3, 2, 2, 1, 2, 2]","[1, 0, 4, 2, 0, 2, 5, 1, 2, 4]"
10,"[2, 2, 1, 1, 0, 0, 0, 2, 2, 0]","[1, 0, 3, 2, 2, 0, 1, 1, 3, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 2, 2]","[1, 1, 1, 0, 2, 0, 0, 2, 2, 0]","[0, 0, 0, 3, 2, 2, 1, 2, 1, 0]","[0, 0, 1, 1, 2, 1, 0, 2, 1, 1]","[0, 0, 0, 2, 1, 1, 2, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]","[1, 1, 2, 1, 0, 0, 2, 2, 2, 3]","[2, 0, 0, 2, 1, 0, 2, 2, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 2, 1, 0, 2, 1, 0, 1]","[1, 1, 1, 1, 2, 2, 0, 0, 2, 0]","[1, 0, 2, 2, 2, 1, 1, 0, 1, 1]","[0, 0, 0, 2, 1, 2, 0, 0, 0, 0]","[1, 1, 1, 2, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 2, 1, 1, 1]","[4, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 1, 0, 3, 1, 1]","[0, 2, 1, 1, 2, 0, 0, 0, 1, 0]"
11,"[0, 0, 0, 0, 2, 0, 0, 1, 2, 0]","[1, 1, 0, 0, 0, 2, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 2, 1, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 1, 0, 1, 1, 2]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
12,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
