1N,2N,3N,4N,5N,6N,ratio
-0.10075182518418019,-0.2647801732514219,-0.28970389290390425,-0.40741185383397444,-0.26556520588509014,-0.0742702414096352,-0.3437536505749607
-0.12561280981961484,0.0587197230214149,-0.2741963795139821,-0.1867434047336228,0.0394670468612719,-0.13628461295063404,-0.48326456904434334
-0.31479581621929087,-0.26334931603620604,-0.3596405616810454,-0.3781994257090805,-0.17405374283343927,-0.3054294681027274,-0.6721391010740544
0.20736596143951,0.34605123627484247,-0.0770638350612643,-0.0455106460346247,0.26379022919999223,0.24766005334588015,0.5696255218665204
-0.2448182183978863,-0.4161000097937646,-0.3243946012224776,-0.33834944264860756,-0.2547099240490158,-0.16224351770184095,-0.40226271873874253
0.14724355299887548,0.02735695538421945,-0.04695717420415955,0.0153698845168207,0.022913102744564,0.08813255044882015,0.09161027756507645
-0.4455524210118375,-0.00645543651024795,-0.36595895384412,-0.4056702263169716,-0.012128650236159149,-0.29524568398473405,-0.4301575519605472
-0.8169434557268707,-0.43832590175618946,-0.3871546716949792,-0.4696961756296702,-0.3552518047365648,-0.8938442356652582,-1.6539935765424647
-0.2927428417392812,-0.20845995868071254,-0.21290687343829445,-0.16452187432274415,-0.22421605425952823,-0.2680544554866754,-0.3883483854777343
0.0732277665283947,0.023961754817824654,-0.007267871944193701,0.0039052703006907975,0.1105477789651932,0.0565041714257275,0.12936328876737413
-0.2756088354694235,0.06407526931081199,-0.24079814328808258,-0.21611666574293809,0.04250836990176755,-0.431872860346659,-0.3836108742419595
0.09812976819008284,0.0656864259070846,-0.1392643789344336,-0.152868711408838,0.0625209075441551,0.03635699386521605,-0.23749534375683615
-0.5718440355965977,-0.3518370619924355,-0.49699403728736785,-0.4627762996288677,-0.46737601718014443,-0.7257100497983828,-1.088794092893949
0.1520456941056974,0.00676279172632495,-0.09744951518772525,-0.10759370905346935,0.05317594887290775,0.16267251014140927,-0.07053298350763045
-0.3393661013315332,-0.15217924380376263,-0.3578609050532578,-0.34399743600017685,-0.11210502882871895,-0.2512076753371419,-0.6782805343683174
0.09931680215328209,0.10119446654567654,0.03717990156124115,0.037166490592358645,-0.10219782364347255,0.03171612058654045,0.17784699537816173
-0.28329724010137436,0.005010752121289251,-0.2384117527890074,-0.2653617163695053,-0.048490988682929295,-0.2497847497472542,-0.39889588043607066
-0.43227268153184906,-0.8330321399774958,-0.5681903174368379,-0.4973181210954677,-0.7798007765944692,-0.46963107086011796,-1.0345965249367974
-0.2938152794815939,-0.26371315766176495,-0.21161945509006086,-0.20052972779272404,-0.2310737183952547,-0.4222485005990585,-0.8866221013396678
-0.4171055513932205,-0.5859372407993101,-0.6127919349717847,-0.5678055371233417,-0.5991680019052872,-0.4280467208147789,-1.1072021554158713
-0.06426450806002999,-0.13957675708666556,-0.6932552236233471,-0.6223869288875254,-0.1266454785238108,-0.0331241236083145,-0.6121216389534223
0.043058387444146,-0.457119483169834,-0.128375808361272,-0.00740953008855405,-0.4871470599163197,0.1021115298658963,-0.547021345926533
-0.3508295966634212,-0.20536822928168708,-0.28229650928651717,-0.27984180382301294,-0.20497718776044022,-0.40273821679871913,-0.8790178686760001
-0.8227854397579175,-0.7549906566027746,-0.43920335688071854,-0.46897940759384343,-0.5189929413061856,-0.5652673742275861,-1.1911888566079836
-0.19813324985065964,0.02901370820312605,-0.3610815917171688,-0.36388521596161866,0.04783053208167505,-0.186078866257438,-0.5167808304054674
-0.29609968956856647,-0.4975097394879894,-0.3515596745435094,-0.3817139843441642,-0.4749320009622735,-0.3031894018123548,-0.7921726886999216
-0.6632577264539901,-0.26355771078297496,-0.24503983747610147,-0.25390602404119866,-0.26179835041609434,-0.6086310678732456,-0.7959657681641674
-0.2669653099835898,-0.6160907466781662,-0.6111395062557219,-0.5612874511510149,-0.5242044676070614,-0.2622957705302859,-1.047964234209956
0.059326121336427846,0.12534079308861223,-0.00273505195724515,0.045132343157675156,0.1399021137973417,0.0284035965945691,0.20003308029242314
-0.21632462233502642,-0.5931256904433748,-0.4019848747372962,-0.45346066922558237,-0.5777344742284631,-0.13995326647816136,-1.056615424252734
0.0430706158663952,0.06766082848436646,-0.09287843171054215,0.02236877765613815,0.06737169915757944,-0.0035189334727488003,-0.17888882874563428
-0.3706125198181726,-0.5254567166367,0.009912438380386801,-0.1567015476400255,-0.611473401217995,-0.3383070415675218,-0.5028498393722463
-0.0435318995451753,0.09085122142470245,-0.008181205335617451,0.05116335096425355,-0.048804022315996495,-0.13244465415054857,-0.43135267147692435
-0.0014489788009664998,0.20763968959781134,0.06639390786914655,0.10804740194506574,0.23424356213935205,0.0038570991822278,-0.033380942097417446
-0.33337887408138134,-0.3802567227668069,-0.25965908441603053,-0.32474206588292415,-0.519190637104143,-0.203512591455992,-0.8164877769031382
0.1301059799682123,0.37424165134782783,0.3163902851056099,0.23400078843509708,0.3009238838049755,0.11548744611470654,0.1729993986835255
