arm_size,mean,zone
3,-0.0292350779092697,all
4,-0.004021245207965,all
5,0.0388399520124902,all
6,0.06629223348736275,all
7,0.16791639953638535,all
8,0.255232319530162,all
9,0.6772080846329613,all
10,0.9683954920729936,all
11,1.4522316876799288,all
12,1.8037171253967381,all
13,2.5200970481689,all
14,3.198464827608073,all
15,2.6350987536932995,all
16,1.7005986908310777,all
17,1.151292546497023,all
18,1.3540251005511053,all
19,0.34657359027997264,all
20,0.34657359027997264,all
