1N,2N,3N,4N,5N,6N,ratio
0.08126337899463025,-0.1507561523185381,-0.15932372779204682,-0.28473010947059435,-0.13700746194340344,-0.23732098873942686,-0.13895598008585625
-1.7559514330683887,-0.13319280171406778,-0.8583685005363384,-0.8481411209288319,0.020125704422550045,-1.5448288435213864,-2.0529237545134698
-0.42309566526923675,0.24571560115166874,-0.1990897470959036,-0.05379209976556974,0.040577309360869396,-0.09442081854101661,-0.5108698557501089
0.015132741305012049,0.3347610569504258,-0.09803335096613155,-0.12815199622542434,0.0965667629122001,0.3390128583819856,0.6186580749326835
-0.1289546396526748,-0.8346698027348036,-0.0027089004265249406,-0.3796971180219325,-0.22255353193313387,0.02553520359665825,0.21071759730902212
1.1698453690717179,0.881830550314544,0.3635320656108544,0.9049185451068449,1.0798603830814426,1.301850208091366,1.4866042461329991
-0.5752278973787093,0.21511024716393684,0.4290956664138887,-0.11496653349582053,0.6071898318589705,-0.6467973810665772,-0.6015135482347584
-0.10216352976486631,-0.7067522863180398,-0.14641659844982569,0.23324733955930088,-0.16225363819424665,-0.5108121940707964,-0.5708098161110833
-0.6703178996664301,-0.38739862467609537,-0.6882244945947307,-0.20771622982399124,-0.8295021407686389,-0.516952711711795,-1.1635411034256828
-0.1300527337526696,1.2735594388255984,-0.0024614749035132,-0.2953595529014388,0.8913132720591744,-0.48050159843027496,0.16600608825813562
-0.254517029003971,0.345825122093244,-0.3321529079748238,-0.5061225331352956,0.43229595809892307,-0.4548440801439213,-0.6269537600938542
-1.0457554833336051,-0.35066957176987507,-0.4865382346628314,-0.5001787962751733,-0.3210046554193705,-1.737528175038002,-1.8377668431127425
-0.688447006950583,-0.3995652835681288,-0.607639903682208,-0.38953915850936804,-0.5833267286523897,-0.5352604008603121,-0.7606656763210333
-1.1652201049751856,0.8174670958380199,0.12878492974881903,-0.2795249105945755,0.8483649237009276,-1.297369319175498,-0.2472539936105102
-0.22616537860854227,0.4669839161840409,-0.3809311793686649,-0.22633243432677685,0.1935717872741278,0.19315686894267295,-0.6520580267160784
-0.4691368619419918,-0.14212859229735342,-0.3873740192136893,-0.35176366908502277,-0.47809786273342525,-0.7151544696115169,-1.3615141845331786
-0.2453189334724827,0.0700054905759751,-0.6705159929237409,-0.412577483540553,-0.5450124755382647,-0.23871647022024875,-0.9795715210298737
-1.1608511381003066,-0.6084123764935618,-0.7066995885237154,-0.741959383688989,-0.8406672200028833,-1.4974178447214535,-2.695815130758714
-0.3279629702614356,0.5741932348778656,-0.15859056931442087,-0.4795063333145686,0.9587874565439823,-0.6722077569920804,-0.471982982542836
-0.6606965925995513,0.02623705823306466,-0.570340757443626,-0.4721037076613924,-0.43846393065059663,-0.733359116294423,-1.2020064838568691
0.14751565947431589,0.049098857345357155,-0.740770452785161,-0.3664576386917948,0.0982194822780873,0.411985918892178,-0.6196750851485264
0.8639228230543273,0.13404008906655496,0.33569980658744536,0.5830698080091938,0.8202480458595651,1.665052486969144,0.9070955529960159
-0.9011013799466535,0.6078591958920716,0.3228089072303766,-0.06517313876542019,0.38355634432440483,-0.8580707376781695,-0.7265026747389318
-0.8227854397579175,-0.4400330339144065,-0.6686734036417536,-0.9023741731610716,-0.28087017745888715,-0.17383601752412658,-1.2928296432774902
0.8296243218460977,0.6983417759040877,1.5050439378704432,1.126055176728515,1.0714182216991754,0.823677352608935,1.8072138781194265
-0.6453152056944336,-0.446716359804195,0.12240611856001127,0.6045906660458146,-1.0672282943860223,-0.45985464370756857,-1.522950885134606
0.28995036929618256,1.2918075194421659,1.4563602137215943,1.3007920553285406,1.3003070785908852,0.9803854049421341,1.1641535037250335
-0.769084577855921,0.0047275065082271195,0.4639961581947903,0.5163685302439689,0.11035764961895372,-0.3701712687561196,-0.13151720291689695
-0.22054872444238394,0.0784656808469826,0.5647339156295451,0.4791925346515337,0.27128657623340435,-0.21393625765656105,-0.055493091166749955
-1.7619726198138117,-0.42116567617750467,-0.12540875813959673,-0.26105624490410484,-0.2546068548793663,-1.4981733816348122,-2.2027239218537673
0.633104720688827,0.6598653165027129,0.5140435205592907,0.47794636569644244,0.4910743872555433,0.33175153828598486,-0.1014839186309077
-0.5768642064384304,-0.5138286992333447,-0.16404454841871202,0.09324147418665577,-0.31392070991592924,-0.3324428697309622,-1.2833153389744494
0.33004481842739686,0.32419159297738154,0.5450224332339402,-0.06000215843778528,-0.09172010375965117,0.47566623129570573,-0.40966378186184005
-1.1716852957839077,0.5596517299722494,-0.3223859239278709,0.3731647573140524,0.6582705434921274,-0.6682987461344245,-0.6434405738940807
-0.5967983175641376,-0.8889473140171287,-0.9822389800197536,-0.739153989335728,-0.986334389607844,-0.29658698676744766,-1.607886356006404
-0.35324244828830004,-0.09529688325577568,-0.5488195513458453,-0.8824306316000685,-0.5176389364919698,-0.6110415749053206,-2.590887147713401
1.1827885588048523,0.5277324193826308,0.5406468559151452,1.2048147444190613,0.7911167673230524,1.3030174467242506,2.1000761100028242
1.2299764990896975,1.280289182356505,0.7659482035487779,0.35685085347054313,0.9095676424881156,1.061914831597732,0.9779778336469895
-0.35518180643120684,-0.42304295810689657,0.17435469754663707,-0.22542152715342678,-0.3998756764357093,-0.5162457155942246,-1.5444806224645589
-0.32456927263568247,-0.32349783541254234,-0.25908204997619727,-0.1143763637018147,-0.2141483271784249,-0.31881020699784024,-1.7768444356274458
0.26740203519586647,-0.391436981449808,-0.967410641278175,-1.139324773532232,0.0354442266587702,-0.2544160720076936,-0.9090591317673887
-1.0731265008734217,-0.26562909492093434,-1.0284169566018886,-0.9115049226394298,0.2167354682695123,-0.8937934120836053,-1.905152995800083
-0.4905572447444475,-1.4120887692619597,-1.2785875549767713,-1.1651830936584149,-1.3164216649190783,-0.6443432628678496,-1.6317519783528
-0.7446304060087391,0.13189036508025168,-0.5995200938058941,-0.657922456832652,0.4204558397619966,-0.4736673507082964,-0.010608242954847857
0.1083909166287606,0.4878524794252855,-1.5155399926065622,-1.439455332548902,0.2134986201133184,-0.7012330023200632,-1.2733641411168402
-1.399330800008928,0.4714345523081815,-1.4466591863619043,-1.531228853086146,0.2611727154662464,-1.0169583735644405,-0.9105149294773407
-0.3651984209705807,-1.0567484973585282,-1.1108675425992525,-1.44039940774863,-1.0781958077818814,0.24603135349807198,-1.4047599907734556
-0.9543572176584134,-0.47988028319997666,-2.325570463694322,-1.987553591878362,-0.4554532128796448,-1.1040911429338458,-2.956492556817145
-0.3025640449709587,-0.31511461393324247,-0.7165292399498104,-0.7071687524808031,-0.10856819878086199,-0.13620355335744447,-0.8883728128438133
-1.2299744954471472,0.12123664790133049,-1.0942167665213294,-0.9929802400480972,-0.17601908195367705,-1.6079169280224859,-1.8720805477852052
-0.4903650572666217,0.08407685193582995,-0.6862865445568705,-0.9757969680713039,-0.0363185703715215,-0.7750064480608873,-0.6155406297992522
-0.5865072276728569,-0.49099707993637254,-0.70159843473134,-0.5226850251591459,-0.4356232694290231,-0.5799256944379383,-1.1952925745787615
-0.04172319920227155,-0.2483273216085839,-0.28350340171219607,-0.7718276448877142,-0.016246656179203844,-0.5809121897888652,-1.6446640723172368
1.0928621728688528,0.4078911186689188,-0.1242488286382756,-0.317952756072826,0.06927638055888188,0.32778933742635313,0.13848799046047566
-1.4313139016430325,-0.37413701743349925,-0.9774181678409288,-0.9878828134521191,-0.05173980463420513,-1.2417111510606305,-2.286141683325205
-0.0872428447396407,-0.17137146024150515,-1.2400185891680584,-0.5475257729467999,0.11560470080100174,-0.3333026683053438,-0.5159180005806685
0.06037308989592976,0.12821563776843803,-0.1947356721861846,0.047546146325507244,-0.0967608390734684,0.4347729783820176,-0.23335133580670064
-0.5757694581460173,-0.19211237639754114,0.21704742954647382,-0.38439798227185046,0.1495725713323011,-0.5901142442450932,-0.7674455328161102
-0.5718585753935929,-0.174863095609996,-0.2404653019332792,-0.35504168867162034,-0.126377612289305,-0.9081805417761922,-1.3500603126491837
-1.4414272587021106,-0.3653353844345305,-0.5988697578382342,-0.12512977779326062,-0.743803708470608,-1.4195309313979578,-1.6608738733676287
-0.5256567528931722,0.1273311306970123,0.21954771749679286,0.041609235342256246,-0.08631947304284185,0.12416809317955785,-0.3759397466115756
-1.5652181523147541,-0.750054476215361,-0.1822680478286558,-0.13656109689618112,-0.45586895598015903,-2.079240602737929,-1.9143196962579028
0.6224459161483239,0.09388960307910656,0.162153048158946,0.2832473883557698,-0.1565976707335271,-0.10675292346870188,0.32694711570894536
-0.03502341021107559,0.10702182517073104,0.325294551048418,0.33643174207365606,0.14314017765695236,0.1163067860264137,0.45230538091841976
