arm_size,mean,zone
3,-0.0035126903088565,non
4,0.0450890456427575,non
5,0.1199189475079456,non
6,0.2961405171334419,non
7,0.4903695591301059,non
8,0.7966730845305794,non
9,1.6441234704219905,non
10,1.791759469228055,non
11,2.833213344056216,non
12,3.1354942159291497,non
13,2.4849066497880004,non
14,2.079441541679836,non
15,1.0986122886681098,non
16,0.6931471805599453,non
17,0.0,non
18,0.0,non
19,0.0,non
20,1.0986122886681098,non
