size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[31227, 31184, 31076, 31266, 31039, 31190, 31441, 31202, 31258, 30878]","[32409, 32110, 31968, 31627, 32087, 31922, 32055, 31840, 31827, 32062]","[21882, 21871, 22221, 22042, 21785, 21851, 22003, 22106, 21817, 21976]","[21251, 21709, 21541, 21543, 21499, 21788, 21586, 21545, 21664, 21471]","[22345, 22166, 22239, 22219, 22430, 22382, 22501, 22543, 22296, 22308]","[22333, 22254, 22381, 22173, 22335, 22074, 22115, 22470, 22556, 22373]","[22338, 22156, 22211, 22008, 22249, 22578, 22242, 22148, 22155, 22123]","[22201, 22215, 22021, 22098, 22173, 22096, 22269, 22215, 22105, 22250]","[22090, 22090, 22357, 22110, 22326, 22066, 22218, 21823, 22182, 22430]","[22325, 22347, 22170, 22136, 22311, 22128, 22225, 22297, 22128, 22137]","[22041, 22035, 22410, 22274, 22157, 22570, 21940, 22319, 22218, 22143]","[22365, 21900, 22285, 22111, 22096, 22115, 22119, 22165, 22016, 22003]","[22009, 21992, 22146, 21905, 21948, 22245, 21980, 21973, 21999, 22136]","[22123, 22068, 22096, 22046, 22126, 22054, 22056, 22271, 22169, 22051]","[22175, 21818, 22042, 22166, 21776, 22207, 22039, 22126, 22059, 21954]","[21915, 22038, 21842, 21916, 22019, 22094, 21980, 21908, 22229, 22051]","[22121, 21798, 21886, 21946, 22214, 21977, 21782, 22150, 22006, 21908]","[22020, 22101, 22100, 21910, 21953, 21775, 21964, 21958, 22142, 22030]","[21847, 21791, 22092, 21847, 21912, 22062, 21669, 21850, 21888, 22035]","[21943, 21665, 21836, 21906, 21731, 22187, 22004, 21729, 21875, 21932]","[21825, 21891, 21856, 22211, 22161, 21857, 21595, 22048, 21899, 21912]"
4,"[8213, 8171, 8226, 8239, 8320, 8241, 8143, 8186, 8336, 8061]","[8587, 8369, 8478, 8600, 8423, 8581, 8498, 8502, 8391, 8388]","[5653, 5728, 5825, 5800, 5680, 5702, 5901, 5819, 5876, 5953]","[5652, 5775, 5840, 5622, 5874, 5554, 5632, 5740, 5459, 5624]","[5879, 6007, 5858, 5862, 5962, 5999, 5888, 5871, 5858, 5941]","[6020, 5759, 5811, 5879, 5873, 5949, 5922, 5796, 5905, 5885]","[5799, 5990, 5860, 5809, 5761, 5992, 5886, 5810, 5973, 5803]","[5860, 5781, 5844, 5847, 5905, 5904, 5833, 5724, 5747, 5816]","[5785, 5924, 5735, 5865, 5756, 5833, 5737, 5729, 5710, 5811]","[5856, 5960, 5980, 5810, 5868, 5990, 5831, 5904, 5770, 5785]","[5788, 5842, 5769, 5767, 5757, 5855, 5770, 5901, 5625, 5933]","[5847, 5829, 5809, 5799, 5845, 5787, 5846, 5945, 5772, 5828]","[5772, 5909, 5768, 5838, 5702, 5732, 5770, 5881, 5752, 5810]","[5756, 5758, 5846, 5923, 5882, 5882, 5820, 5810, 5882, 5765]","[5718, 5803, 5816, 5881, 5876, 5767, 5955, 5759, 5798, 5950]","[5767, 5828, 5714, 5847, 5755, 5790, 5810, 5825, 5721, 5841]","[5652, 5883, 5875, 5670, 5900, 5727, 5770, 5705, 5751, 5835]","[5832, 5746, 5828, 5901, 5858, 5769, 5743, 5753, 5751, 5785]","[5776, 5617, 5837, 5731, 5721, 5829, 5751, 5751, 5711, 5746]","[5917, 5720, 5837, 5739, 5699, 5665, 5818, 5791, 5665, 5608]","[5761, 5605, 5600, 5848, 5806, 5808, 5621, 5689, 5575, 5713]"
5,"[2128, 2174, 2264, 2197, 2163, 2136, 2147, 2155, 2183, 2221]","[2296, 2232, 2164, 2169, 2232, 2204, 2237, 2223, 2299, 2270]","[1617, 1599, 1583, 1559, 1498, 1537, 1537, 1483, 1504, 1449]","[1498, 1489, 1429, 1496, 1417, 1448, 1522, 1488, 1447, 1522]","[1563, 1571, 1542, 1560, 1544, 1572, 1505, 1449, 1560, 1525]","[1641, 1611, 1516, 1501, 1487, 1510, 1492, 1507, 1535, 1543]","[1516, 1563, 1594, 1502, 1529, 1475, 1570, 1531, 1469, 1585]","[1502, 1509, 1582, 1471, 1532, 1555, 1589, 1529, 1485, 1482]","[1500, 1556, 1490, 1551, 1561, 1577, 1510, 1586, 1502, 1507]","[1567, 1535, 1554, 1471, 1615, 1482, 1523, 1504, 1544, 1569]","[1516, 1542, 1563, 1534, 1538, 1615, 1433, 1534, 1567, 1450]","[1612, 1631, 1562, 1499, 1537, 1547, 1513, 1615, 1515, 1610]","[1526, 1559, 1446, 1539, 1498, 1599, 1509, 1512, 1541, 1474]","[1511, 1478, 1498, 1529, 1495, 1583, 1521, 1563, 1553, 1530]","[1518, 1561, 1532, 1522, 1527, 1573, 1492, 1469, 1602, 1506]","[1443, 1571, 1582, 1525, 1541, 1531, 1536, 1518, 1515, 1617]","[1438, 1551, 1542, 1465, 1565, 1480, 1516, 1547, 1522, 1559]","[1592, 1599, 1510, 1594, 1604, 1504, 1510, 1541, 1516, 1537]","[1570, 1524, 1537, 1566, 1513, 1534, 1535, 1491, 1553, 1522]","[1517, 1505, 1547, 1474, 1577, 1475, 1466, 1557, 1543, 1476]","[1591, 1570, 1483, 1511, 1498, 1515, 1570, 1488, 1525, 1473]"
6,"[571, 626, 618, 532, 575, 562, 551, 568, 580, 516]","[579, 607, 552, 620, 520, 564, 581, 584, 564, 570]","[429, 375, 395, 364, 391, 402, 420, 386, 382, 390]","[385, 420, 355, 369, 415, 403, 351, 425, 412, 402]","[422, 441, 420, 435, 416, 396, 422, 408, 398, 425]","[418, 409, 448, 404, 419, 392, 428, 404, 405, 424]","[421, 396, 381, 416, 385, 384, 419, 449, 399, 395]","[394, 402, 415, 395, 397, 436, 423, 431, 407, 404]","[421, 418, 391, 412, 407, 390, 433, 414, 399, 395]","[373, 405, 418, 410, 415, 416, 426, 434, 435, 418]","[378, 425, 410, 415, 421, 426, 421, 407, 391, 427]","[414, 398, 393, 409, 398, 440, 399, 407, 408, 409]","[407, 396, 374, 409, 432, 416, 391, 411, 405, 404]","[406, 424, 415, 381, 391, 394, 410, 420, 408, 407]","[400, 385, 418, 404, 397, 400, 433, 435, 395, 411]","[386, 414, 404, 409, 356, 413, 412, 385, 394, 434]","[432, 388, 455, 406, 407, 390, 402, 396, 420, 397]","[411, 396, 411, 413, 358, 414, 384, 427, 387, 390]","[380, 407, 358, 413, 417, 407, 413, 431, 414, 414]","[406, 411, 382, 402, 383, 415, 388, 398, 425, 380]","[390, 399, 387, 421, 382, 418, 393, 428, 386, 398]"
7,"[153, 151, 163, 143, 144, 142, 170, 173, 174, 169]","[151, 144, 141, 147, 151, 150, 142, 154, 180, 163]","[125, 103, 101, 100, 114, 124, 109, 120, 121, 98]","[88, 95, 99, 112, 110, 96, 101, 104, 81, 91]","[95, 124, 92, 113, 118, 127, 120, 118, 98, 109]","[99, 100, 122, 138, 98, 84, 116, 97, 105, 106]","[102, 119, 101, 111, 93, 75, 122, 114, 101, 79]","[111, 110, 103, 96, 110, 113, 95, 96, 115, 110]","[96, 119, 110, 112, 110, 97, 105, 94, 114, 106]","[115, 101, 103, 109, 108, 97, 109, 86, 114, 122]","[108, 111, 97, 115, 120, 95, 134, 113, 98, 112]","[112, 112, 103, 115, 110, 105, 92, 109, 120, 95]","[107, 101, 105, 127, 102, 110, 95, 114, 103, 124]","[123, 117, 118, 120, 105, 121, 100, 91, 105, 104]","[105, 123, 121, 105, 118, 102, 102, 114, 91, 99]","[114, 103, 95, 103, 91, 121, 97, 91, 113, 95]","[113, 113, 93, 108, 105, 103, 111, 92, 116, 112]","[97, 94, 113, 105, 107, 113, 92, 104, 100, 109]","[107, 112, 113, 108, 108, 100, 114, 88, 89, 86]","[105, 93, 115, 101, 80, 118, 105, 92, 113, 102]","[103, 98, 94, 108, 102, 113, 111, 96, 108, 96]"
8,"[46, 44, 38, 42, 47, 34, 39, 36, 41, 46]","[37, 34, 41, 39, 36, 32, 32, 39, 33, 38]","[22, 33, 24, 31, 28, 22, 29, 29, 33, 27]","[31, 30, 23, 31, 27, 29, 41, 28, 28, 24]","[24, 21, 22, 29, 29, 28, 18, 19, 30, 33]","[30, 33, 35, 29, 29, 26, 19, 27, 29, 29]","[25, 29, 27, 23, 30, 34, 29, 27, 37, 24]","[17, 33, 23, 33, 30, 26, 34, 27, 23, 28]","[33, 34, 35, 27, 38, 19, 22, 32, 33, 38]","[21, 32, 35, 27, 28, 34, 25, 27, 21, 21]","[34, 33, 25, 32, 27, 29, 30, 28, 29, 28]","[30, 33, 23, 18, 26, 25, 30, 28, 36, 20]","[28, 39, 27, 37, 20, 21, 30, 34, 26, 33]","[28, 29, 30, 32, 28, 34, 27, 17, 27, 27]","[23, 28, 27, 32, 26, 33, 25, 26, 27, 37]","[22, 24, 25, 33, 26, 32, 40, 21, 30, 31]","[23, 31, 25, 28, 36, 31, 26, 30, 33, 25]","[25, 39, 30, 28, 28, 23, 19, 22, 25, 28]","[27, 28, 33, 25, 21, 26, 21, 28, 32, 23]","[23, 27, 21, 24, 32, 37, 28, 25, 26, 27]","[26, 31, 21, 30, 35, 28, 32, 30, 39, 25]"
9,"[7, 10, 13, 6, 12, 9, 11, 11, 6, 11]","[9, 6, 11, 8, 10, 14, 12, 14, 5, 11]","[6, 7, 8, 6, 8, 6, 5, 10, 4, 8]","[8, 4, 5, 9, 4, 6, 5, 5, 7, 4]","[6, 8, 3, 6, 3, 15, 7, 9, 10, 6]","[5, 8, 10, 8, 11, 8, 12, 9, 10, 7]","[7, 6, 3, 9, 7, 6, 7, 3, 7, 4]","[9, 8, 6, 6, 11, 5, 12, 10, 5, 7]","[13, 9, 10, 9, 7, 6, 6, 4, 10, 5]","[6, 11, 5, 7, 7, 7, 6, 9, 4, 6]","[8, 9, 9, 6, 9, 14, 7, 13, 6, 7]","[11, 6, 8, 8, 6, 6, 8, 5, 3, 8]","[6, 7, 7, 8, 8, 5, 6, 7, 10, 2]","[10, 10, 9, 5, 6, 6, 9, 6, 13, 6]","[6, 8, 6, 11, 8, 3, 5, 6, 2, 7]","[7, 12, 10, 10, 5, 7, 10, 7, 5, 6]","[7, 9, 7, 10, 15, 8, 4, 6, 7, 6]","[6, 6, 6, 14, 6, 9, 3, 6, 5, 8]","[9, 10, 9, 9, 9, 9, 6, 9, 7, 6]","[7, 5, 4, 5, 9, 8, 4, 8, 8, 5]","[7, 6, 10, 6, 7, 9, 6, 6, 8, 7]"
10,"[3, 1, 2, 3, 4, 5, 2, 4, 6, 2]","[4, 3, 1, 3, 3, 4, 1, 4, 2, 2]","[0, 1, 2, 2, 2, 1, 1, 2, 1, 5]","[1, 1, 0, 2, 1, 1, 2, 5, 3, 2]","[0, 0, 2, 1, 3, 2, 3, 2, 2, 3]","[1, 0, 1, 4, 4, 3, 5, 2, 3, 2]","[3, 1, 1, 1, 0, 1, 1, 0, 3, 3]","[3, 2, 0, 4, 4, 4, 5, 3, 4, 2]","[1, 3, 2, 2, 4, 1, 1, 1, 1, 2]","[3, 4, 2, 3, 1, 5, 2, 1, 1, 1]","[2, 4, 1, 0, 2, 2, 2, 0, 3, 3]","[3, 0, 3, 0, 3, 1, 0, 3, 2, 3]","[1, 2, 2, 3, 2, 3, 2, 0, 0, 2]","[3, 1, 2, 1, 3, 2, 0, 0, 2, 3]","[1, 1, 2, 0, 1, 3, 1, 1, 0, 2]","[2, 1, 0, 2, 2, 2, 2, 4, 3, 1]","[3, 2, 1, 0, 2, 2, 2, 1, 0, 2]","[4, 0, 0, 3, 2, 1, 4, 2, 1, 4]","[4, 1, 1, 2, 2, 2, 3, 2, 4, 0]","[1, 1, 0, 0, 2, 5, 2, 0, 0, 1]","[0, 2, 2, 1, 3, 3, 3, 3, 2, 0]"
11,"[1, 1, 0, 2, 0, 0, 0, 0, 0, 1]","[1, 1, 2, 0, 1, 1, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 0, 1, 2]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 3, 1]","[0, 0, 0, 0, 2, 0, 2, 0, 2, 0]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 2, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 2, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 2, 1, 1, 0, 0, 0, 2, 2, 0]","[0, 0, 0, 0, 1, 3, 1, 0, 0, 2]","[0, 2, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 3, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 2, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 2, 0, 1, 2, 4, 0, 0, 1, 1]"
12,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 2, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
