size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,26101,29986,21095,21326,21555,22882,22845,22035,21793,22390,21781,21552,22825,21971,21972,23059,21635,21841,22071,21670,21420
4,6852,8020,5537,5600,5908,6132,6139,6031,5544,5818,5928,5967,5942,5962,5801,5689,6047,5724,5727,5777,5768
5,1871,2202,1482,1520,1616,1750,1739,1676,1555,1607,1483,1596,1618,1633,1646,1625,1597,1613,1619,1571,1556
6,483,580,463,450,438,499,472,445,391,437,445,445,429,408,404,454,401,446,432,392,374
7,135,200,123,104,132,131,120,121,99,129,98,126,117,122,144,113,131,99,116,118,115
8,28,62,34,31,33,34,28,28,33,36,34,28,34,27,26,32,34,31,31,20,20
9,18,11,8,6,9,7,12,7,9,8,7,5,10,4,14,8,7,11,8,8,12
10,5,1,3,4,2,6,2,9,5,2,3,5,6,0,4,3,2,2,3,2,2
11,2,2,1,1,3,0,1,1,1,1,3,0,2,0,6,0,1,1,1,0,0
12,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0
13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
