size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[28797, 28600, 28469, 28483, 28443, 28490, 28620, 28465, 28676, 28690]","[27397, 27664, 27237, 27383, 27198, 27420, 27344, 27297, 27261, 27441]","[18199, 18245, 18218, 18157, 18080, 18296, 18140, 18300, 18146, 18179]","[19139, 19306, 19316, 19076, 19303, 19220, 19359, 19309, 19006, 19314]","[20203, 19965, 20211, 20024, 20142, 19936, 20032, 19921, 20209, 19869]","[19499, 19751, 19732, 19573, 19418, 19489, 19749, 19597, 19936, 19857]","[19472, 19577, 19671, 19614, 19480, 19559, 19569, 19633, 19649, 19527]","[19606, 19596, 19458, 19594, 19385, 19589, 19747, 19564, 19385, 19577]","[19524, 19750, 19416, 19352, 19682, 19648, 19722, 19511, 19391, 19864]","[19702, 19583, 19441, 19321, 19582, 19545, 19584, 19477, 19372, 19421]","[19539, 19505, 19497, 19688, 19507, 19594, 19618, 19302, 19482, 19632]","[19552, 19502, 19376, 19559, 19704, 19501, 19300, 19666, 19206, 19516]","[19485, 19428, 19431, 19597, 19577, 19638, 19516, 19611, 19365, 19454]","[19477, 19622, 19465, 19667, 19214, 19443, 19359, 19408, 19481, 19624]","[19502, 19529, 19327, 19671, 18989, 19417, 19446, 19316, 19465, 19514]","[19395, 19533, 19561, 19463, 19543, 19470, 19313, 19252, 19222, 19312]","[19528, 19480, 19772, 19347, 19302, 19525, 19449, 19560, 19351, 19618]","[19676, 19278, 19352, 19502, 19284, 19176, 19497, 19234, 19274, 19682]","[19075, 19273, 19352, 19428, 19354, 19409, 19281, 19608, 19327, 19712]","[19389, 19265, 19465, 19168, 19254, 19323, 19241, 19255, 19477, 19157]","[19334, 19243, 19489, 19509, 19299, 19182, 19446, 19553, 19193, 19261]"
4,"[7344, 7471, 7514, 7438, 7510, 7433, 7648, 7585, 7584, 7578]","[7253, 7135, 7264, 7242, 7238, 7128, 7269, 7273, 7151, 7292]","[4844, 4811, 4711, 4782, 4937, 4780, 4818, 4774, 4827, 4684]","[5057, 4979, 5137, 5218, 5087, 5138, 4932, 5022, 5114, 5196]","[5246, 5206, 5266, 5126, 5228, 5268, 5195, 5180, 5146, 5229]","[5123, 5326, 5292, 5158, 5295, 5168, 5192, 5092, 5146, 5137]","[5042, 5147, 5165, 5180, 5266, 5179, 5192, 5110, 5050, 5183]","[5213, 5138, 5155, 5187, 5127, 5087, 5162, 5103, 5082, 5146]","[5102, 5178, 5060, 5109, 5220, 5154, 5183, 5213, 5062, 5185]","[5130, 5166, 5216, 5064, 5118, 5200, 5162, 5130, 5183, 5167]","[5146, 5142, 5193, 5115, 5179, 5075, 5109, 5199, 5312, 5207]","[5273, 5103, 5096, 5132, 5207, 5254, 5206, 5102, 5118, 5101]","[5103, 5074, 4998, 5200, 5238, 5162, 5042, 5236, 5117, 5159]","[5104, 5016, 5085, 5204, 5149, 5062, 5106, 4949, 5007, 5275]","[5202, 5203, 5080, 5088, 5321, 5132, 5065, 5099, 5160, 5123]","[5070, 5292, 5141, 5125, 5215, 5213, 5183, 5157, 5221, 5054]","[5196, 5119, 5200, 5182, 4996, 5151, 5140, 5252, 5042, 5031]","[5106, 5097, 5061, 5207, 5000, 5150, 4953, 5098, 5090, 5110]","[5128, 5051, 4973, 5033, 5140, 5111, 5194, 5090, 4976, 5156]","[5191, 5073, 4917, 5086, 5117, 5060, 5245, 5125, 5099, 5182]","[4941, 4993, 5104, 5133, 5131, 5005, 4919, 5176, 5159, 5193]"
5,"[1965, 2047, 2016, 1932, 1955, 1957, 2037, 1961, 2019, 2001]","[1936, 1915, 1904, 1895, 1935, 1803, 1970, 1949, 1895, 1941]","[1216, 1240, 1289, 1277, 1237, 1212, 1294, 1325, 1259, 1340]","[1357, 1354, 1390, 1434, 1365, 1370, 1365, 1286, 1328, 1337]","[1357, 1439, 1412, 1436, 1405, 1420, 1357, 1436, 1404, 1419]","[1381, 1413, 1421, 1396, 1325, 1378, 1417, 1370, 1375, 1376]","[1355, 1322, 1326, 1375, 1386, 1361, 1366, 1356, 1286, 1335]","[1437, 1353, 1429, 1371, 1344, 1357, 1333, 1392, 1409, 1410]","[1356, 1389, 1344, 1408, 1317, 1410, 1392, 1367, 1394, 1296]","[1423, 1319, 1373, 1285, 1403, 1379, 1327, 1406, 1321, 1329]","[1410, 1371, 1318, 1346, 1359, 1301, 1373, 1359, 1433, 1393]","[1404, 1370, 1341, 1357, 1330, 1360, 1341, 1361, 1350, 1430]","[1394, 1333, 1454, 1343, 1374, 1371, 1361, 1332, 1289, 1361]","[1281, 1352, 1407, 1344, 1378, 1322, 1308, 1334, 1400, 1344]","[1479, 1353, 1347, 1273, 1363, 1284, 1391, 1383, 1342, 1360]","[1328, 1415, 1391, 1317, 1386, 1304, 1298, 1362, 1369, 1381]","[1324, 1425, 1330, 1340, 1394, 1327, 1411, 1424, 1351, 1296]","[1342, 1342, 1339, 1353, 1352, 1356, 1338, 1315, 1335, 1310]","[1348, 1333, 1359, 1407, 1306, 1312, 1352, 1302, 1414, 1339]","[1369, 1392, 1319, 1348, 1335, 1333, 1387, 1352, 1331, 1352]","[1389, 1383, 1285, 1326, 1342, 1346, 1342, 1332, 1344, 1349]"
6,"[509, 545, 513, 504, 525, 532, 539, 538, 450, 564]","[456, 497, 502, 510, 481, 474, 500, 532, 456, 515]","[354, 359, 358, 361, 336, 323, 325, 316, 319, 343]","[321, 356, 353, 347, 372, 354, 376, 334, 388, 358]","[357, 356, 388, 365, 354, 351, 362, 371, 344, 349]","[378, 378, 398, 337, 355, 334, 358, 370, 314, 306]","[379, 400, 353, 357, 398, 328, 375, 337, 329, 325]","[356, 352, 358, 347, 398, 379, 344, 372, 356, 366]","[369, 386, 390, 348, 370, 373, 361, 350, 323, 314]","[336, 372, 357, 392, 380, 364, 372, 371, 343, 337]","[358, 370, 372, 387, 337, 390, 342, 337, 380, 356]","[350, 361, 374, 352, 363, 389, 345, 341, 371, 363]","[356, 368, 390, 344, 340, 356, 352, 392, 349, 359]","[358, 349, 352, 359, 338, 365, 366, 372, 359, 337]","[362, 370, 373, 354, 344, 351, 332, 354, 335, 355]","[388, 381, 359, 375, 344, 356, 384, 355, 366, 371]","[360, 374, 327, 335, 389, 362, 375, 383, 337, 373]","[351, 386, 368, 362, 346, 362, 339, 344, 337, 360]","[366, 376, 339, 387, 337, 367, 348, 353, 357, 343]","[354, 331, 338, 331, 351, 356, 350, 341, 362, 409]","[374, 378, 351, 352, 348, 363, 343, 362, 382, 341]"
7,"[136, 153, 130, 112, 127, 138, 136, 141, 127, 142]","[122, 119, 131, 146, 149, 121, 120, 134, 166, 145]","[83, 76, 83, 103, 79, 74, 79, 92, 115, 98]","[105, 91, 94, 100, 102, 101, 98, 91, 89, 95]","[102, 112, 113, 92, 106, 113, 109, 106, 96, 80]","[99, 92, 83, 85, 91, 96, 87, 87, 116, 102]","[108, 98, 80, 91, 115, 81, 91, 106, 103, 78]","[93, 138, 100, 94, 93, 96, 93, 101, 99, 100]","[89, 93, 86, 108, 92, 86, 90, 94, 90, 102]","[98, 106, 97, 87, 99, 92, 93, 101, 91, 102]","[116, 104, 90, 96, 93, 80, 89, 82, 95, 113]","[100, 101, 83, 98, 109, 82, 83, 74, 69, 95]","[92, 104, 90, 86, 94, 104, 86, 87, 110, 86]","[119, 106, 91, 77, 110, 105, 90, 99, 91, 97]","[96, 92, 97, 75, 103, 73, 97, 104, 104, 90]","[98, 95, 105, 79, 93, 95, 100, 82, 93, 88]","[95, 90, 104, 105, 80, 78, 102, 85, 107, 83]","[91, 87, 92, 94, 95, 94, 103, 102, 99, 85]","[83, 81, 88, 103, 98, 103, 94, 101, 99, 89]","[94, 105, 76, 103, 104, 80, 93, 94, 94, 101]","[85, 90, 98, 93, 87, 100, 92, 89, 90, 113]"
8,"[48, 30, 34, 27, 40, 41, 29, 36, 35, 33]","[39, 34, 35, 29, 30, 31, 33, 33, 40, 37]","[26, 22, 22, 23, 19, 20, 23, 28, 20, 23]","[23, 29, 22, 23, 23, 25, 32, 26, 30, 22]","[26, 15, 34, 24, 29, 31, 30, 22, 21, 43]","[18, 26, 27, 26, 20, 23, 25, 24, 17, 27]","[26, 32, 30, 19, 21, 22, 17, 24, 19, 25]","[28, 29, 18, 22, 26, 23, 28, 31, 27, 19]","[26, 22, 18, 27, 29, 27, 27, 24, 26, 27]","[15, 27, 25, 26, 19, 19, 22, 23, 23, 22]","[34, 29, 23, 28, 25, 26, 33, 23, 34, 28]","[24, 32, 28, 23, 21, 19, 25, 17, 19, 25]","[26, 24, 35, 24, 17, 19, 19, 30, 19, 22]","[21, 17, 25, 27, 27, 19, 28, 37, 26, 27]","[22, 32, 28, 29, 22, 24, 26, 28, 27, 27]","[29, 21, 27, 30, 21, 28, 26, 28, 23, 24]","[27, 29, 27, 34, 30, 28, 40, 24, 25, 26]","[27, 28, 24, 25, 23, 25, 20, 21, 22, 31]","[22, 28, 18, 22, 31, 27, 29, 35, 36, 33]","[33, 40, 32, 25, 33, 27, 20, 22, 24, 25]","[24, 34, 21, 26, 27, 22, 22, 19, 26, 27]"
9,"[8, 15, 12, 11, 13, 8, 11, 6, 18, 9]","[7, 13, 8, 8, 11, 10, 9, 13, 3, 13]","[12, 9, 7, 8, 6, 4, 7, 4, 6, 12]","[4, 8, 10, 7, 5, 6, 5, 8, 7, 6]","[9, 6, 7, 5, 6, 4, 8, 6, 7, 6]","[5, 6, 4, 6, 4, 3, 9, 10, 10, 3]","[10, 7, 7, 11, 6, 12, 8, 8, 8, 8]","[6, 11, 10, 4, 6, 7, 5, 8, 10, 5]","[6, 9, 7, 10, 9, 6, 6, 5, 9, 5]","[6, 5, 10, 9, 4, 4, 5, 8, 8, 7]","[9, 4, 10, 4, 6, 12, 7, 6, 7, 5]","[6, 6, 6, 8, 8, 3, 5, 7, 5, 4]","[8, 9, 7, 10, 11, 4, 9, 8, 5, 4]","[9, 6, 5, 9, 5, 4, 3, 9, 4, 8]","[8, 7, 5, 7, 6, 9, 3, 8, 4, 6]","[8, 8, 8, 11, 6, 3, 6, 6, 6, 5]","[8, 5, 9, 2, 6, 4, 5, 7, 10, 8]","[7, 5, 6, 3, 4, 10, 11, 6, 9, 8]","[3, 3, 6, 2, 8, 6, 8, 5, 9, 9]","[6, 13, 10, 10, 5, 8, 7, 9, 7, 10]","[8, 6, 10, 7, 7, 3, 10, 5, 7, 4]"
10,"[1, 3, 2, 0, 1, 2, 3, 1, 4, 2]","[4, 5, 3, 5, 3, 4, 5, 4, 1, 2]","[2, 2, 2, 2, 0, 1, 4, 0, 3, 2]","[0, 0, 2, 2, 3, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 7, 0, 2, 2, 3, 1]","[4, 0, 4, 2, 1, 1, 3, 3, 3, 1]","[2, 1, 1, 2, 4, 2, 2, 0, 2, 4]","[4, 2, 3, 1, 5, 2, 3, 1, 0, 3]","[2, 2, 0, 0, 4, 2, 1, 2, 0, 5]","[0, 3, 0, 1, 3, 2, 3, 0, 0, 0]","[5, 5, 4, 3, 2, 1, 3, 1, 4, 0]","[1, 0, 5, 2, 2, 2, 1, 4, 1, 0]","[2, 2, 1, 0, 1, 5, 5, 1, 0, 6]","[2, 0, 1, 3, 1, 1, 3, 0, 5, 2]","[3, 0, 0, 2, 1, 0, 1, 1, 3, 2]","[0, 4, 0, 1, 2, 2, 2, 4, 4, 1]","[2, 3, 3, 1, 3, 4, 4, 4, 0, 2]","[0, 4, 1, 1, 0, 3, 2, 3, 2, 2]","[2, 3, 3, 1, 2, 3, 3, 0, 4, 1]","[1, 2, 5, 4, 5, 3, 1, 0, 1, 1]","[1, 3, 0, 1, 1, 3, 1, 1, 2, 0]"
11,"[0, 1, 2, 0, 2, 4, 3, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 2]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 2]","[2, 0, 0, 2, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 2, 1, 1, 0, 2, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 1, 2, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1, 0, 2, 1, 1]","[0, 0, 0, 1, 0, 1, 2, 1, 0, 3]","[0, 0, 1, 0, 0, 4, 2, 1, 3, 3]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 2, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 2, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
12,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
