1N,2N,3N,4N,5N,6N,ratio
0.3216570209215643,0.1093758248348737,-0.5005262338496541,-0.6066447761331062,-0.3449569333151701,-0.1698809897088029,-0.426780832346982
-0.2725827947252098,-0.7942989788086966,-0.8953045621537062,-0.890667858511335,-0.7449865671754894,-0.2680440762016238,-0.9812843914425812
-0.589447994203915,-0.8194519878081323,-0.8927426514594726,-0.8743752007599666,-0.9025808486422398,-0.5980282235387167,-1.2162312373826083
0.3145035063705186,0.7473143278418659,-0.0380532056168849,0.0450611823246899,0.6908198385975591,0.1530442127618587,0.7582603725294345
0.2163950658377647,-0.2953074992965199,-0.008997983989695,0.0585946862526232,-0.0982656982521697,0.222085808505746,0.2153820271806497
-0.4105780324233963,-0.8334302749567963,-0.1514122573779404,-0.1539392276969203,-0.8563113888658089,-0.460756919093422,-1.015804036954862
-0.808438868066927,-0.5014128596363789,-0.394334377214577,-0.4396535010747704,-0.4591898219617917,-0.8019845236317138,-1.3358907479254098
-1.978127917300318,-0.4725538080353562,-0.3577944815703472,-0.3775410576334922,-0.3424924189543432,-1.5292175438528823,-1.73585540169827
0.4871740958057956,0.1322888583732729,0.2369247097364931,0.2050767008595053,0.3638827420476648,0.4678536827962829,0.2739169015402846
0.2858525490213024,-0.4545850281628233,-0.0555005649396191,-0.0509186911564422,-0.4418407612493703,0.292404265466251,0.2017773462065274
-0.0136382697799348,-0.3496769837329803,0.0329933926371643,0.0073598127664327,-0.3584540430872547,-0.0475971973218974,-0.1499646092065398
0.6035728508073066,0.6995808688129896,0.3306381734692408,0.3835378884337832,0.7463697308559304,0.5616219661326396,0.5920919647792611
-0.2090254719809458,-0.2968883333598453,-0.1899129991572105,-0.1757202095618001,-0.2711912599285436,-0.060801115434833,-0.5896465796439718
-0.0874923024808193,-0.9577523403039238,-0.2287839462061518,-0.118914359274736,-0.9969279049415716,-0.0477258942498585,-0.7066584760084759
-0.5958209610953002,-0.8386443700940396,-0.461331051685316,-0.5752245608362558,-0.7889614875802446,-0.5315074344295447,-1.046960431996418
0.2397590237189218,0.2628658097346861,0.1014720059573697,0.0913031385814834,0.1425100478550392,0.2853389623113853,0.1699250014423123
0.6853757041087332,0.2943633458709729,0.4705655955584805,0.0528375194089327,0.362123128865973,0.9907067133333484,1.6948922757228293
0.2681090553189124,-0.7026430113978497,-0.3643078208921612,-0.3624533666087629,-0.6965356339296447,0.2936168321945997,-0.3464258902779917
-0.080683361273475,-0.2600831327620154,-0.1263295102321852,-0.1687275581284756,-0.2765300121805232,-0.0819533639328897,-1.4832951075721306
-0.7855197989221712,-1.3699382070648722,-1.007458207825953,-0.5491865380635135,-1.2774026929784306,-0.780581359686943,-1.7279204545631992
-0.0743768593255864,-0.1428816568409948,0.0301970436339986,0.0875031337085822,-0.2596207916795052,-0.0600710059713048,-0.3008843454413638
0.3323603282287367,-0.1929426832420492,0.5906051311327353,0.5297790503132521,-0.1581627244175595,0.3864486520955957,0.2308076577152003
-0.1881070625398792,-0.0743558758779578,0.2569209127334468,0.2662174175233093,-0.0991416993140877,-0.1645797965771688,-0.3786354526519136
-2.0598082609296027,-1.117186843166584,-0.2622690527607245,-0.2680455668056876,-1.118662168477262,-1.9060520279176256,-1.973480079680624
-0.123255572204442,-0.7240926849721827,-0.8027086653253246,-0.8063430113171104,-0.7580855110765474,-0.1151895544064947,-1.370017901046423
-0.0619564732041054,-0.4223930958361314,-0.3644664476384869,-0.3541542504878028,-0.4467405145452251,-0.055571872266086,-0.6093594689800875
-0.1982320284510295,-0.2569595576329965,-0.4848089326432596,-0.5105759279871989,-0.2264960924205169,-0.1944736837147171,-0.6690378925935019
-0.3017742241372605,-1.102341878907505,-0.7229829265484935,-0.7038937823634525,-1.1246220581199196,-0.3152799975306503,-1.1435013736872053
0.8834883508725855,0.1620523910811201,-0.0316249785645013,0.076746161662053,0.2450245690289952,0.8540331706525799,1.20945336562895
0.4404870966884544,-0.4135605694288892,0.1664180415623055,0.147530504125592,-0.4301004870124904,0.3998137245656628,-0.2549595335768582
0.161935959043149,0.0132210654878773,0.163479885944135,0.1161035693762458,0.0239903031300354,0.1966679514597947,-0.1548098202294532
-0.1238521391402948,-1.1353906939491467,0.0710955357270516,0.0289882495050998,-1.2041707035124958,-0.2865359597086353,-0.3554806545983887
0.3496544689265652,0.468667408561476,0.9907191517375592,0.803911740794562,0.5019756438642401,0.5228388816232443,1.087758505774561
0.5429013087359916,0.3361303895534703,0.5572740722345951,0.5509815198115604,0.3475491810353864,0.518142686532271,0.5515005361370849
-0.5414121187216112,-0.4722619122298511,-0.0968276146115625,-0.0629464921117264,-0.452428340708724,-0.5031747567653861,-2.2813425748443747
0.4769337189591601,0.4790877878868631,0.8201002039142347,0.9793190447804304,0.417937335102276,0.5566989809644529,1.1046825054452756
-0.0300501501956354,-0.3804885651763496,-0.0637040787033913,-0.077449099958958,-0.3022999065075532,-0.0460761401965334,-0.104894223122502
0.2504248452189982,0.28572945468332,-0.0151359668449426,0.0165141491736667,0.2519047666353348,0.2086589772709505,0.318872057821748
-0.1750421552625302,0.0707020884224884,-0.059452183500526,-0.0674059653325548,0.0902606672016452,-0.1888657424631811,-0.0343906932395929
-1.589577794951731,-0.7342918237963679,-0.5387060504323483,-0.5486573633633623,-0.8055756822717609,-1.7569831061823376,-1.8034974463880904
-0.2174277360701025,-0.4140518578363882,-1.1735657179035297,-1.1744777509243658,-0.4800998810741572,-0.2164365399081158,-1.5052742386899218
0.2680169103704656,0.2754054783782389,-0.3960209077994108,-0.3819973607887715,0.2899466250936269,0.2394931542026331,0.1376328346741646
-0.5443129050255411,-0.5037933974383074,-1.0281738640957836,-1.0096316678009372,-0.5491478278298422,-0.5262149477529704,-1.318096397444129
-0.3499621826315154,-0.0566556891356205,-0.8024270011652787,-0.8340807114499278,-0.090167440199802,-0.3048806234610005,-0.8392501551924503
-0.2722391833866144,0.0298177366677528,-0.0990428059661821,-0.0634933462268681,-0.0156311340660387,-0.4468633897813625,-0.7647901295511496
0.5558463159415209,0.388394348753054,0.5659105103426586,0.5640702635399815,0.3962590986037353,0.5557204458785802,0.5047047945075986
0.0324938278896465,0.2692177129011474,-0.0277931144956035,-0.0261240723711867,0.2751799929923982,0.0223034585924872,0.077513696316882
-0.0475223146523528,-0.0478346698668016,-0.0152937116620459,-0.0506719667230996,0.1181113924573599,0.085531081501051,0.0395283641866372
0.1776594806714221,0.5433135289362295,0.0580961997514968,0.2274652895793242,0.5005322437871522,0.1906820693804951,0.2021888506132667
0.1351373824385541,-0.5192111745769601,-0.5771926600871697,-0.6802685363060675,-0.4936533312267372,0.1298495092430014,-0.0690759959473653
-0.3864973126855877,-0.4712465927950011,-0.110927822978094,0.023637670283188,-0.4043358269203656,-0.4148844426475964,0.3553745779805043
-0.0787360761825047,0.2661719249733725,0.0736515835369002,-0.1272071233333113,0.4074844546258467,-0.0019804838143657,0.3708376953683087
-0.004546638033022,0.1772949258465677,-0.597157132276488,-0.5227916179797526,0.1211354344419018,-0.0085172440543868,-0.0769619818148841
-0.2079503743857963,-0.754143544447737,-0.335630696974987,-0.3666737724286795,-0.7608422769417578,-0.1700939436345821,-0.2777068307447605
-0.7160563105503089,-0.8285438265227617,-0.5861760587816458,-0.5735676955360041,-0.8180684583966066,-0.7322143337475816,-1.319573497655394
-1.4225311827428335,0.2137091251710369,-0.1510432812970528,-0.2069740833857374,0.3015410911938069,-1.85779247797164,-1.0601755150293986
