size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[5087, 5087, 5172, 5242, 5214, 4958, 5200, 5120, 5147, 5121]","[4998, 5077, 4980, 5040, 5008, 5058, 5005, 5076, 5053, 5180]","[3669, 3761, 3754, 3784, 3727, 3598, 3709, 3623, 3818, 3779]","[3592, 3746, 3784, 3708, 3717, 3784, 3762, 3747, 3732, 3822]","[3664, 3702, 3687, 3687, 3662, 3787, 3606, 3893, 3565, 3693]","[3581, 3706, 3654, 3732, 3643, 3644, 3608, 3632, 3653, 3669]","[3539, 3628, 3598, 3613, 3613, 3646, 3605, 3645, 3521, 3727]","[3602, 3706, 3645, 3543, 3710, 3636, 3660, 3694, 3492, 3699]","[3503, 3513, 3653, 3571, 3668, 3576, 3602, 3539, 3552, 3581]","[3639, 3546, 3566, 3591, 3533, 3545, 3682, 3572, 3520, 3611]","[3540, 3597, 3508, 3517, 3662, 3556, 3583, 3525, 3545, 3573]","[3576, 3603, 3618, 3500, 3580, 3517, 3594, 3547, 3496, 3576]","[3526, 3442, 3416, 3503, 3503, 3519, 3541, 3544, 3531, 3504]","[3430, 3497, 3401, 3510, 3463, 3499, 3516, 3485, 3446, 3510]","[3412, 3459, 3404, 3510, 3507, 3495, 3441, 3470, 3522, 3400]","[3363, 3510, 3455, 3503, 3453, 3514, 3592, 3421, 3493, 3646]","[3416, 3387, 3382, 3407, 3556, 3387, 3477, 3373, 3454, 3497]","[3376, 3498, 3468, 3494, 3523, 3347, 3342, 3415, 3347, 3498]","[3359, 3392, 3325, 3372, 3354, 3292, 3394, 3368, 3307, 3422]","[3418, 3376, 3400, 3184, 3315, 3305, 3465, 3298, 3347, 3420]","[3333, 3386, 3339, 3389, 3351, 3353, 3313, 3301, 3454, 3369]"
4,"[1373, 1405, 1409, 1372, 1428, 1367, 1349, 1372, 1422, 1418]","[1302, 1365, 1395, 1408, 1311, 1313, 1345, 1425, 1365, 1359]","[1022, 986, 1043, 960, 987, 998, 1005, 1042, 993, 989]","[984, 1034, 973, 1019, 1038, 1031, 1055, 952, 1011, 1120]","[994, 982, 1012, 1027, 997, 981, 991, 1030, 1011, 1000]","[976, 993, 963, 1000, 993, 966, 991, 989, 957, 965]","[986, 1004, 969, 1017, 994, 995, 1005, 1003, 1001, 1001]","[968, 1025, 979, 952, 959, 970, 1004, 926, 982, 966]","[991, 899, 934, 974, 1021, 935, 1015, 989, 1024, 1008]","[1000, 951, 996, 918, 1017, 965, 927, 1047, 998, 1005]","[973, 1025, 966, 937, 925, 946, 949, 981, 952, 944]","[971, 869, 923, 922, 944, 907, 970, 1014, 947, 941]","[971, 947, 936, 950, 977, 990, 920, 939, 972, 962]","[904, 971, 941, 942, 910, 885, 941, 974, 953, 951]","[933, 1007, 912, 916, 947, 935, 994, 1000, 958, 1026]","[988, 916, 881, 979, 960, 937, 916, 926, 936, 970]","[936, 865, 902, 963, 942, 848, 982, 995, 926, 969]","[922, 915, 911, 928, 893, 900, 890, 926, 944, 925]","[931, 950, 894, 937, 931, 914, 882, 892, 879, 881]","[879, 956, 966, 949, 931, 888, 926, 893, 871, 923]","[913, 900, 959, 919, 883, 885, 939, 869, 897, 901]"
5,"[357, 369, 368, 339, 402, 355, 385, 393, 382, 374]","[359, 415, 399, 344, 405, 365, 391, 357, 365, 391]","[269, 263, 262, 266, 289, 272, 280, 276, 266, 277]","[283, 259, 265, 290, 275, 254, 290, 287, 288, 258]","[278, 287, 275, 274, 285, 257, 286, 262, 297, 277]","[257, 276, 273, 255, 293, 242, 289, 269, 276, 263]","[277, 265, 261, 277, 256, 250, 273, 268, 310, 287]","[267, 257, 260, 263, 280, 252, 264, 264, 280, 276]","[244, 257, 255, 260, 254, 253, 259, 248, 245, 269]","[251, 245, 260, 273, 288, 263, 274, 246, 270, 247]","[286, 246, 255, 262, 273, 283, 259, 266, 251, 251]","[247, 278, 251, 267, 268, 241, 267, 237, 255, 249]","[276, 244, 241, 256, 259, 270, 265, 279, 245, 243]","[255, 266, 257, 271, 279, 249, 252, 261, 267, 295]","[280, 254, 275, 249, 269, 265, 250, 241, 240, 248]","[255, 247, 238, 260, 236, 284, 264, 257, 232, 222]","[237, 233, 260, 217, 238, 236, 232, 235, 239, 248]","[243, 267, 263, 231, 249, 247, 237, 263, 255, 232]","[288, 225, 216, 264, 270, 253, 250, 245, 219, 263]","[272, 262, 254, 202, 256, 250, 236, 254, 259, 266]","[239, 264, 259, 225, 257, 252, 243, 213, 240, 265]"
6,"[105, 107, 105, 97, 114, 121, 115, 90, 111, 120]","[106, 107, 97, 89, 91, 107, 102, 86, 108, 95]","[71, 68, 76, 86, 85, 64, 74, 83, 83, 68]","[86, 77, 68, 88, 90, 79, 75, 78, 76, 78]","[74, 68, 70, 64, 80, 71, 80, 72, 74, 71]","[79, 82, 63, 83, 65, 65, 75, 80, 79, 69]","[76, 59, 67, 72, 83, 72, 66, 67, 71, 64]","[71, 73, 68, 85, 73, 78, 61, 63, 68, 81]","[71, 68, 77, 85, 77, 78, 82, 76, 77, 79]","[75, 77, 61, 84, 71, 76, 69, 56, 91, 75]","[77, 61, 62, 56, 65, 94, 67, 56, 74, 61]","[71, 68, 69, 75, 78, 70, 66, 69, 76, 67]","[84, 67, 65, 74, 72, 94, 77, 65, 77, 71]","[71, 71, 69, 67, 66, 82, 54, 61, 79, 76]","[69, 55, 61, 76, 81, 63, 64, 60, 81, 66]","[56, 85, 62, 67, 71, 87, 78, 78, 60, 67]","[56, 76, 72, 68, 72, 67, 65, 72, 70, 72]","[63, 64, 70, 73, 74, 69, 65, 72, 67, 72]","[68, 66, 66, 71, 50, 75, 81, 62, 59, 67]","[59, 67, 78, 73, 58, 60, 69, 64, 80, 58]","[76, 64, 77, 79, 57, 80, 80, 60, 72, 69]"
7,"[37, 38, 34, 27, 25, 20, 33, 24, 24, 22]","[26, 26, 22, 23, 26, 33, 31, 25, 36, 28]","[19, 23, 11, 18, 15, 20, 23, 16, 21, 20]","[19, 17, 26, 22, 13, 12, 16, 21, 18, 23]","[23, 16, 17, 23, 18, 24, 12, 25, 21, 25]","[13, 26, 22, 16, 28, 24, 18, 15, 26, 25]","[25, 20, 13, 23, 23, 31, 19, 24, 19, 22]","[20, 18, 19, 20, 12, 23, 19, 21, 19, 14]","[17, 18, 14, 25, 18, 22, 19, 22, 22, 23]","[24, 21, 11, 27, 18, 23, 18, 14, 21, 21]","[20, 26, 22, 24, 20, 18, 18, 23, 17, 22]","[19, 18, 27, 13, 16, 15, 28, 19, 15, 19]","[14, 21, 24, 24, 19, 27, 18, 18, 17, 15]","[19, 20, 16, 18, 24, 18, 20, 19, 24, 16]","[23, 26, 18, 18, 21, 21, 22, 21, 13, 19]","[18, 21, 17, 13, 13, 21, 20, 16, 22, 15]","[15, 20, 17, 21, 19, 18, 14, 26, 21, 26]","[17, 14, 19, 20, 17, 16, 25, 17, 14, 22]","[19, 12, 21, 18, 9, 16, 16, 17, 15, 19]","[19, 16, 20, 21, 19, 19, 12, 15, 14, 17]","[22, 26, 11, 22, 15, 17, 19, 16, 26, 14]"
8,"[6, 13, 7, 4, 6, 17, 5, 6, 9, 3]","[5, 5, 3, 6, 8, 6, 7, 5, 6, 7]","[13, 5, 4, 9, 9, 5, 5, 6, 7, 4]","[3, 4, 5, 6, 7, 9, 5, 8, 5, 4]","[9, 10, 6, 2, 8, 6, 6, 7, 6, 4]","[3, 3, 8, 5, 10, 11, 3, 5, 4, 2]","[8, 6, 3, 1, 8, 5, 4, 5, 7, 6]","[6, 4, 5, 10, 6, 11, 3, 7, 5, 6]","[6, 6, 5, 5, 3, 1, 5, 4, 8, 4]","[6, 9, 6, 9, 6, 7, 3, 3, 5, 2]","[3, 9, 4, 7, 4, 6, 5, 9, 5, 6]","[4, 1, 2, 4, 4, 5, 6, 3, 10, 6]","[7, 3, 4, 6, 3, 6, 1, 1, 4, 3]","[5, 7, 8, 10, 8, 4, 3, 5, 2, 7]","[5, 4, 6, 7, 9, 1, 4, 4, 5, 3]","[2, 7, 3, 7, 8, 3, 10, 8, 8, 5]","[6, 6, 4, 5, 7, 5, 6, 5, 13, 3]","[3, 7, 6, 5, 6, 7, 4, 10, 0, 4]","[5, 6, 4, 4, 2, 5, 10, 7, 2, 9]","[4, 4, 2, 4, 2, 5, 3, 4, 1, 7]","[3, 11, 7, 5, 5, 6, 1, 6, 4, 3]"
9,"[2, 2, 1, 1, 2, 2, 2, 1, 1, 3]","[4, 3, 0, 1, 2, 1, 0, 2, 4, 2]","[0, 3, 2, 1, 1, 1, 1, 6, 0, 2]","[1, 2, 2, 5, 0, 1, 2, 1, 2, 1]","[1, 1, 2, 3, 2, 1, 2, 3, 1, 1]","[0, 2, 2, 1, 2, 3, 2, 1, 1, 3]","[0, 1, 1, 1, 1, 2, 2, 0, 0, 3]","[2, 1, 0, 0, 4, 0, 1, 1, 2, 1]","[0, 4, 5, 1, 1, 0, 1, 0, 3, 1]","[3, 1, 1, 0, 3, 2, 0, 2, 1, 2]","[4, 2, 2, 0, 4, 2, 2, 4, 1, 4]","[2, 1, 1, 1, 2, 4, 1, 3, 1, 2]","[0, 0, 0, 1, 2, 1, 1, 3, 0, 2]","[0, 3, 3, 2, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 1, 3, 1, 2]","[2, 3, 0, 1, 4, 1, 1, 3, 2, 0]","[2, 2, 1, 1, 1, 1, 0, 1, 3, 1]","[1, 1, 1, 2, 1, 3, 4, 3, 4, 2]","[2, 1, 1, 1, 1, 4, 1, 1, 1, 4]","[0, 1, 1, 2, 1, 4, 2, 2, 2, 4]","[1, 1, 1, 0, 2, 1, 1, 1, 1, 2]"
10,"[1, 1, 0, 0, 0, 0, 1, 2, 0, 0]","[0, 0, 2, 2, 0, 0, 1, 1, 2, 2]","[0, 0, 2, 0, 0, 0, 2, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[2, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[2, 1, 1, 1, 0, 3, 0, 0, 0, 0]","[2, 2, 0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 2, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 2, 0, 1, 0, 0, 0, 1, 2]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 2, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 1]"
11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
