size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,11565,24119,16310,18536,18623,18687,19183,17970,18477,19423,18886,18411,19410,18672,18530,19099,18372,18426,19326,18251,18234
4,2995,6111,4479,4755,5102,5273,5166,5115,5419,4997,5148,5372,5074,5041,5386,5042,5027,5448,5003,4973,5327
5,825,1500,1258,1317,1196,1474,1430,1405,1469,1542,1364,1443,1480,1328,1514,1480,1383,1532,1464,1335,1476
6,245,489,320,344,304,392,421,345,376,397,362,400,435,372,402,421,406,412,365,385,401
7,57,169,94,101,86,84,68,76,84,82,91,134,100,106,116,103,100,138,122,111,114
8,14,120,17,22,28,20,27,15,30,28,16,26,35,31,25,34,27,39,20,34,43
9,2,24,21,2,0,6,5,3,3,7,5,10,9,12,4,15,6,11,7,9,7
10,2,11,1,1,1,0,1,2,0,2,2,1,1,1,2,1,3,3,5,5,4
11,0,4,0,0,1,1,2,1,0,2,1,2,2,1,7,4,1,2,1,0,1
12,0,0,0,0,0,0,0,3,1,0,0,2,6,3,6,2,3,0,4,0,2
13,0,1,0,0,0,0,1,1,0,2,7,3,3,1,5,6,0,0,1,3,1
14,0,0,0,0,0,0,1,0,1,3,0,1,1,3,7,4,0,1,1,0,0
15,0,0,0,0,0,0,0,0,2,1,2,0,1,3,2,1,1,0,0,0,0
16,0,0,0,0,1,0,0,1,1,2,1,1,0,0,1,2,0,1,0,0,0
17,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
