size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[29876, 30070, 29854, 29952, 29948, 29818, 29582, 29939, 29804, 29195]","[25654, 25387, 25259, 25590, 25716, 25547, 25182, 25641, 25535, 25610]","[17847, 18125, 17922, 18162, 17958, 18017, 17929, 17772, 17873, 18024]","[19438, 19803, 19503, 19466, 19379, 19521, 19488, 19702, 19408, 19549]","[19747, 19728, 19484, 19751, 19603, 19422, 19669, 19799, 19598, 19396]","[19453, 19415, 19591, 19569, 19714, 19137, 19458, 19282, 19292, 19459]","[19448, 19450, 19421, 19313, 19434, 19505, 19411, 19547, 19395, 19314]","[19327, 19532, 19487, 19126, 19278, 19425, 19380, 19246, 19407, 19372]","[19197, 19483, 19363, 19341, 19457, 19302, 19152, 19377, 19441, 19505]","[19368, 19333, 19536, 19383, 19291, 19350, 19315, 18977, 19237, 19298]","[19250, 19144, 19145, 19318, 19475, 19330, 19412, 19115, 19415, 19210]","[19228, 19293, 19244, 19356, 19338, 19264, 19352, 19314, 19574, 19543]","[19170, 19253, 19220, 19160, 19174, 19359, 19178, 19353, 19148, 19297]","[19037, 19062, 19241, 19208, 19133, 19143, 19056, 19370, 19092, 19086]","[19067, 19349, 19306, 19185, 19126, 19060, 19404, 19248, 19278, 19128]","[19147, 19149, 19083, 19199, 19108, 19360, 19090, 19156, 19377, 19100]","[19072, 19089, 19169, 19024, 19237, 19085, 19363, 19345, 19012, 19001]","[19071, 18983, 19066, 19467, 19295, 19128, 19014, 19260, 19099, 19197]","[19013, 19215, 19177, 19080, 19156, 19087, 19092, 18973, 19181, 19337]","[19102, 18922, 18956, 19093, 18907, 19026, 19136, 19110, 19206, 18772]","[19094, 19086, 19084, 18953, 19027, 19019, 18973, 18905, 19079, 19188]"
4,"[8187, 7997, 8088, 8082, 7940, 7951, 7953, 8197, 8187, 8051]","[7004, 7008, 6852, 7039, 6929, 7014, 7010, 6951, 6889, 6848]","[4889, 4763, 4670, 4805, 4750, 4832, 4791, 4942, 4728, 4849]","[5243, 5175, 5322, 5395, 5259, 5322, 5350, 5265, 5265, 5353]","[5260, 5325, 5315, 5335, 5249, 5326, 5336, 5307, 5304, 5356]","[5223, 5123, 5262, 5208, 5231, 5270, 5264, 5364, 5328, 5367]","[5208, 5325, 5237, 5239, 5260, 5251, 5168, 5248, 5255, 5218]","[5238, 5371, 5114, 5129, 5320, 5264, 5290, 5356, 5240, 5151]","[5358, 5296, 5258, 5249, 5239, 5176, 5158, 5115, 5432, 5230]","[5351, 5200, 5308, 5174, 5171, 5165, 5142, 5111, 5192, 5115]","[5128, 5152, 5263, 5136, 5179, 5170, 5217, 5333, 5259, 5171]","[5114, 5061, 5248, 5271, 5082, 5121, 5331, 5163, 5207, 5194]","[5338, 5258, 5054, 5277, 5357, 5105, 5225, 5242, 5167, 5148]","[5065, 5132, 5289, 5249, 5197, 5103, 5299, 5144, 5144, 5202]","[5134, 5125, 5102, 5334, 5096, 5216, 5077, 5222, 5266, 5217]","[5122, 5113, 5174, 5037, 5147, 5135, 5131, 5022, 5174, 5237]","[5246, 5296, 5287, 5113, 5153, 5167, 5155, 5252, 5204, 5229]","[5262, 5243, 5234, 5194, 5098, 5194, 5271, 5315, 5153, 5139]","[5267, 5180, 5208, 5169, 5134, 5237, 5181, 5153, 5114, 5167]","[5102, 5196, 5080, 5175, 5039, 5186, 5146, 5110, 5126, 5167]","[5228, 5180, 5090, 5121, 5168, 5170, 5234, 5143, 5221, 5159]"
5,"[2216, 2146, 2229, 2190, 2191, 2174, 2207, 2163, 2222, 2217]","[1906, 1897, 1875, 1862, 1862, 1903, 1771, 1838, 1870, 1924]","[1313, 1308, 1340, 1340, 1304, 1317, 1309, 1268, 1287, 1386]","[1532, 1395, 1409, 1436, 1491, 1429, 1418, 1497, 1416, 1397]","[1434, 1422, 1449, 1465, 1392, 1430, 1467, 1354, 1394, 1398]","[1416, 1461, 1414, 1384, 1475, 1440, 1412, 1328, 1462, 1516]","[1366, 1443, 1461, 1394, 1454, 1466, 1434, 1431, 1461, 1388]","[1403, 1456, 1420, 1395, 1462, 1479, 1455, 1446, 1385, 1366]","[1390, 1358, 1465, 1373, 1438, 1448, 1400, 1388, 1470, 1363]","[1477, 1444, 1397, 1474, 1530, 1401, 1445, 1476, 1390, 1416]","[1367, 1437, 1394, 1364, 1440, 1396, 1515, 1423, 1372, 1413]","[1420, 1474, 1420, 1512, 1386, 1389, 1446, 1396, 1448, 1445]","[1371, 1419, 1413, 1411, 1367, 1372, 1407, 1351, 1415, 1384]","[1342, 1432, 1419, 1439, 1414, 1411, 1404, 1445, 1416, 1344]","[1398, 1346, 1318, 1378, 1377, 1408, 1412, 1390, 1404, 1450]","[1371, 1349, 1379, 1416, 1419, 1399, 1415, 1444, 1441, 1392]","[1370, 1386, 1363, 1453, 1394, 1428, 1374, 1438, 1408, 1371]","[1443, 1389, 1405, 1437, 1446, 1386, 1381, 1432, 1281, 1471]","[1422, 1371, 1371, 1393, 1375, 1371, 1368, 1423, 1443, 1496]","[1339, 1357, 1427, 1432, 1371, 1420, 1416, 1425, 1336, 1393]","[1417, 1340, 1376, 1360, 1334, 1348, 1337, 1372, 1420, 1430]"
6,"[610, 605, 591, 643, 585, 600, 613, 581, 563, 586]","[466, 472, 500, 527, 549, 515, 550, 566, 508, 514]","[389, 370, 352, 349, 365, 327, 321, 350, 354, 351]","[406, 339, 394, 421, 399, 366, 407, 368, 409, 409]","[407, 366, 399, 400, 381, 395, 417, 385, 405, 381]","[398, 365, 393, 359, 386, 383, 405, 396, 401, 400]","[408, 395, 358, 366, 385, 423, 414, 418, 409, 380]","[379, 361, 442, 370, 372, 425, 368, 396, 403, 364]","[401, 353, 398, 378, 393, 381, 370, 395, 414, 388]","[376, 390, 385, 371, 403, 370, 372, 415, 379, 373]","[371, 402, 356, 383, 390, 394, 436, 388, 385, 381]","[375, 417, 404, 380, 407, 370, 375, 367, 380, 359]","[379, 394, 412, 354, 354, 374, 379, 424, 394, 389]","[391, 379, 380, 388, 409, 390, 397, 394, 424, 355]","[361, 384, 378, 377, 385, 369, 388, 387, 407, 381]","[351, 375, 340, 394, 409, 380, 391, 373, 350, 356]","[388, 408, 368, 372, 406, 427, 396, 393, 414, 393]","[368, 389, 362, 437, 391, 404, 398, 388, 403, 395]","[378, 391, 370, 405, 347, 362, 408, 354, 359, 383]","[356, 383, 353, 354, 363, 333, 395, 403, 370, 372]","[432, 373, 364, 414, 410, 372, 390, 339, 386, 364]"
7,"[172, 172, 179, 183, 170, 152, 143, 163, 149, 133]","[154, 148, 153, 121, 115, 168, 139, 127, 178, 155]","[101, 95, 96, 92, 109, 96, 117, 82, 88, 95]","[87, 114, 101, 104, 124, 99, 97, 125, 102, 120]","[96, 108, 89, 102, 116, 86, 105, 116, 101, 110]","[96, 114, 109, 88, 120, 111, 103, 99, 112, 113]","[106, 117, 120, 94, 87, 112, 99, 93, 110, 94]","[131, 110, 120, 88, 122, 103, 136, 94, 81, 109]","[104, 101, 126, 94, 85, 94, 117, 118, 112, 110]","[100, 105, 96, 119, 94, 103, 116, 113, 108, 119]","[105, 115, 102, 104, 114, 112, 118, 101, 109, 110]","[104, 102, 100, 114, 89, 115, 93, 106, 106, 102]","[98, 119, 99, 95, 109, 91, 95, 108, 109, 90]","[103, 99, 98, 120, 118, 88, 92, 91, 111, 95]","[109, 82, 99, 96, 104, 100, 110, 95, 95, 86]","[117, 120, 123, 109, 80, 130, 105, 107, 119, 105]","[95, 106, 88, 110, 92, 94, 87, 114, 106, 114]","[115, 101, 99, 106, 101, 100, 110, 103, 91, 110]","[100, 90, 102, 96, 101, 97, 91, 106, 118, 108]","[91, 102, 113, 103, 116, 114, 110, 101, 121, 89]","[97, 87, 100, 95, 108, 108, 107, 105, 98, 105]"
8,"[49, 47, 48, 44, 43, 29, 39, 39, 47, 40]","[35, 33, 35, 29, 34, 33, 28, 36, 44, 36]","[32, 34, 24, 29, 28, 23, 33, 34, 23, 27]","[33, 38, 31, 25, 23, 25, 33, 32, 29, 35]","[14, 30, 19, 32, 20, 25, 27, 28, 27, 33]","[29, 28, 28, 26, 37, 32, 28, 38, 25, 28]","[31, 20, 39, 28, 35, 34, 27, 27, 33, 33]","[26, 29, 16, 21, 28, 30, 32, 37, 20, 32]","[18, 25, 21, 25, 36, 26, 27, 27, 24, 27]","[29, 28, 28, 24, 22, 32, 33, 28, 20, 25]","[29, 37, 35, 30, 27, 32, 36, 29, 29, 28]","[22, 24, 26, 29, 26, 20, 25, 34, 36, 19]","[22, 37, 25, 34, 21, 25, 30, 33, 31, 31]","[29, 39, 30, 29, 24, 22, 14, 32, 44, 27]","[38, 33, 23, 20, 27, 22, 24, 36, 16, 24]","[22, 26, 28, 24, 25, 25, 29, 31, 32, 30]","[17, 35, 47, 23, 27, 28, 35, 25, 22, 27]","[25, 26, 30, 33, 33, 24, 30, 32, 31, 32]","[35, 30, 28, 34, 30, 29, 24, 24, 22, 35]","[34, 25, 22, 28, 24, 19, 26, 31, 25, 28]","[29, 32, 33, 22, 31, 34, 30, 37, 29, 32]"
9,"[14, 17, 9, 11, 8, 13, 11, 16, 20, 9]","[10, 11, 8, 14, 8, 8, 12, 11, 5, 13]","[6, 5, 9, 8, 7, 5, 8, 5, 6, 4]","[8, 9, 7, 5, 6, 6, 8, 9, 7, 8]","[3, 3, 6, 5, 10, 8, 8, 7, 8, 10]","[9, 8, 4, 6, 2, 8, 7, 9, 7, 11]","[13, 8, 10, 9, 7, 5, 6, 11, 3, 10]","[9, 10, 8, 10, 7, 5, 3, 12, 6, 13]","[8, 9, 10, 13, 6, 8, 6, 8, 9, 9]","[8, 7, 13, 9, 2, 5, 6, 11, 7, 8]","[6, 12, 10, 11, 6, 11, 11, 6, 9, 7]","[9, 9, 9, 7, 8, 7, 11, 10, 7, 10]","[7, 10, 6, 7, 6, 6, 6, 7, 9, 9]","[7, 7, 8, 3, 5, 8, 11, 10, 12, 3]","[10, 6, 10, 5, 9, 1, 5, 12, 9, 11]","[5, 3, 7, 11, 6, 8, 7, 11, 5, 6]","[4, 7, 16, 7, 9, 4, 14, 6, 8, 10]","[10, 7, 4, 6, 8, 4, 5, 6, 11, 10]","[7, 10, 8, 12, 10, 6, 13, 7, 11, 11]","[3, 9, 3, 7, 11, 8, 11, 6, 9, 9]","[11, 10, 10, 9, 7, 7, 6, 9, 9, 5]"
10,"[6, 3, 3, 0, 2, 0, 3, 2, 1, 3]","[4, 3, 3, 4, 4, 4, 2, 4, 8, 3]","[2, 2, 1, 4, 1, 2, 3, 2, 1, 7]","[3, 3, 1, 1, 2, 4, 2, 1, 2, 2]","[2, 0, 1, 3, 3, 4, 3, 1, 1, 3]","[2, 0, 0, 4, 1, 4, 1, 2, 1, 1]","[2, 2, 3, 3, 1, 1, 4, 3, 2, 2]","[4, 1, 4, 0, 4, 1, 2, 0, 1, 1]","[0, 3, 1, 5, 1, 2, 1, 1, 2, 2]","[1, 3, 3, 2, 4, 3, 2, 1, 1, 2]","[5, 2, 0, 2, 4, 4, 3, 2, 1, 2]","[0, 2, 1, 0, 2, 0, 3, 2, 2, 0]","[0, 2, 4, 3, 1, 1, 4, 0, 4, 4]","[2, 1, 1, 0, 3, 2, 3, 4, 4, 0]","[1, 3, 3, 0, 0, 3, 2, 1, 0, 3]","[3, 3, 2, 0, 1, 3, 4, 3, 5, 0]","[2, 3, 0, 0, 1, 1, 0, 5, 1, 2]","[4, 2, 2, 0, 0, 5, 3, 3, 4, 4]","[1, 1, 1, 2, 5, 3, 2, 2, 3, 1]","[2, 2, 3, 3, 3, 0, 2, 5, 2, 3]","[4, 4, 3, 2, 1, 2, 2, 2, 2, 3]"
11,"[1, 2, 1, 0, 2, 1, 2, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 1, 1, 2, 1, 0, 0]","[0, 2, 0, 0, 1, 1, 1, 2, 0, 2]","[1, 0, 0, 0, 2, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 3, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 2, 1]","[0, 0, 0, 2, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 1, 3, 1, 1, 0, 0, 0, 0, 2]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1, 1, 2, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 2]","[0, 1, 0, 2, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[2, 0, 0, 2, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 4, 1, 1, 1, 1, 0, 1]"
12,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 2, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
