0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.7369909277376411,0.7238673170232106,0.7001466275659824,0.776006711409396,0.6106060606060606,1.4081632653061225,0.7941176470588236,1.25,1.0,0.75,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
0.8914531049205051,0.8239108055763963,0.9380792227204783,0.957667731629393,1.0972972972972972,1.1372549019607843,1.0625,1.5,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0601943911899774,0.7816182786462806,0.8885334942667472,0.9908722109533469,1.0892857142857144,1.118421052631579,0.9090909090909092,1.875,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9546738349984809,0.9005207584543379,0.8799461363165526,0.8688239387613084,2.436619718309859,1.0227272727272727,0.8214285714285714,1.5,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
1.0674667212474873,1.0451145851838692,1.1552655960469425,1.366883116883117,2.046875,1.0769230769230766,1.5909090909090908,2.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0163327392948627,1.2953411722786388,0.950882658359294,1.2427536231884058,0.7838345864661654,1.6486486486486487,1.6363636363636365,0.75,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8761130184259309,0.8882232871849485,0.8631611316113161,1.3042035398230087,1.985611510791367,1.1666666666666665,1.6363636363636362,1.5,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0235849056603774,1.0132463962708687,0.8651112484548826,1.0793991416309014,3.067460317460317,1.1428571428571428,2.0,2.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0496414854462548,1.0481582236600249,0.83981737262124,1.1144736842105263,1.1022727272727273,1.0384615384615383,1.15,1.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9780301875285866,0.8162736691675598,0.9401505646173149,1.1375718390804597,0.7848837209302325,1.3142857142857143,1.3846153846153846,1.125,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0372137348317787,0.8513439167670198,0.8734281591424449,1.3661560904449308,1.0687022900763359,1.2567567567567568,1.2083333333333335,2.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.93427926020048,1.0172688629117959,0.9305105853051058,1.2467177242888403,0.8042635658914729,1.15,0.9545454545454546,1.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0295016305894198,0.9200317093167836,0.8463983050847458,1.0509554140127388,2.046153846153846,1.375,1.5,0.625,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9896731631597102,1.1082772034930366,1.2478312166007357,1.2669300225733635,2.0223880597014925,1.0945945945945947,1.0,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0916691397549694,0.9355547044555088,1.066790352504638,1.4337848006019565,1.0465116279069768,1.097560975609756,1.25,1.3333333333333335,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.026631506345076,0.9017674958756621,1.2142117257095504,1.762222222222222,0.75,1.7073170731707314,1.2916666666666665,1.0,0.75,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
0.9489543395072169,1.0811640778432423,1.1503452605147522,1.0260416666666665,2.4770992366412212,0.9651162790697674,1.3181818181818183,1.375,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.919400917020043,1.189331892191826,0.9279898741105637,0.9967532467532467,1.6007462686567164,1.6527777777777777,1.0833333333333335,1.75,1.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8893822534024721,1.0815231407090002,1.3800495662949195,1.0223880597014925,0.9962121212121212,1.5147058823529411,1.5769230769230766,0.5833333333333333,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9568768419773341,1.0413442795632366,1.1296758104738154,0.7736559139784946,1.556910569105691,1.5394736842105265,1.3181818181818183,1.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9546072089063716,0.9834682169748502,0.818319646241314,1.1709493219129192,0.7958015267175572,1.0256410256410255,0.9666666666666666,2.1666666666666665,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
