arm_size,mean,zone
3,-0.05124792092496,non
4,0.00434430303900365,non
5,0.05518750808205635,non
6,0.1438001352837875,non
7,0.4961454495510724,non
8,1.2100082315597214,non
9,1.7608067400577192,non
10,2.2281193430576254,non
11,3.0854837672974,non
12,4.16181963256067,non
13,4.554179332108145,non
14,4.6759199671249405,non
15,4.578469797624534,non
16,4.257395153399964,non
17,3.971181118837167,non
18,3.6857446476071387,non
19,2.8903717578961645,non
20,2.3269801750787615,non
