arm_size,mean,zone
3,-0.0250863292196264,all
4,0.0039960570070527,all
5,0.0389186738410511,all
6,0.062380208301477,all
7,0.144109117762901,all
8,0.2501369185775865,all
9,0.5457188506710403,all
10,0.798524795788574,all
11,1.2950254629257572,all
12,1.792167799181333,all
13,2.3513752571634776,all
14,3.004031076368686,all
15,2.8723022345882283,all
16,2.079441541679836,all
17,1.6094379124341005,all
18,1.6094379124341005,all
19,1.0986122886681098,all
20,0.6931471805599453,all
