size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[25061, 25533, 25037, 25309, 25220, 25326, 25080, 25293, 24982, 25072]","[26787, 26901, 26984, 26861, 27032, 26902, 26926, 26773, 26611, 27054]","[20498, 20457, 20376, 20482, 20378, 19993, 20486, 20223, 20200, 20400]","[19846, 19696, 20073, 19598, 19972, 19588, 20117, 19978, 19827, 19772]","[19949, 19986, 19478, 19712, 19871, 19565, 19774, 19872, 19652, 19758]","[19715, 19601, 19723, 19864, 19550, 19748, 19710, 19655, 19504, 19818]","[19688, 19522, 19596, 19521, 19714, 19637, 19810, 19647, 19627, 19579]","[19716, 19527, 19813, 19283, 19683, 19623, 19487, 19463, 19761, 19546]","[19793, 19544, 19578, 19617, 19975, 19333, 19648, 19575, 19633, 19572]","[19609, 19595, 19774, 19772, 19479, 19768, 19614, 19686, 19666, 19792]","[19449, 19566, 19625, 19571, 19765, 19785, 19465, 19410, 19285, 19705]","[19752, 19423, 19685, 19681, 19889, 19677, 19643, 19548, 19671, 19632]","[19817, 19482, 19669, 19575, 19471, 19723, 19535, 19586, 19430, 19586]","[19783, 19665, 19611, 19382, 19647, 19635, 19589, 19357, 19683, 19419]","[19701, 19504, 19619, 19476, 19627, 19665, 19518, 19406, 19744, 19626]","[19570, 19724, 19755, 19687, 19660, 19527, 19090, 19561, 19546, 19627]","[19691, 19748, 19600, 19341, 19479, 19482, 19612, 19512, 19425, 19444]","[19600, 19454, 19364, 19473, 19493, 19375, 19597, 19591, 19526, 19491]","[19730, 19358, 19663, 19403, 19504, 19614, 19497, 19471, 19468, 19405]","[19694, 19357, 19311, 19505, 19729, 19302, 19657, 19597, 19466, 19501]","[19637, 19613, 19523, 19479, 19267, 19415, 19474, 19421, 19371, 19456]"
4,"[7227, 7037, 7126, 7151, 6953, 7059, 7066, 7074, 7188, 7368]","[7805, 7733, 7797, 7704, 7917, 7756, 7712, 7694, 7837, 7732]","[5705, 5810, 5913, 5728, 5867, 5866, 5883, 5746, 5754, 5831]","[5823, 5468, 5647, 5709, 5672, 5817, 5790, 5719, 5663, 5564]","[5631, 5612, 5696, 5694, 5698, 5564, 5497, 5589, 5690, 5625]","[5747, 5676, 5637, 5716, 5524, 5522, 5464, 5740, 5578, 5588]","[5583, 5534, 5666, 5805, 5661, 5678, 5590, 5684, 5497, 5605]","[5564, 5649, 5687, 5635, 5522, 5642, 5717, 5702, 5577, 5583]","[5715, 5538, 5580, 5632, 5622, 5586, 5720, 5670, 5706, 5562]","[5584, 5571, 5650, 5604, 5591, 5564, 5613, 5646, 5478, 5730]","[5632, 5714, 5658, 5588, 5548, 5603, 5610, 5648, 5651, 5737]","[5578, 5579, 5636, 5654, 5705, 5459, 5571, 5742, 5803, 5749]","[5581, 5580, 5650, 5472, 5558, 5694, 5667, 5556, 5554, 5654]","[5564, 5438, 5678, 5477, 5723, 5687, 5607, 5546, 5622, 5569]","[5603, 5506, 5585, 5497, 5631, 5621, 5603, 5522, 5722, 5501]","[5676, 5575, 5547, 5680, 5537, 5577, 5630, 5670, 5568, 5589]","[5711, 5574, 5435, 5612, 5514, 5675, 5589, 5654, 5508, 5646]","[5596, 5472, 5702, 5591, 5514, 5641, 5589, 5571, 5493, 5553]","[5743, 5644, 5665, 5534, 5553, 5635, 5557, 5660, 5474, 5566]","[5430, 5598, 5640, 5526, 5593, 5586, 5534, 5583, 5527, 5578]","[5598, 5671, 5564, 5516, 5590, 5715, 5503, 5506, 5619, 5547]"
5,"[2144, 2008, 2002, 2057, 2022, 2034, 2095, 2109, 2057, 1999]","[2245, 2264, 2176, 2152, 2214, 2178, 2313, 2201, 2277, 2289]","[1644, 1661, 1675, 1657, 1621, 1656, 1701, 1621, 1696, 1654]","[1604, 1531, 1610, 1579, 1607, 1670, 1668, 1645, 1602, 1632]","[1594, 1517, 1634, 1607, 1619, 1625, 1608, 1618, 1635, 1627]","[1670, 1599, 1595, 1603, 1676, 1541, 1613, 1683, 1593, 1606]","[1585, 1620, 1672, 1630, 1634, 1665, 1583, 1552, 1618, 1646]","[1594, 1589, 1609, 1626, 1661, 1576, 1616, 1649, 1618, 1628]","[1571, 1586, 1630, 1667, 1626, 1543, 1525, 1695, 1643, 1639]","[1598, 1589, 1581, 1588, 1674, 1530, 1603, 1580, 1642, 1642]","[1609, 1630, 1605, 1586, 1656, 1600, 1623, 1563, 1623, 1649]","[1622, 1635, 1689, 1556, 1567, 1582, 1616, 1595, 1627, 1584]","[1611, 1549, 1559, 1574, 1593, 1592, 1612, 1575, 1695, 1605]","[1589, 1612, 1599, 1542, 1578, 1677, 1618, 1648, 1602, 1590]","[1627, 1613, 1653, 1643, 1594, 1600, 1576, 1626, 1555, 1620]","[1599, 1617, 1594, 1596, 1548, 1617, 1553, 1645, 1651, 1690]","[1587, 1563, 1617, 1625, 1621, 1642, 1547, 1577, 1544, 1598]","[1521, 1652, 1544, 1637, 1582, 1646, 1663, 1606, 1609, 1645]","[1573, 1616, 1588, 1613, 1649, 1555, 1609, 1620, 1614, 1642]","[1546, 1608, 1617, 1573, 1532, 1615, 1555, 1648, 1598, 1609]","[1580, 1599, 1571, 1553, 1566, 1589, 1637, 1579, 1636, 1585]"
6,"[571, 597, 584, 598, 593, 574, 597, 602, 575, 608]","[620, 614, 628, 647, 619, 700, 637, 622, 601, 631]","[467, 478, 509, 502, 506, 431, 463, 485, 499, 518]","[503, 460, 510, 476, 459, 452, 481, 439, 483, 522]","[498, 481, 454, 424, 459, 454, 443, 464, 479, 464]","[418, 471, 468, 463, 452, 455, 468, 428, 473, 437]","[434, 440, 450, 458, 448, 428, 508, 492, 488, 453]","[465, 486, 466, 462, 437, 478, 425, 503, 457, 476]","[465, 447, 469, 460, 489, 479, 501, 480, 457, 495]","[470, 406, 450, 455, 465, 465, 447, 461, 492, 485]","[449, 457, 446, 475, 468, 446, 474, 473, 422, 456]","[469, 468, 442, 426, 468, 432, 458, 455, 430, 484]","[468, 469, 477, 460, 468, 442, 472, 476, 479, 499]","[461, 441, 442, 444, 437, 433, 417, 443, 476, 478]","[511, 420, 471, 442, 414, 443, 452, 441, 437, 455]","[447, 464, 473, 451, 443, 438, 407, 480, 427, 463]","[485, 435, 485, 490, 495, 480, 435, 470, 479, 477]","[467, 474, 461, 447, 471, 437, 462, 485, 409, 449]","[461, 481, 434, 469, 456, 421, 489, 467, 472, 469]","[478, 441, 464, 464, 441, 492, 487, 438, 469, 442]","[502, 465, 465, 474, 430, 485, 455, 441, 495, 468]"
7,"[175, 166, 148, 160, 147, 168, 163, 185, 180, 154]","[196, 148, 185, 216, 172, 184, 174, 204, 171, 192]","[141, 134, 138, 148, 139, 121, 140, 123, 153, 152]","[156, 141, 145, 143, 133, 126, 156, 141, 131, 123]","[113, 113, 145, 126, 152, 129, 125, 144, 119, 144]","[148, 137, 131, 125, 145, 134, 128, 115, 139, 115]","[130, 149, 143, 133, 144, 132, 138, 138, 131, 147]","[143, 132, 128, 115, 143, 114, 126, 122, 122, 124]","[129, 149, 131, 126, 145, 135, 127, 139, 123, 132]","[123, 127, 124, 112, 133, 129, 117, 139, 141, 133]","[140, 137, 126, 155, 131, 130, 128, 128, 140, 124]","[129, 134, 123, 113, 123, 149, 137, 127, 130, 120]","[127, 128, 129, 143, 155, 139, 133, 130, 112, 126]","[150, 135, 130, 127, 127, 118, 143, 147, 147, 132]","[141, 134, 140, 116, 148, 125, 128, 116, 127, 129]","[143, 144, 149, 146, 134, 132, 123, 137, 140, 148]","[126, 129, 130, 135, 130, 143, 146, 118, 140, 124]","[121, 138, 145, 126, 147, 136, 124, 133, 133, 119]","[136, 118, 116, 126, 143, 139, 141, 132, 131, 121]","[128, 115, 119, 126, 116, 126, 136, 146, 117, 118]","[144, 143, 129, 135, 128, 144, 108, 132, 117, 127]"
8,"[56, 52, 51, 47, 39, 50, 39, 47, 46, 66]","[49, 41, 63, 61, 62, 66, 52, 45, 48, 43]","[42, 34, 34, 43, 37, 40, 34, 46, 33, 38]","[43, 43, 38, 45, 30, 39, 46, 46, 34, 43]","[40, 45, 46, 38, 36, 38, 48, 37, 39, 37]","[33, 32, 38, 35, 37, 35, 35, 37, 41, 41]","[39, 37, 28, 36, 38, 35, 46, 40, 39, 44]","[42, 41, 28, 41, 44, 42, 34, 41, 38, 43]","[49, 39, 41, 44, 37, 43, 35, 34, 37, 38]","[41, 40, 32, 25, 34, 37, 33, 34, 30, 46]","[39, 38, 34, 35, 48, 37, 38, 31, 36, 36]","[36, 39, 47, 40, 44, 32, 40, 25, 46, 36]","[45, 43, 57, 28, 40, 43, 49, 40, 55, 44]","[38, 36, 31, 39, 41, 37, 36, 32, 33, 52]","[41, 36, 42, 43, 40, 37, 45, 48, 36, 32]","[31, 47, 41, 43, 37, 39, 45, 45, 26, 35]","[50, 48, 38, 41, 50, 48, 35, 29, 40, 44]","[35, 35, 32, 32, 31, 43, 40, 37, 25, 44]","[32, 28, 28, 43, 34, 31, 41, 33, 49, 35]","[29, 33, 41, 40, 29, 46, 39, 38, 31, 36]","[39, 44, 44, 43, 33, 32, 37, 27, 40, 22]"
9,"[14, 12, 12, 22, 20, 16, 17, 13, 19, 16]","[14, 13, 12, 13, 24, 18, 12, 19, 17, 17]","[8, 9, 8, 7, 14, 13, 8, 16, 11, 13]","[5, 17, 17, 18, 12, 12, 15, 6, 11, 16]","[13, 7, 12, 13, 5, 10, 6, 9, 16, 11]","[16, 11, 10, 11, 10, 10, 10, 9, 8, 14]","[8, 13, 14, 6, 13, 8, 11, 9, 10, 14]","[13, 17, 9, 9, 12, 7, 9, 10, 11, 15]","[9, 14, 9, 5, 12, 13, 7, 9, 6, 16]","[18, 18, 11, 6, 8, 9, 7, 13, 15, 14]","[13, 5, 8, 12, 7, 15, 21, 12, 7, 10]","[13, 8, 11, 9, 8, 7, 11, 10, 12, 13]","[13, 9, 6, 10, 5, 12, 16, 8, 12, 9]","[7, 5, 13, 14, 10, 9, 9, 11, 10, 8]","[6, 11, 9, 10, 11, 15, 13, 10, 12, 12]","[11, 11, 7, 13, 7, 11, 4, 9, 13, 13]","[4, 14, 7, 8, 9, 12, 12, 4, 12, 14]","[7, 14, 14, 12, 10, 17, 6, 11, 11, 9]","[3, 10, 12, 11, 12, 19, 15, 13, 11, 13]","[3, 10, 11, 5, 13, 12, 9, 10, 12, 14]","[12, 9, 14, 17, 16, 8, 15, 15, 9, 14]"
10,"[5, 5, 3, 3, 2, 10, 3, 4, 1, 1]","[4, 0, 2, 6, 2, 1, 4, 4, 3, 6]","[0, 1, 6, 3, 1, 0, 3, 4, 6, 5]","[2, 0, 1, 3, 2, 2, 3, 3, 1, 2]","[2, 1, 2, 7, 5, 6, 5, 1, 0, 1]","[2, 1, 5, 5, 3, 5, 5, 6, 2, 5]","[6, 3, 4, 8, 4, 2, 4, 0, 5, 1]","[2, 8, 2, 5, 1, 4, 2, 5, 4, 2]","[6, 1, 3, 2, 3, 4, 1, 5, 2, 5]","[5, 2, 4, 1, 4, 2, 3, 3, 4, 4]","[4, 3, 1, 4, 0, 2, 7, 2, 4, 2]","[4, 4, 2, 4, 1, 1, 4, 3, 4, 2]","[3, 4, 2, 1, 4, 0, 5, 3, 4, 1]","[3, 5, 5, 2, 2, 6, 3, 1, 7, 2]","[3, 2, 2, 2, 0, 2, 5, 2, 1, 3]","[2, 3, 0, 6, 3, 2, 4, 3, 5, 1]","[1, 0, 2, 5, 4, 4, 4, 1, 3, 5]","[1, 2, 4, 3, 3, 1, 4, 3, 3, 2]","[5, 1, 6, 6, 0, 5, 7, 1, 2, 5]","[3, 3, 1, 4, 9, 4, 2, 5, 3, 4]","[1, 4, 1, 3, 1, 4, 2, 3, 2, 5]"
11,"[0, 0, 0, 2, 0, 0, 0, 1, 1, 1]","[2, 1, 3, 1, 2, 0, 2, 3, 2, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 2, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0, 2, 0]","[2, 1, 1, 2, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 2]","[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[2, 0, 1, 1, 1, 0, 2, 1, 0, 1]","[2, 1, 1, 3, 1, 1, 1, 2, 1, 3]","[1, 0, 1, 1, 0, 0, 2, 0, 1, 1]","[1, 0, 2, 0, 1, 0, 1, 0, 0, 1]","[0, 1, 2, 0, 1, 0, 3, 2, 1, 0]","[1, 3, 1, 0, 2, 0, 1, 0, 0, 0]","[0, 1, 2, 0, 0, 1, 2, 0, 0, 0]","[2, 1, 0, 0, 1, 0, 1, 2, 1, 0]","[0, 1, 1, 2, 1, 0, 3, 0, 2, 2]","[2, 0, 0, 3, 1, 2, 2, 1, 0, 0]","[0, 1, 1, 0, 1, 2, 1, 0, 1, 0]","[0, 2, 2, 1, 0, 2, 0, 0, 3, 1]","[0, 1, 1, 0, 0, 0, 0, 3, 1, 1]"
12,"[0, 0, 1, 0, 1, 0, 1, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 2, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 2, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
