size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[18733, 18722, 18745, 18665, 18890, 19014, 18566, 18593, 18809, 18740]","[17462, 17709, 17484, 17693, 17534, 17815, 17446, 17453, 17405, 17621]","[14621, 14681, 14605, 14683, 14714, 14851, 14544, 14564, 14421, 14582]","[15079, 14937, 14863, 14810, 15038, 14917, 15062, 14744, 14732, 14883]","[14735, 14745, 14843, 14625, 14590, 14440, 14737, 14573, 14634, 14427]","[14350, 14429, 14665, 14717, 14650, 14411, 14567, 14475, 14596, 14575]","[14612, 14429, 14560, 14323, 14431, 14402, 14528, 14437, 14405, 14457]","[14449, 14411, 14416, 14535, 14455, 14422, 14473, 14491, 14342, 14620]","[14368, 14451, 14211, 14583, 14639, 14367, 14629, 14500, 14372, 14370]","[14541, 14351, 14406, 14505, 14326, 14527, 14527, 14444, 14340, 14479]","[14420, 14313, 14495, 14182, 14133, 14333, 14590, 14511, 14517, 14402]","[14622, 14403, 14514, 14426, 14272, 14599, 14285, 14262, 14393, 14250]","[14558, 14581, 14437, 14359, 14447, 14284, 14493, 14411, 14546, 14383]","[14123, 14383, 14268, 14339, 14430, 14315, 14174, 14355, 14486, 14393]","[14259, 14202, 14475, 14341, 14269, 14436, 14526, 14383, 14397, 14255]","[14281, 14397, 14122, 14399, 14456, 14260, 14620, 14242, 14522, 14229]","[14446, 14404, 14303, 14333, 14406, 14410, 14576, 14314, 14406, 14186]","[14404, 14368, 14198, 14147, 14274, 14530, 14146, 14235, 14408, 14294]","[14519, 14238, 14163, 14363, 13844, 14291, 14340, 14078, 14172, 14129]","[14332, 14531, 14273, 14355, 14244, 14086, 14240, 14322, 14434, 14433]","[14179, 14486, 14515, 14370, 14210, 14198, 14292, 14424, 14066, 14171]"
4,"[5279, 5355, 5378, 5434, 5293, 5365, 5318, 5206, 5246, 5359]","[4986, 4879, 4884, 5038, 4949, 4949, 5021, 4925, 4980, 5018]","[4136, 4131, 4107, 4208, 4060, 4086, 4195, 4149, 4109, 4193]","[4174, 4229, 4274, 4227, 4218, 4168, 4220, 4171, 4226, 4197]","[3939, 4112, 3993, 4191, 4148, 4144, 4085, 4237, 4115, 4155]","[4177, 4141, 4038, 4135, 4181, 4097, 4182, 4052, 4119, 4115]","[4099, 4094, 4018, 4095, 4029, 4021, 4118, 4063, 4111, 4187]","[4103, 4095, 4175, 4182, 4072, 4065, 4215, 4041, 4085, 4123]","[4153, 3990, 4067, 4094, 4064, 4024, 4112, 3977, 4058, 4136]","[4063, 4056, 4065, 3997, 4024, 4030, 4109, 4044, 3973, 4136]","[4215, 4103, 3951, 4020, 4094, 4038, 4078, 4012, 4028, 4123]","[4064, 4140, 3976, 4107, 4062, 4060, 4092, 4067, 4142, 4074]","[4053, 4046, 4117, 4120, 4169, 4155, 3994, 4038, 4059, 4134]","[4009, 4054, 4102, 3972, 4153, 4060, 4012, 4112, 4076, 4189]","[4000, 4078, 4009, 4010, 4031, 4094, 4117, 3998, 4002, 3987]","[4022, 4181, 4131, 4175, 4026, 4055, 4024, 3926, 4040, 4082]","[4046, 4110, 4066, 4113, 4015, 4082, 3977, 4020, 4126, 3982]","[4013, 4012, 3909, 4091, 4099, 4071, 4047, 4014, 4017, 4095]","[4053, 4265, 4023, 4182, 4023, 4011, 4189, 3914, 4055, 4101]","[4038, 4029, 3925, 4147, 3999, 3964, 3921, 4100, 4007, 3976]","[4013, 3976, 4146, 4117, 3987, 4062, 4118, 4113, 4014, 4080]"
5,"[1555, 1568, 1486, 1573, 1563, 1530, 1484, 1431, 1545, 1537]","[1428, 1461, 1363, 1452, 1444, 1472, 1416, 1363, 1377, 1344]","[1157, 1182, 1234, 1225, 1201, 1110, 1137, 1195, 1236, 1190]","[1177, 1211, 1240, 1252, 1193, 1157, 1176, 1177, 1120, 1181]","[1212, 1109, 1177, 1156, 1194, 1185, 1144, 1173, 1178, 1223]","[1190, 1199, 1111, 1266, 1219, 1115, 1162, 1136, 1115, 1214]","[1197, 1116, 1181, 1214, 1124, 1149, 1197, 1123, 1148, 1234]","[1149, 1103, 1140, 1181, 1116, 1210, 1117, 1200, 1183, 1240]","[1198, 1167, 1179, 1210, 1092, 1090, 1135, 1238, 1218, 1139]","[1163, 1196, 1165, 1197, 1158, 1082, 1165, 1121, 1152, 1185]","[1168, 1138, 1127, 1143, 1194, 1175, 1145, 1124, 1144, 1221]","[1184, 1195, 1153, 1084, 1133, 1071, 1143, 1165, 1104, 1208]","[1165, 1219, 1142, 1135, 1083, 1138, 1068, 1136, 1201, 1143]","[1179, 1109, 1171, 1150, 1174, 1128, 1170, 1187, 1234, 1167]","[1144, 1175, 1158, 1127, 1170, 1127, 1158, 1203, 1159, 1188]","[1156, 1149, 1080, 1167, 1146, 1137, 1052, 1112, 1151, 1146]","[1106, 1176, 1117, 1173, 1123, 1143, 1234, 1144, 1152, 1127]","[1149, 1158, 1181, 1173, 1124, 1119, 1118, 1232, 1151, 1191]","[1164, 1201, 1093, 1139, 1109, 1110, 1163, 1148, 1202, 1086]","[1146, 1103, 1089, 1138, 1125, 1107, 1132, 1130, 1177, 1157]","[1075, 1165, 1121, 1196, 1115, 1189, 1140, 1154, 1180, 1168]"
6,"[450, 423, 431, 460, 429, 435, 451, 467, 412, 439]","[414, 415, 401, 408, 380, 382, 393, 403, 393, 388]","[346, 356, 355, 343, 338, 308, 342, 326, 314, 333]","[385, 391, 353, 356, 361, 331, 352, 344, 315, 337]","[317, 319, 362, 355, 340, 372, 348, 364, 317, 357]","[342, 343, 309, 338, 356, 342, 337, 365, 325, 333]","[311, 312, 340, 348, 338, 339, 321, 356, 301, 294]","[336, 345, 340, 324, 319, 321, 327, 361, 351, 355]","[332, 351, 325, 327, 319, 360, 307, 360, 315, 316]","[316, 319, 313, 347, 324, 347, 354, 328, 339, 364]","[301, 335, 357, 329, 325, 307, 347, 317, 347, 313]","[350, 319, 371, 311, 333, 307, 312, 333, 308, 322]","[307, 329, 345, 339, 288, 304, 334, 288, 321, 286]","[324, 306, 354, 345, 352, 316, 311, 309, 331, 322]","[336, 333, 329, 332, 333, 320, 330, 346, 321, 336]","[345, 291, 356, 340, 298, 285, 362, 339, 296, 300]","[328, 345, 337, 327, 335, 336, 330, 327, 315, 340]","[305, 326, 317, 306, 331, 307, 312, 311, 318, 348]","[331, 322, 321, 357, 340, 338, 338, 326, 302, 352]","[334, 334, 368, 324, 355, 318, 310, 306, 322, 318]","[339, 319, 315, 356, 321, 289, 328, 300, 355, 307]"
7,"[116, 124, 123, 125, 125, 118, 125, 104, 139, 158]","[101, 129, 133, 141, 125, 111, 121, 127, 104, 112]","[90, 77, 112, 105, 102, 109, 100, 115, 84, 93]","[105, 102, 102, 115, 101, 87, 94, 87, 101, 105]","[89, 107, 106, 106, 105, 72, 97, 88, 90, 102]","[93, 101, 86, 97, 82, 90, 71, 94, 100, 95]","[104, 107, 105, 109, 93, 113, 98, 104, 86, 87]","[90, 84, 86, 98, 79, 87, 84, 120, 88, 83]","[101, 90, 84, 113, 103, 85, 97, 98, 111, 92]","[102, 87, 97, 103, 92, 92, 96, 91, 88, 92]","[110, 97, 108, 92, 107, 94, 80, 116, 83, 92]","[107, 79, 92, 95, 85, 108, 103, 103, 109, 94]","[97, 79, 89, 82, 85, 96, 84, 99, 91, 99]","[93, 87, 91, 100, 86, 98, 103, 82, 97, 86]","[82, 80, 98, 93, 101, 99, 91, 98, 89, 104]","[89, 98, 128, 104, 89, 97, 91, 98, 113, 105]","[91, 98, 94, 107, 80, 93, 83, 93, 99, 89]","[85, 88, 83, 99, 95, 85, 105, 95, 100, 84]","[95, 104, 97, 85, 98, 91, 100, 97, 95, 102]","[80, 85, 102, 84, 67, 74, 81, 83, 103, 89]","[100, 78, 90, 103, 81, 85, 92, 92, 86, 98]"
8,"[31, 28, 33, 35, 30, 40, 23, 38, 39, 36]","[20, 35, 38, 44, 34, 35, 31, 32, 25, 31]","[31, 30, 19, 20, 24, 32, 20, 28, 23, 31]","[30, 28, 36, 27, 25, 26, 29, 20, 36, 30]","[34, 19, 25, 29, 25, 27, 25, 25, 33, 27]","[21, 38, 20, 24, 25, 26, 29, 29, 22, 31]","[26, 24, 39, 26, 14, 26, 28, 31, 26, 19]","[25, 29, 24, 31, 29, 24, 20, 23, 23, 37]","[23, 31, 29, 34, 21, 30, 28, 23, 32, 29]","[34, 36, 24, 20, 32, 28, 28, 34, 28, 27]","[22, 27, 26, 24, 24, 19, 14, 29, 28, 28]","[12, 18, 25, 21, 22, 20, 19, 28, 27, 28]","[30, 16, 29, 13, 32, 29, 29, 35, 34, 29]","[25, 26, 17, 24, 22, 40, 32, 28, 36, 29]","[28, 30, 28, 27, 27, 21, 20, 31, 30, 32]","[29, 24, 36, 29, 31, 32, 27, 34, 26, 32]","[24, 22, 21, 37, 27, 29, 18, 15, 25, 25]","[31, 21, 20, 33, 22, 36, 25, 20, 20, 20]","[30, 20, 21, 29, 36, 31, 38, 32, 21, 31]","[25, 26, 31, 30, 26, 33, 32, 19, 31, 27]","[26, 35, 25, 27, 38, 20, 22, 31, 21, 28]"
9,"[9, 11, 9, 10, 6, 10, 13, 4, 8, 14]","[10, 6, 11, 7, 7, 11, 8, 9, 8, 3]","[13, 14, 5, 8, 12, 14, 7, 7, 11, 11]","[11, 7, 9, 7, 9, 15, 6, 12, 9, 9]","[11, 6, 10, 3, 8, 5, 8, 8, 10, 5]","[12, 11, 7, 12, 10, 7, 5, 4, 9, 11]","[13, 5, 7, 9, 11, 9, 12, 11, 14, 8]","[2, 9, 7, 7, 9, 8, 9, 6, 9, 3]","[12, 6, 13, 4, 8, 5, 7, 8, 14, 10]","[4, 9, 12, 13, 13, 10, 9, 8, 7, 10]","[7, 9, 7, 13, 5, 10, 12, 4, 5, 6]","[13, 11, 8, 5, 8, 8, 7, 8, 13, 5]","[14, 9, 12, 6, 13, 6, 6, 6, 9, 12]","[7, 13, 10, 12, 10, 8, 15, 5, 6, 4]","[10, 5, 11, 7, 12, 14, 11, 12, 17, 10]","[3, 10, 7, 3, 8, 8, 12, 5, 4, 9]","[6, 8, 9, 7, 12, 10, 5, 6, 14, 14]","[8, 5, 6, 8, 10, 9, 9, 8, 8, 13]","[8, 8, 5, 10, 6, 10, 5, 10, 6, 8]","[10, 6, 7, 8, 3, 8, 5, 7, 5, 5]","[4, 13, 10, 9, 12, 10, 5, 7, 6, 7]"
10,"[2, 4, 2, 2, 3, 8, 5, 3, 3, 2]","[1, 2, 0, 2, 2, 3, 1, 4, 1, 0]","[4, 0, 3, 3, 3, 2, 4, 1, 3, 2]","[1, 2, 2, 1, 1, 5, 3, 2, 1, 5]","[3, 4, 5, 1, 2, 1, 1, 3, 3, 2]","[2, 0, 0, 2, 2, 0, 0, 0, 2, 1]","[4, 4, 0, 1, 1, 1, 1, 5, 2, 1]","[3, 1, 1, 1, 2, 1, 1, 4, 3, 2]","[1, 4, 3, 0, 1, 0, 2, 6, 5, 1]","[4, 2, 3, 3, 2, 0, 4, 0, 1, 4]","[2, 1, 1, 6, 2, 2, 4, 0, 2, 2]","[2, 1, 3, 0, 2, 0, 3, 2, 1, 3]","[0, 1, 2, 1, 4, 1, 2, 3, 4, 5]","[6, 1, 3, 0, 0, 2, 2, 3, 3, 1]","[1, 1, 0, 1, 3, 1, 4, 3, 3, 1]","[1, 1, 1, 1, 2, 0, 0, 2, 2, 3]","[1, 0, 1, 1, 6, 2, 1, 3, 2, 0]","[0, 1, 2, 2, 2, 0, 2, 4, 2, 2]","[2, 4, 1, 4, 0, 2, 2, 3, 6, 2]","[1, 4, 0, 1, 0, 1, 3, 0, 3, 4]","[1, 2, 0, 2, 2, 4, 0, 1, 0, 4]"
11,"[2, 0, 1, 0, 1, 1, 0, 2, 1, 0]","[0, 2, 2, 2, 1, 0, 1, 2, 1, 2]","[0, 0, 0, 0, 2, 1, 2, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[1, 3, 0, 2, 0, 1, 0, 0, 4, 1]","[0, 2, 1, 0, 1, 2, 1, 1, 0, 1]","[0, 0, 0, 0, 2, 1, 1, 0, 2, 0]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 2]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 2]","[0, 0, 2, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 2, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 3, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[1, 2, 1, 0, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 0, 2, 0]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 2, 0]","[0, 1, 0, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 3, 2, 0]","[0, 0, 1, 0, 0, 2, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
