size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,30909,38885,32121,33149,34193,34021,33397,33944,34152,32526,33914,33760,32575,33244,33756,32199,33458,33774,31997,33078,33565
4,8773,10228,9672,9196,9487,10545,9782,9608,10358,9329,9561,10172,9460,9107,10078,9151,9229,10142,9307,9176,10070
5,2595,2936,2778,2922,2895,3043,2925,2700,2942,2963,2690,2931,2843,2818,2818,2996,2616,2987,2871,2764,2776
6,799,907,823,852,931,879,825,898,761,741,806,750,867,739,884,912,874,756,829,793,795
7,196,350,287,200,215,238,216,231,269,230,233,234,235,234,243,219,206,266,214,217,244
8,65,98,76,66,71,78,79,76,59,87,90,83,108,69,74,91,67,73,51,59,63
9,18,25,14,13,29,28,16,28,16,17,26,13,29,15,28,25,26,21,26,25,19
10,8,9,12,6,8,2,9,12,10,8,13,4,0,7,6,6,7,13,0,12,13
11,0,2,4,2,2,0,4,0,0,4,3,6,0,0,5,0,2,2,0,1,2
12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
