arm_size,mean,zone
3,-0.0146173771794529,non
4,0.0113415090305474,non
5,0.0522998449355875,non
6,0.1588018545886483,non
7,0.4136594539764242,non
8,1.234530320668961,non
9,1.7745541898052903,non
10,2.162087969870086,non
11,2.736335376846407,non
12,3.56953269648137,non
13,4.248495242049359,non
14,3.970291913552122,non
15,3.713572066704308,non
16,3.6635616461296463,non
17,3.218875824868201,non
18,2.70805020110221,non
19,2.5649493574615367,non
20,1.0986122886681098,non
