size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,4432,4997,4191,3975,4366,5127,4067,4222,4029,4162,3994,4112,4253,3956,4196,4326,4184,4068,4366,4039,4331
4,1411,1390,1147,1023,1213,1462,1354,1167,1162,1102,1116,1236,1159,1188,1269,1128,1211,1185,1165,1131,1190
5,405,375,339,429,476,401,342,352,307,276,285,319,299,291,334,316,348,297,344,289,288
6,122,130,88,98,156,162,110,80,99,67,98,90,98,85,88,123,83,90,94,109,97
7,25,35,33,214,92,100,39,35,34,36,22,32,24,20,28,33,25,30,19,40,28
8,16,17,12,106,156,19,10,12,9,10,8,20,12,6,11,14,14,10,10,10,13
9,7,6,222,12,7,7,11,3,23,6,3,6,12,4,22,7,8,8,6,25,4
10,8,4,4,6,13,6,9,4,3,1,6,2,5,4,3,4,5,4,4,6,2
11,2,3,15,6,11,5,5,4,4,4,4,4,7,3,6,1,4,0,4,0,1
12,6,3,15,23,18,11,14,6,12,5,7,6,10,11,4,6,2,0,3,4,1
13,9,2,33,31,29,11,10,10,12,11,7,12,13,4,5,7,4,2,1,4,2
14,20,12,15,19,18,11,10,11,7,12,7,9,4,3,4,4,3,1,1,2,1
15,9,7,20,21,22,12,14,8,8,1,3,5,2,4,1,1,1,0,0,0,0
16,10,11,15,16,17,6,7,4,7,3,2,6,3,2,0,0,0,1,0,0,0
17,16,5,9,10,10,8,3,1,5,1,0,1,0,3,0,0,0,0,0,0,1
18,5,6,8,12,6,8,1,1,4,0,2,0,0,0,0,1,0,0,0,0,0
19,4,5,7,5,6,2,1,1,2,2,1,2,0,1,0,0,0,1,0,0,0
20,4,1,5,7,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
21,2,1,4,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,5,2,3,3,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1
23,3,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
