size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,28223,28089,18891,22151,23431,22977,24321,22218,21993,24383,22314,22058,23927,22392,22318,23962,21949,22426,24235,21791,21773
4,7588,8030,5589,5928,6707,6717,6792,6404,6741,6446,6360,6629,6500,6367,6700,6473,6223,6622,6251,6298,6562
5,2197,2186,1567,1738,1803,2034,1869,1951,1835,1957,1761,1879,2012,1768,1901,1897,1736,1998,1918,1777,1959
6,638,574,424,464,517,546,548,514,502,563,491,510,561,488,516,607,505,536,586,497,505
7,181,169,95,118,127,139,138,124,173,133,150,161,167,122,150,137,143,150,137,173,150
8,48,38,33,28,17,29,51,31,31,35,24,30,41,36,36,48,44,47,49,44,45
9,9,8,11,8,6,20,9,4,14,11,8,14,12,9,15,9,14,8,15,16,14
10,1,2,3,5,2,3,5,5,2,6,5,8,4,4,3,4,6,3,3,5,1
11,0,1,0,2,0,1,2,0,2,1,2,1,1,1,0,2,1,3,0,1,1
12,0,1,0,0,1,0,0,0,2,0,0,0,0,5,0,0,1,1,0,0,2
13,0,1,0,0,1,1,0,1,1,1,0,0,1,3,0,1,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
