arm_size,mean,zone
3,-0.01307430316606235,non
4,0.06658111503078315,non
5,0.0996973284621018,non
6,0.21229802078754476,non
7,0.0890189826761874,non
8,0.34693418913306906,non
9,0.6676759980254432,non
10,1.5512626969923713,non
11,2.1859626405075607,non
12,1.8360361678987775,non
13,2.4414009612931853,non
14,2.7647145437557117,non
15,1.9250738008550288,non
16,2.11705325229863,non
17,1.3195286648076292,non
18,0.6931471805599453,non
19,0.8958797346140275,non
20,0.34657359027997264,non
