size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,60337,61352,38462,42634,38915,41213,44092,40581,40698,44530,40734,39884,43894,39926,39938,44349,39520,40488,44070,39434,39542
4,15229,17347,14132,11778,12160,14743,12456,12227,14265,11994,12055,13896,12277,11998,13904,12284,11884,14381,12023,12073,13987
5,5094,5178,3977,4230,3595,4289,4219,3595,3959,3948,3470,4001,3961,3438,4045,3959,3427,4033,4139,3495,3992
6,1442,1687,1078,1164,1078,1115,1190,1038,1005,1116,991,1041,1098,968,1034,1147,1023,1083,1100,1006,1016
7,453,489,401,284,323,398,297,289,340,280,263,325,285,303,353,276,295,385,308,295,352
8,138,113,90,103,78,90,96,60,87,73,74,81,76,73,96,85,77,88,96,70,95
9,39,33,22,30,15,27,22,16,10,20,21,17,30,24,24,32,15,26,29,25,16
10,14,10,3,2,6,4,4,3,5,5,5,7,5,4,6,4,6,3,5,1,5
11,5,1,0,3,3,4,4,3,6,2,7,2,2,0,2,2,2,3,2,3,0
12,0,0,2,1,2,2,1,2,1,0,1,1,1,0,0,1,0,3,1,0,0
13,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0
15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
