size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[67885, 67756, 67951, 67841, 67961, 67617, 67797, 67855, 67737, 67498]","[62893, 63084, 63068, 62822, 62707, 63058, 63288, 62947, 63153, 62700]","[40611, 40037, 40486, 40099, 40468, 40376, 40187, 40433, 40111, 40470]","[41330, 41615, 41364, 41152, 41316, 41689, 41535, 41602, 41294, 41362]","[43203, 43257, 42828, 43093, 42896, 43244, 43176, 43242, 43144, 43106]","[43647, 42913, 43093, 42974, 43403, 43135, 43022, 42681, 43192, 42944]","[42646, 42642, 42603, 42609, 42799, 42622, 42860, 42716, 42679, 42867]","[42316, 42381, 42880, 42675, 42893, 42862, 42803, 42757, 42726, 42667]","[42637, 42864, 42698, 42759, 42941, 42655, 42539, 42496, 43166, 42957]","[42865, 42613, 42371, 42366, 42501, 42555, 42413, 42681, 42368, 42360]","[42349, 42441, 42238, 42575, 42675, 42793, 42487, 42480, 42358, 42775]","[42663, 42441, 42650, 42258, 42229, 42585, 42352, 42503, 42405, 42502]","[42413, 42683, 42820, 42666, 42504, 42124, 42603, 42731, 42311, 42567]","[42449, 42338, 42163, 42491, 42479, 42520, 42456, 42435, 42302, 42195]","[42077, 42392, 42384, 42565, 42165, 42328, 42349, 42246, 42083, 42376]","[42329, 42257, 42391, 41806, 42290, 42598, 42156, 42322, 42666, 42000]","[42331, 42270, 42058, 42231, 41600, 41951, 42513, 42219, 42334, 42003]","[42208, 42373, 42354, 42101, 42659, 42298, 42036, 42223, 42162, 42343]","[41758, 42035, 42155, 42281, 42092, 42216, 42590, 42304, 41647, 42069]","[42148, 42474, 42315, 42170, 42464, 42269, 42287, 42356, 41769, 41797]","[42039, 42096, 42269, 41820, 42167, 42326, 42173, 41752, 41992, 42023]"
4,"[19492, 19754, 19779, 19876, 19795, 19765, 19735, 20000, 19642, 19801]","[18596, 18604, 18502, 18436, 18466, 18494, 18636, 18513, 18451, 18832]","[11874, 11941, 11965, 11859, 11980, 11785, 11706, 11753, 11794, 11709]","[12130, 12327, 12088, 12330, 12024, 12338, 12227, 12055, 12094, 12210]","[12724, 12985, 12659, 12768, 12550, 12657, 12512, 12716, 12543, 12646]","[12559, 12580, 12626, 12615, 12641, 12705, 12670, 12832, 12790, 12772]","[12615, 12559, 12640, 12473, 12670, 12619, 12789, 12390, 12511, 12484]","[12480, 12568, 12374, 12608, 12466, 12490, 12507, 12518, 12649, 12757]","[12665, 12566, 12590, 12402, 12414, 12572, 12389, 12561, 12514, 12495]","[12502, 12476, 12736, 12562, 12522, 12316, 12801, 12586, 12403, 12615]","[12516, 12521, 12620, 12542, 12484, 12637, 12324, 12567, 12482, 12428]","[12345, 12487, 12556, 12529, 12604, 12523, 12488, 12566, 12539, 12760]","[12351, 12386, 12546, 12394, 12570, 12324, 12524, 12710, 12592, 12595]","[12432, 12414, 12489, 12472, 12514, 12534, 12370, 12523, 12543, 12338]","[12340, 12348, 12602, 12566, 12305, 12316, 12347, 12480, 12420, 12524]","[12358, 12372, 12425, 12328, 12502, 12445, 12532, 12612, 12518, 12569]","[12594, 12481, 12389, 12574, 12290, 12143, 12327, 12479, 12310, 12420]","[12587, 12533, 12273, 12480, 12525, 12687, 12491, 12650, 12363, 12378]","[12580, 12506, 12371, 12284, 12549, 12288, 12395, 12526, 12321, 12513]","[12255, 12302, 12466, 12325, 12438, 12371, 12434, 12313, 12530, 12249]","[12409, 12472, 12321, 12477, 12398, 12478, 12209, 12260, 12463, 12435]"
5,"[5861, 5919, 5917, 5743, 5983, 5752, 5922, 5948, 5866, 5734]","[5243, 5445, 5486, 5497, 5425, 5445, 5346, 5491, 5410, 5472]","[3418, 3523, 3439, 3480, 3574, 3478, 3580, 3451, 3472, 3430]","[3602, 3601, 3584, 3611, 3553, 3612, 3529, 3620, 3636, 3505]","[3596, 3634, 3805, 3737, 3729, 3707, 3698, 3639, 3614, 3750]","[3756, 3788, 3786, 3720, 3810, 3737, 3704, 3745, 3785, 3703]","[3754, 3693, 3717, 3690, 3736, 3654, 3581, 3641, 3621, 3658]","[3714, 3761, 3835, 3638, 3674, 3806, 3713, 3621, 3694, 3687]","[3742, 3741, 3710, 3697, 3634, 3657, 3699, 3846, 3753, 3675]","[3732, 3604, 3629, 3712, 3717, 3632, 3737, 3661, 3667, 3556]","[3557, 3758, 3666, 3671, 3760, 3693, 3688, 3673, 3644, 3575]","[3636, 3653, 3803, 3647, 3733, 3688, 3770, 3730, 3648, 3666]","[3619, 3619, 3595, 3611, 3644, 3699, 3549, 3650, 3643, 3692]","[3689, 3713, 3701, 3704, 3666, 3644, 3633, 3634, 3611, 3641]","[3690, 3607, 3708, 3652, 3707, 3635, 3655, 3617, 3703, 3669]","[3711, 3612, 3749, 3582, 3677, 3774, 3734, 3685, 3687, 3681]","[3669, 3789, 3714, 3547, 3626, 3635, 3689, 3610, 3670, 3651]","[3692, 3628, 3760, 3701, 3658, 3719, 3609, 3552, 3735, 3627]","[3690, 3494, 3626, 3692, 3622, 3559, 3559, 3633, 3660, 3629]","[3622, 3760, 3678, 3599, 3657, 3582, 3604, 3552, 3748, 3526]","[3579, 3551, 3583, 3552, 3698, 3696, 3639, 3654, 3663, 3612]"
6,"[1674, 1760, 1730, 1736, 1739, 1676, 1796, 1724, 1732, 1709]","[1593, 1579, 1613, 1585, 1664, 1617, 1511, 1598, 1618, 1581]","[997, 997, 991, 1004, 999, 1014, 1082, 1011, 965, 977]","[1003, 1024, 1015, 1054, 1066, 1000, 1007, 1083, 1053, 1055]","[1122, 1075, 1121, 1080, 1124, 1115, 1196, 1087, 1064, 1076]","[1041, 1063, 1074, 1096, 1054, 1047, 1061, 1044, 1144, 1085]","[1061, 1103, 1054, 1118, 1037, 1141, 981, 1095, 1042, 1041]","[1081, 1044, 1087, 1091, 1052, 1087, 1105, 1069, 1087, 1049]","[1066, 1048, 1054, 1043, 1073, 1071, 1118, 1083, 1139, 1146]","[1058, 1058, 1059, 1055, 1082, 1020, 1124, 1120, 1081, 1107]","[1073, 1038, 1086, 1008, 1089, 1083, 1089, 1016, 1055, 1070]","[1095, 1120, 1083, 1003, 1080, 1137, 1054, 997, 1116, 1067]","[1098, 1104, 1161, 1069, 1096, 1109, 1045, 1118, 1089, 1024]","[1064, 1057, 1075, 1034, 1096, 1085, 1061, 1146, 1055, 1076]","[1104, 1065, 1053, 1039, 1049, 1071, 1077, 1074, 1099, 1101]","[1087, 1084, 1049, 1035, 1087, 1138, 1063, 1101, 1070, 1114]","[1095, 1030, 1058, 1062, 1096, 1051, 1094, 1041, 1097, 1110]","[1096, 1160, 1042, 1073, 1093, 1087, 1044, 1040, 1112, 1076]","[1153, 1129, 1111, 1095, 1052, 1018, 1081, 1109, 1014, 1061]","[1001, 1084, 1060, 1048, 1094, 1085, 1067, 1086, 1019, 1048]","[1075, 1101, 1080, 1059, 1050, 1081, 1109, 1078, 1036, 1037]"
7,"[467, 483, 519, 498, 500, 532, 520, 479, 538, 527]","[459, 466, 430, 461, 448, 474, 454, 475, 468, 485]","[312, 297, 286, 272, 315, 297, 292, 302, 268, 300]","[273, 303, 315, 278, 308, 324, 312, 300, 315, 304]","[311, 321, 321, 324, 328, 315, 302, 317, 330, 348]","[337, 341, 314, 323, 328, 318, 332, 324, 344, 319]","[344, 317, 354, 321, 321, 285, 316, 300, 298, 315]","[305, 352, 337, 316, 308, 310, 304, 333, 306, 298]","[340, 319, 284, 330, 331, 339, 315, 324, 353, 328]","[328, 330, 324, 315, 308, 296, 324, 300, 335, 325]","[328, 306, 326, 324, 299, 335, 295, 310, 339, 319]","[300, 336, 308, 294, 316, 323, 305, 292, 326, 357]","[307, 330, 314, 307, 318, 339, 311, 315, 332, 320]","[317, 329, 307, 302, 301, 329, 313, 301, 302, 328]","[299, 302, 307, 304, 295, 306, 333, 292, 303, 344]","[292, 314, 312, 296, 342, 350, 277, 312, 313, 288]","[334, 335, 345, 303, 331, 322, 297, 328, 309, 332]","[337, 254, 325, 311, 325, 339, 289, 311, 332, 340]","[303, 333, 327, 324, 292, 304, 346, 310, 315, 291]","[317, 289, 308, 317, 306, 342, 317, 305, 318, 322]","[327, 292, 310, 317, 311, 318, 328, 310, 281, 292]"
8,"[161, 170, 167, 170, 149, 131, 162, 147, 138, 150]","[119, 124, 132, 140, 128, 127, 135, 155, 134, 136]","[94, 83, 78, 96, 102, 90, 78, 80, 90, 95]","[103, 98, 105, 92, 72, 96, 94, 67, 94, 109]","[101, 90, 74, 95, 92, 97, 91, 97, 104, 89]","[84, 114, 99, 91, 111, 79, 86, 104, 85, 105]","[104, 91, 80, 92, 86, 101, 92, 99, 97, 102]","[90, 98, 118, 90, 112, 95, 97, 108, 108, 100]","[90, 108, 93, 99, 105, 90, 100, 97, 87, 101]","[105, 84, 91, 116, 105, 77, 92, 73, 91, 92]","[104, 91, 91, 110, 99, 90, 97, 90, 73, 104]","[110, 78, 71, 90, 84, 90, 97, 95, 95, 89]","[87, 100, 81, 105, 90, 81, 87, 86, 97, 88]","[86, 108, 97, 102, 90, 111, 96, 112, 89, 91]","[84, 91, 87, 110, 100, 115, 100, 109, 90, 98]","[97, 92, 84, 108, 84, 107, 91, 88, 99, 88]","[97, 110, 84, 91, 91, 89, 98, 93, 100, 92]","[95, 78, 86, 104, 105, 105, 92, 99, 100, 88]","[89, 86, 95, 101, 105, 78, 105, 118, 109, 87]","[94, 92, 110, 86, 89, 108, 92, 91, 85, 74]","[88, 101, 113, 75, 93, 112, 105, 106, 100, 100]"
9,"[55, 47, 46, 48, 33, 45, 43, 32, 45, 45]","[39, 46, 54, 45, 47, 41, 32, 41, 49, 45]","[23, 21, 32, 30, 18, 26, 28, 24, 19, 34]","[29, 30, 19, 40, 21, 26, 37, 29, 31, 32]","[20, 36, 17, 29, 32, 32, 32, 37, 26, 28]","[22, 23, 27, 32, 30, 28, 28, 28, 30, 26]","[18, 27, 25, 34, 25, 19, 35, 26, 28, 28]","[26, 21, 24, 34, 23, 26, 27, 33, 24, 28]","[22, 28, 22, 26, 36, 29, 34, 24, 31, 29]","[33, 23, 25, 27, 24, 21, 31, 25, 22, 22]","[28, 33, 23, 24, 24, 24, 35, 28, 23, 26]","[35, 27, 26, 30, 25, 27, 25, 17, 27, 30]","[33, 29, 29, 24, 21, 23, 23, 25, 19, 18]","[31, 27, 17, 16, 27, 19, 20, 32, 23, 15]","[17, 22, 35, 27, 36, 23, 25, 29, 30, 27]","[30, 24, 28, 37, 33, 25, 28, 29, 13, 22]","[25, 17, 34, 26, 24, 26, 29, 26, 28, 34]","[27, 33, 22, 29, 32, 27, 24, 34, 23, 35]","[27, 19, 28, 28, 23, 32, 31, 29, 22, 24]","[24, 24, 20, 31, 32, 20, 32, 22, 24, 23]","[25, 29, 21, 21, 26, 19, 19, 32, 27, 24]"
10,"[13, 13, 11, 9, 14, 13, 21, 10, 13, 11]","[9, 17, 15, 20, 11, 14, 13, 3, 11, 8]","[4, 6, 5, 8, 7, 5, 8, 10, 6, 10]","[6, 6, 5, 6, 9, 11, 11, 7, 6, 6]","[9, 7, 8, 10, 9, 6, 8, 12, 5, 4]","[7, 7, 6, 8, 9, 6, 4, 8, 6, 5]","[6, 10, 9, 5, 9, 7, 6, 7, 11, 5]","[8, 4, 7, 11, 8, 9, 7, 10, 9, 6]","[9, 9, 4, 10, 6, 5, 3, 7, 7, 6]","[5, 8, 9, 7, 4, 7, 6, 6, 6, 9]","[8, 7, 10, 16, 8, 10, 7, 9, 10, 11]","[3, 6, 12, 3, 4, 7, 7, 2, 7, 9]","[10, 11, 12, 11, 8, 12, 8, 12, 4, 8]","[13, 5, 7, 6, 7, 7, 6, 4, 5, 8]","[10, 7, 10, 10, 8, 6, 9, 6, 8, 8]","[5, 7, 7, 7, 8, 8, 5, 8, 5, 3]","[5, 8, 7, 3, 9, 11, 5, 9, 9, 7]","[9, 5, 10, 7, 8, 6, 7, 6, 6, 5]","[5, 6, 5, 11, 7, 7, 6, 11, 9, 9]","[7, 13, 7, 8, 8, 10, 11, 10, 9, 4]","[7, 10, 9, 7, 4, 6, 8, 8, 4, 12]"
11,"[3, 4, 5, 5, 3, 4, 5, 7, 3, 4]","[3, 6, 2, 5, 1, 5, 5, 3, 4, 2]","[0, 1, 3, 1, 2, 1, 1, 2, 3, 2]","[2, 0, 5, 3, 1, 1, 1, 2, 2, 3]","[4, 4, 3, 5, 1, 1, 1, 4, 3, 2]","[0, 1, 1, 4, 2, 3, 4, 1, 3, 1]","[3, 2, 4, 1, 4, 1, 3, 1, 5, 2]","[2, 3, 3, 6, 6, 2, 1, 5, 2, 4]","[3, 1, 3, 3, 3, 1, 2, 0, 1, 1]","[4, 4, 3, 3, 1, 1, 4, 5, 4, 3]","[1, 1, 4, 3, 1, 1, 2, 4, 2, 1]","[3, 1, 2, 3, 5, 1, 2, 2, 2, 2]","[2, 2, 5, 1, 5, 0, 2, 1, 1, 3]","[2, 1, 2, 4, 1, 6, 0, 3, 0, 2]","[1, 2, 1, 5, 1, 2, 0, 5, 3, 3]","[2, 2, 6, 2, 4, 3, 2, 0, 3, 3]","[4, 1, 1, 3, 1, 3, 3, 4, 8, 3]","[2, 2, 3, 0, 5, 3, 4, 4, 1, 2]","[1, 3, 1, 2, 3, 4, 0, 1, 2, 2]","[1, 1, 5, 6, 1, 4, 0, 3, 2, 2]","[3, 2, 1, 3, 0, 3, 2, 2, 4, 1]"
12,"[1, 1, 1, 1, 1, 3, 0, 0, 1, 0]","[1, 3, 2, 3, 0, 0, 0, 1, 0, 1]","[2, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 2, 0, 3, 0, 2, 1, 0, 0]","[0, 0, 1, 1, 0, 2, 2, 1, 0, 0]","[0, 0, 1, 0, 1, 2, 0, 0, 0, 1]","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[3, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 2, 1, 2, 0, 1, 1, 2, 0, 0]","[0, 2, 1, 1, 1, 1, 0, 1, 2, 1]","[2, 0, 1, 1, 1, 1, 0, 0, 2, 0]","[0, 1, 1, 0, 2, 1, 2, 0, 0, 0]","[1, 1, 1, 0, 2, 0, 0, 1, 2, 1]","[1, 1, 1, 2, 0, 0, 0, 0, 0, 1]","[2, 0, 0, 1, 3, 2, 4, 1, 1, 0]","[1, 1, 0, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 2, 0, 1, 0]","[0, 0, 3, 0, 2, 0, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 2, 1, 0]"
13,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 2, 0, 0, 0, 0]"
