size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,65752,67127,42284,46674,43070,45280,48121,44627,44651,48538,44694,44027,47925,43675,43619,48220,43189,44233,47718,43040,43187
4,16704,18891,15156,13065,13452,15987,13566,13422,15396,13051,13179,15104,13337,13046,14948,13284,12875,15467,13029,13111,15000
5,5463,5627,4285,4650,3934,4691,4552,3931,4279,4265,3757,4304,4268,3728,4334,4291,3731,4322,4451,3776,4287
6,1570,1825,1178,1418,1229,1235,1308,1140,1083,1213,1094,1152,1192,1057,1119,1237,1130,1185,1170,1083,1102
7,494,535,467,353,435,436,355,329,377,332,317,359,318,334,391,306,381,431,331,321,379
8,154,128,124,171,155,156,115,77,104,89,103,112,90,82,112,94,96,103,105,80,105
9,47,45,25,62,31,90,27,20,18,30,35,24,33,27,28,38,20,36,39,32,18
10,16,16,8,20,40,15,13,8,9,10,13,12,9,8,9,8,8,8,6,3,7
11,9,10,3,11,29,11,11,7,13,3,14,6,7,1,7,3,5,5,2,7,0
12,1,1,7,7,28,9,9,5,2,1,5,1,1,0,1,2,2,16,1,1,4
13,3,1,6,5,24,4,3,0,2,1,1,1,0,1,2,2,1,1,1,2,1
14,0,0,20,1,7,2,2,0,1,0,1,1,1,1,2,0,3,4,7,1,1
15,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0
16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0
18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
