size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[6208, 6233, 6252, 6282, 6308, 6291, 6261, 6339, 6317, 6300]","[5949, 5915, 5892, 5935, 5875, 5974, 5819, 5901, 5849, 5821]","[4236, 4243, 4188, 4078, 4209, 4101, 4179, 4185, 4189, 4131]","[4248, 4161, 4187, 4116, 4340, 4357, 4205, 4351, 4358, 4182]","[4282, 4179, 4209, 4218, 4189, 4249, 4247, 4219, 4201, 4262]","[4212, 4227, 4179, 4144, 4100, 4244, 4337, 4187, 4193, 4240]","[4219, 4146, 4197, 4080, 4248, 4158, 4060, 4277, 4163, 4195]","[4003, 4200, 4201, 4218, 4166, 4143, 4030, 4102, 4122, 4173]","[4040, 4131, 4155, 4098, 4086, 3953, 4109, 4125, 4183, 3985]","[3932, 4066, 4057, 4028, 4087, 4037, 3990, 4137, 4026, 4019]","[4040, 4025, 4004, 4006, 3991, 4075, 4088, 3958, 4082, 3982]","[3939, 4037, 4063, 3948, 3935, 4061, 4085, 4057, 4067, 4038]","[3890, 4002, 3960, 3974, 3851, 4017, 3877, 3886, 4003, 4065]","[3938, 4000, 3961, 3900, 3847, 4043, 3952, 3820, 3894, 3900]","[3954, 3951, 3814, 3921, 3874, 3892, 3881, 3835, 3853, 3898]","[3907, 3879, 3879, 3827, 3891, 3870, 3939, 3896, 3742, 3915]","[3862, 3770, 3773, 3899, 3784, 3747, 3875, 3829, 3920, 3789]","[3814, 3736, 3862, 3834, 3690, 3891, 3874, 3828, 3823, 3768]","[3712, 3846, 3781, 3785, 3709, 3653, 3892, 3829, 3687, 3840]","[3669, 3816, 3687, 3805, 3620, 3780, 3792, 3698, 3710, 3715]","[3757, 3615, 3725, 3779, 3727, 3693, 3703, 3694, 3687, 3782]"
4,"[1798, 1661, 1733, 1704, 1748, 1730, 1722, 1729, 1740, 1712]","[1627, 1615, 1627, 1591, 1599, 1598, 1591, 1609, 1543, 1624]","[1155, 1143, 1127, 1192, 1095, 1181, 1164, 1133, 1099, 1174]","[1172, 1283, 1191, 1165, 1160, 1140, 1107, 1162, 1214, 1197]","[1127, 1130, 1180, 1159, 1158, 1183, 1260, 1194, 1202, 1193]","[1192, 1170, 1202, 1103, 1179, 1137, 1197, 1231, 1135, 1167]","[1170, 1167, 1056, 1119, 1103, 1139, 1170, 1139, 1233, 1086]","[1160, 1129, 1151, 1093, 1076, 1103, 1153, 1093, 1113, 1123]","[1125, 1099, 1162, 1120, 1105, 1166, 1185, 1079, 1100, 1112]","[1111, 1097, 1151, 1083, 1111, 1140, 1027, 1106, 1138, 1095]","[1145, 1096, 1064, 1135, 1108, 1095, 1098, 1101, 1059, 1124]","[1102, 1085, 1125, 1052, 1063, 1127, 1056, 1153, 1047, 1085]","[1068, 1107, 1178, 1021, 1058, 1107, 1046, 1094, 1126, 1116]","[1073, 1038, 1126, 1126, 1030, 1079, 1097, 1107, 1123, 1065]","[1070, 1126, 1091, 1106, 1063, 1105, 1086, 1085, 1072, 1025]","[1056, 1077, 1072, 1044, 1054, 971, 1043, 1073, 1085, 1073]","[1094, 1083, 1045, 1086, 1037, 1061, 1039, 1051, 1052, 991]","[1054, 964, 1102, 1088, 1004, 1025, 1058, 1043, 971, 1022]","[1067, 982, 1066, 1056, 1045, 1055, 1024, 1013, 1028, 1036]","[1019, 1001, 987, 1019, 966, 1048, 984, 1013, 1019, 1070]","[1004, 1017, 973, 1014, 988, 1045, 1006, 1066, 976, 988]"
5,"[478, 469, 482, 495, 494, 469, 490, 463, 499, 468]","[473, 428, 444, 442, 433, 442, 451, 436, 464, 442]","[300, 330, 329, 269, 331, 297, 309, 318, 289, 299]","[328, 327, 312, 314, 322, 306, 305, 345, 320, 329]","[338, 317, 350, 321, 323, 269, 323, 338, 336, 301]","[303, 290, 315, 321, 334, 310, 357, 345, 292, 306]","[254, 340, 288, 352, 300, 325, 324, 331, 287, 302]","[325, 341, 328, 312, 310, 344, 312, 306, 319, 312]","[309, 313, 328, 276, 310, 333, 313, 304, 320, 300]","[307, 320, 298, 290, 297, 283, 310, 334, 289, 321]","[276, 320, 287, 296, 315, 310, 276, 315, 312, 333]","[315, 277, 300, 288, 308, 318, 292, 292, 295, 321]","[296, 287, 314, 287, 302, 333, 323, 295, 287, 298]","[335, 320, 298, 316, 260, 331, 326, 297, 306, 272]","[316, 324, 293, 297, 291, 320, 270, 308, 291, 276]","[325, 314, 297, 293, 300, 314, 307, 287, 268, 282]","[315, 315, 287, 280, 298, 284, 289, 287, 285, 301]","[288, 278, 273, 265, 303, 288, 282, 307, 310, 280]","[276, 298, 273, 279, 251, 273, 291, 289, 260, 298]","[293, 252, 278, 270, 279, 296, 283, 310, 277, 292]","[283, 288, 273, 282, 272, 273, 270, 266, 276, 280]"
6,"[142, 134, 112, 114, 126, 121, 122, 137, 130, 118]","[137, 141, 119, 124, 129, 125, 124, 109, 119, 127]","[83, 94, 88, 78, 90, 78, 67, 75, 85, 71]","[80, 104, 88, 96, 90, 89, 64, 89, 95, 99]","[93, 65, 86, 83, 82, 97, 88, 76, 78, 97]","[99, 89, 98, 73, 84, 99, 94, 85, 76, 104]","[92, 87, 95, 90, 94, 87, 83, 89, 78, 97]","[83, 76, 93, 77, 87, 98, 78, 70, 90, 80]","[82, 93, 76, 91, 81, 79, 93, 95, 96, 89]","[77, 87, 91, 78, 69, 77, 83, 97, 66, 77]","[91, 76, 71, 74, 82, 67, 79, 75, 97, 86]","[90, 81, 88, 90, 83, 85, 81, 69, 87, 98]","[90, 88, 83, 78, 90, 88, 76, 92, 88, 82]","[83, 76, 92, 67, 77, 68, 84, 88, 82, 74]","[83, 81, 93, 82, 76, 103, 80, 81, 88, 85]","[79, 77, 76, 71, 74, 63, 79, 74, 69, 88]","[87, 64, 85, 75, 81, 76, 85, 83, 76, 66]","[78, 99, 67, 65, 66, 78, 74, 80, 80, 74]","[71, 81, 90, 74, 75, 75, 73, 75, 91, 71]","[70, 70, 76, 71, 71, 89, 78, 79, 86, 78]","[75, 72, 62, 79, 73, 81, 77, 79, 76, 63]"
7,"[35, 35, 37, 30, 36, 52, 32, 37, 43, 39]","[52, 32, 32, 45, 41, 42, 31, 30, 34, 39]","[21, 23, 34, 20, 18, 24, 30, 28, 27, 18]","[21, 16, 29, 30, 21, 24, 25, 24, 23, 16]","[19, 18, 25, 21, 31, 28, 22, 30, 27, 16]","[35, 25, 25, 26, 26, 30, 18, 22, 32, 22]","[22, 21, 24, 28, 23, 27, 21, 29, 28, 31]","[28, 24, 18, 26, 20, 23, 17, 20, 27, 29]","[19, 25, 29, 17, 24, 22, 19, 25, 25, 24]","[21, 21, 24, 14, 18, 27, 22, 24, 22, 20]","[22, 18, 26, 23, 24, 26, 18, 16, 28, 25]","[29, 23, 23, 21, 19, 22, 19, 20, 16, 18]","[21, 25, 17, 21, 20, 26, 17, 23, 17, 24]","[27, 18, 21, 23, 34, 22, 21, 26, 30, 15]","[24, 22, 14, 16, 25, 23, 24, 15, 15, 19]","[27, 26, 18, 13, 22, 14, 17, 21, 23, 29]","[30, 21, 17, 28, 18, 21, 31, 21, 21, 20]","[29, 18, 13, 17, 31, 20, 16, 23, 16, 28]","[29, 19, 25, 17, 20, 19, 25, 15, 27, 18]","[22, 16, 23, 35, 26, 14, 22, 22, 18, 15]","[28, 23, 27, 21, 35, 28, 21, 9, 22, 17]"
8,"[7, 9, 8, 9, 9, 11, 9, 14, 9, 10]","[10, 15, 14, 10, 8, 11, 9, 4, 9, 6]","[9, 9, 7, 7, 5, 10, 3, 4, 4, 9]","[10, 7, 6, 8, 8, 7, 12, 7, 4, 4]","[4, 4, 5, 4, 10, 8, 7, 6, 9, 10]","[4, 9, 4, 6, 2, 8, 11, 8, 7, 6]","[4, 7, 5, 10, 9, 6, 7, 9, 8, 12]","[4, 3, 6, 2, 5, 10, 11, 4, 4, 5]","[6, 7, 8, 4, 10, 6, 7, 5, 5, 3]","[11, 7, 5, 5, 3, 9, 3, 5, 9, 6]","[2, 6, 2, 5, 4, 7, 5, 5, 5, 5]","[8, 6, 2, 6, 7, 9, 5, 11, 6, 3]","[9, 4, 3, 6, 6, 5, 3, 9, 5, 8]","[5, 5, 6, 8, 5, 7, 5, 5, 2, 8]","[13, 7, 9, 9, 6, 6, 5, 2, 8, 8]","[9, 3, 6, 4, 7, 7, 6, 2, 8, 4]","[8, 5, 6, 7, 10, 6, 5, 4, 7, 10]","[9, 8, 5, 9, 3, 10, 11, 6, 3, 9]","[7, 6, 10, 5, 2, 8, 4, 5, 9, 5]","[6, 4, 4, 4, 7, 4, 9, 6, 4, 7]","[8, 8, 6, 6, 9, 5, 6, 6, 6, 6]"
9,"[5, 3, 3, 3, 2, 6, 3, 7, 2, 3]","[5, 4, 2, 3, 3, 1, 4, 1, 2, 6]","[4, 4, 1, 6, 3, 2, 1, 3, 0, 1]","[1, 0, 1, 2, 0, 5, 1, 2, 2, 4]","[3, 1, 0, 2, 3, 0, 1, 2, 2, 2]","[1, 3, 2, 3, 3, 1, 1, 1, 5, 1]","[2, 1, 0, 1, 1, 0, 5, 1, 2, 1]","[2, 2, 3, 3, 2, 1, 1, 4, 2, 2]","[2, 0, 2, 0, 2, 2, 4, 5, 1, 1]","[3, 1, 1, 2, 0, 3, 4, 0, 3, 2]","[3, 2, 3, 0, 0, 2, 1, 2, 3, 1]","[4, 0, 0, 1, 3, 1, 3, 1, 1, 2]","[2, 1, 1, 2, 2, 4, 0, 2, 2, 3]","[1, 2, 4, 2, 3, 0, 1, 4, 3, 3]","[1, 3, 1, 2, 1, 2, 2, 0, 3, 1]","[2, 1, 3, 0, 0, 2, 1, 2, 3, 0]","[0, 1, 2, 1, 2, 2, 0, 1, 1, 2]","[2, 3, 1, 2, 0, 0, 2, 2, 2, 1]","[2, 1, 3, 3, 2, 2, 1, 1, 3, 1]","[2, 2, 2, 2, 2, 2, 0, 2, 0, 0]","[2, 0, 2, 0, 1, 0, 3, 0, 1, 0]"
10,"[2, 0, 1, 0, 0, 1, 1, 2, 2, 2]","[1, 1, 2, 0, 0, 1, 0, 2, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 2, 0, 0]","[0, 0, 0, 2, 1, 0, 1, 1, 1, 1]","[2, 0, 0, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 2, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 2]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 2]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 3]","[0, 0, 0, 1, 2, 0, 0, 2, 0, 0]","[0, 1, 1, 3, 0, 1, 0, 2, 0, 0]","[0, 1, 1, 2, 0, 2, 0, 0, 0, 1]","[0, 1, 0, 1, 0, 3, 0, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 2, 0, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 2, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 2, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
11,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 1, 0, 2, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
