0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.732893948472139,1.3241379310344827,5.0,5.0,3.0,2.0,1.0428228845495031,1.2788461538461535,2.25,4.0,2.0,2.0,0.9976921711343868,1.54,3.0,3.0,1.0,1.0
0.7031674208144797,1.4634146341463414,11.0,3.0,1.0,1.0,1.0804816223067173,2.2962962962962963,11.0,1.0,1.0,1.0,0.9946055293324344,1.3666666666666667,2.0,1.0,1.0,1.0
0.7521514629948365,2.636363636363636,8.0,2.0,1.0,1.0,1.1870324189526185,3.125,5.0,3.0,1.0,1.0,1.1278772378516624,2.7777777777777777,6.0,1.0,1.0,1.0
0.7950310559006211,2.333333333333333,8.0,2.0,1.0,0.9993164730006836,1.3818181818181818,6.666666666666667,1.0,1.0,1.0,0.978960396039604,1.4509803921568627,3.0,5.0,1.0,1.0,1.021093176815847
1.2702702702702702,12.0,3.0,2.0,1.0,1.0452488687782806,1.6875,13.0,3.0,1.0,1.0,1.0126413838988688,1.7142857142857142,4.0,2.0,1.0,1.0,0.9903647625602202
1.3333333333333333,8.0,3.0,1.0,1.0,1.0677966101694916,3.7777777777777777,12.0,3.0,1.0,1.0,1.0448877805486283,3.375,4.0,6.0,1.0,1.0,1.1689373297002723
3.75,7.0,4.0,2.0,1.00016911889058,1.3445378151260503,8.333333333333334,11.0,1.0,1.0,0.9796384061786906,1.2980769230769231,3.25,3.0,2.0,1.0,1.035020168683535,1.1714285714285717
2.5,5.0,1.0,1.0,1.0725190839694656,3.0,4.5,3.0,1.0,1.0,1.0033944331296674,1.6551724137931034,6.0,1.0,1.0,1.0,1.0888111888111889,1.4444444444444444
4.0,5.0,1.0,1.0,1.4682926829268292,5.222222222222222,10.0,3.0,1.0,1.0,1.0904645476772616,2.857142857142857,5.0,1.0,1.0,1.0,1.1018276762402088,2.333333333333333
5.0,2.0,1.0,0.9793290410030498,1.5357142857142858,12.666666666666666,10.0,1.0,1.0,0.9843096234309624,1.5769230769230769,3.333333333333333,1.0,1.0,1.0,1.024518706865238,1.393939393939394,1.3333333333333333
5.0,1.0,1.0,1.193923723335488,2.3793103448275863,19.0,3.0,2.0,1.0,1.0604026845637584,1.7142857142857142,12.0,2.0,1.0,1.0,1.0447552447552448,2.814814814814815,3.0
1.0,1.0,1.0,1.547677261613692,5.25,20.0,3.0,1.0,1.0,1.1183879093198992,2.75,6.0,1.0,1.0,1.0,1.092783505154639,1.5,1.0
2.0,1.0,0.852857382269147,1.8333333333333333,18.0,9.0,3.0,1.0,0.9819059107358264,1.160377358490566,3.333333333333333,4.0,1.0,1.0,1.0280305788132509,1.16,2.0,2.0
1.0,1.0,0.970873786407767,4.111111111111111,21.0,7.0,2.0,1.0,1.0039421813403415,4.0,12.0,1.0,1.0,2.0,1.0467997247075018,4.296296296296297,1.0,1.0
1.0,1.0,1.0793269230769231,7.625,19.0,3.0,1.0,1.0,1.1064935064935064,3.2857142857142856,4.0,1.0,1.0,1.0,1.1653543307086611,2.125,2.0,1.0
2.0,0.90530749789385,1.4814814814814814,20.5,9.0,2.0,1.0,1.0166695606876195,1.438095238095238,4.0,3.0,3.0,1.0,1.0209865470852018,1.238095238095238,1.6666666666666667,2.0,1.0
1.0,0.9864951768488746,1.6363636363636365,37.0,5.0,1.0,1.0,1.0327868852459017,1.7857142857142858,6.0,3.0,1.0,1.0,1.0809327846364882,2.321428571428572,4.0,1.0,1.0
1.0,1.4306569343065694,4.0,29.0,6.0,2.0,1.0,1.1435897435897435,4.25,8.0,1.0,1.0,1.0,1.219387755102041,2.75,6.0,1.0,1.0
0.9084146341463416,1.3063063063063065,8.0,25.0,2.0,1.0,1.0078351217850452,1.3203883495145632,8.5,4.0,1.0,1.0,0.9946004319654428,1.4803921568627452,1.5,1.0,1.0,2.0
0.9651000465332712,1.103448275862069,12.0,9.0,2.0,1.0,1.0058252427184466,1.40625,12.0,4.0,1.0,1.0,1.0423786739576213,7.2592592592592595,5.0,1.0,1.0,1.0
1.0105263157894735,2.9,10.0,2.0,2.0,1.0,1.1704834605597965,4.875,9.0,2.0,2.0,1.0,1.074742268041237,3.142857142857143,5.0,1.0,1.0,1.0
