size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,23955,29954,20716,22935,23832,23473,25495,23310,22997,25288,23394,22786,24724,22889,23049,25014,23178,23497,25152,23145,22851
4,6657,8670,5908,6181,7076,7044,6750,6722,6720,6818,6527,7011,6678,6550,6751,6667,6642,6955,6572,6565,6773
5,1802,2386,1688,1790,1902,2120,2066,1911,1963,1920,1730,1851,1956,1827,2076,2042,1739,2016,1937,1823,1988
6,530,729,483,530,534,533,532,498,528,558,487,582,561,476,516,647,501,506,562,502,470
7,128,224,130,140,155,155,144,125,208,141,140,144,149,144,153,156,146,154,146,145,140
8,34,78,29,40,34,44,41,58,40,44,33,42,44,35,27,53,37,77,47,31,51
9,14,21,7,9,12,13,11,8,5,7,29,14,13,19,12,11,12,14,6,18,10
10,4,5,0,3,2,4,4,7,2,4,6,3,3,1,3,5,1,1,6,3,4
11,1,1,0,0,4,3,2,1,1,1,2,0,3,3,0,2,0,0,2,1,2
12,0,2,0,1,2,0,2,0,0,1,0,2,0,2,0,0,0,2,1,0,3
13,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
