size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[76957, 77279, 77190, 77466, 77294, 77391, 77079, 77688, 77351, 77318]","[67093, 67682, 67546, 67736, 66925, 67389, 67235, 67121, 67578, 66689]","[47638, 47423, 47502, 47697, 47621, 47709, 47455, 47466, 47453, 47442]","[49780, 50287, 49807, 49822, 49787, 49920, 50248, 50205, 49621, 49599]","[50069, 50197, 50164, 50194, 49838, 50208, 49874, 49898, 50258, 49797]","[49834, 50405, 49673, 49894, 50079, 49804, 49850, 49657, 50016, 50267]","[49645, 49372, 49542, 50098, 49571, 49680, 49811, 49523, 49858, 50127]","[50303, 49817, 50160, 49711, 49936, 49937, 50079, 49791, 49648, 49570]","[49502, 49742, 49998, 50004, 49805, 49945, 50056, 50006, 49523, 50018]","[49708, 49611, 49856, 50075, 49808, 49677, 49580, 49542, 49618, 49663]","[49801, 49477, 49203, 49814, 49654, 49528, 49869, 49881, 49848, 49806]","[49488, 49542, 49495, 49876, 49664, 49868, 49864, 49690, 49858, 49680]","[49015, 49555, 49570, 49484, 49790, 49275, 49644, 49929, 49940, 49761]","[49449, 49402, 49698, 49421, 49670, 50292, 49773, 49448, 49601, 49444]","[49517, 49698, 49908, 49568, 49662, 49620, 49607, 49615, 49579, 49433]","[49601, 49748, 49668, 49354, 49657, 49852, 49419, 49325, 49194, 49646]","[49644, 49659, 49481, 49492, 49479, 49663, 49771, 50174, 49283, 49489]","[49047, 49448, 49465, 49322, 49336, 49225, 49101, 49356, 49642, 49554]","[49512, 49568, 49277, 49448, 49519, 49853, 49514, 49063, 49502, 49287]","[49543, 49408, 49255, 49580, 49171, 49728, 49158, 49056, 49433, 49570]","[49260, 49410, 49380, 49254, 49098, 49126, 49261, 49389, 49376, 49050]"
4,"[20180, 20256, 19555, 20090, 19931, 19958, 20109, 20012, 19893, 19956]","[17594, 17432, 17642, 17508, 17625, 17405, 17359, 17434, 17290, 17528]","[12352, 12396, 12396, 12208, 12434, 12317, 12294, 12084, 12239, 12314]","[12767, 12777, 12867, 12911, 12682, 12940, 12847, 12953, 12779, 12973]","[13124, 12947, 13052, 12884, 12974, 13006, 12995, 12879, 13136, 12892]","[12953, 12870, 12859, 13004, 13180, 12876, 12867, 12916, 12717, 13032]","[12813, 12893, 12887, 12913, 13008, 12869, 12970, 12768, 12990, 12994]","[12801, 13012, 12862, 12999, 12905, 12761, 12885, 12765, 12972, 12813]","[12764, 12947, 12739, 12883, 12847, 12932, 12992, 12716, 12932, 12786]","[12834, 13021, 12817, 12873, 12861, 12772, 12743, 12987, 12837, 12863]","[12964, 12770, 12944, 12658, 12925, 12997, 12835, 12910, 12994, 12977]","[12872, 12697, 12747, 12996, 13098, 12988, 12657, 12890, 12660, 12765]","[12706, 12826, 12929, 12956, 12799, 12657, 13018, 12959, 12839, 12809]","[12933, 13028, 12892, 13042, 12727, 12604, 12687, 12943, 12624, 12929]","[12690, 12867, 12757, 12870, 12903, 12839, 12770, 12942, 12892, 12667]","[12661, 12795, 12846, 12719, 12728, 12748, 12951, 13015, 12784, 13015]","[12643, 12886, 12855, 12854, 12649, 12798, 12730, 12974, 12697, 12714]","[12844, 12708, 12654, 12993, 12846, 12827, 12923, 12800, 12650, 12899]","[12888, 12699, 12538, 12645, 12748, 12793, 12446, 13002, 12770, 12855]","[12869, 12760, 12863, 12646, 12901, 12749, 12867, 12750, 13024, 12627]","[12673, 12816, 12750, 12599, 12952, 12761, 12821, 12886, 12977, 12703]"
5,"[5216, 5222, 5071, 5090, 5219, 5130, 5206, 5197, 5279, 5159]","[4430, 4491, 4586, 4499, 4539, 4555, 4592, 4593, 4490, 4549]","[3216, 3190, 3212, 3269, 3114, 3215, 3121, 3056, 3140, 3190]","[3237, 3354, 3308, 3230, 3350, 3386, 3426, 3396, 3435, 3322]","[3254, 3226, 3388, 3369, 3245, 3249, 3372, 3323, 3289, 3245]","[3435, 3320, 3303, 3341, 3294, 3454, 3297, 3369, 3297, 3238]","[3402, 3316, 3321, 3335, 3260, 3336, 3299, 3368, 3354, 3262]","[3337, 3336, 3363, 3195, 3314, 3450, 3392, 3302, 3373, 3420]","[3282, 3306, 3400, 3374, 3452, 3387, 3329, 3344, 3229, 3349]","[3457, 3333, 3482, 3318, 3350, 3330, 3330, 3425, 3396, 3369]","[3368, 3337, 3232, 3323, 3319, 3302, 3276, 3284, 3268, 3384]","[3316, 3294, 3345, 3315, 3357, 3283, 3395, 3304, 3374, 3300]","[3271, 3491, 3343, 3361, 3308, 3385, 3294, 3290, 3303, 3326]","[3406, 3339, 3210, 3257, 3351, 3300, 3343, 3249, 3343, 3187]","[3307, 3303, 3308, 3257, 3367, 3340, 3408, 3305, 3215, 3218]","[3417, 3293, 3379, 3316, 3275, 3265, 3250, 3280, 3437, 3236]","[3327, 3348, 3254, 3326, 3338, 3332, 3250, 3373, 3211, 3285]","[3295, 3241, 3256, 3320, 3239, 3311, 3280, 3246, 3342, 3345]","[3415, 3358, 3208, 3330, 3249, 3377, 3178, 3332, 3221, 3330]","[3410, 3217, 3251, 3253, 3231, 3313, 3256, 3217, 3293, 3285]","[3407, 3285, 3236, 3289, 3293, 3294, 3320, 3304, 3303, 3257]"
6,"[1384, 1350, 1409, 1343, 1370, 1385, 1359, 1414, 1396, 1375]","[1186, 1167, 1202, 1179, 1242, 1191, 1107, 1149, 1204, 1151]","[867, 847, 806, 843, 776, 836, 801, 821, 872, 803]","[852, 895, 844, 870, 868, 870, 822, 889, 860, 835]","[853, 917, 831, 824, 871, 850, 851, 886, 821, 920]","[859, 861, 883, 886, 879, 847, 854, 874, 887, 865]","[831, 894, 904, 913, 918, 848, 865, 868, 892, 850]","[882, 886, 861, 842, 880, 889, 887, 881, 855, 834]","[869, 862, 847, 870, 869, 899, 871, 876, 867, 878]","[861, 804, 883, 875, 834, 897, 888, 899, 850, 838]","[897, 853, 839, 843, 879, 850, 859, 860, 838, 838]","[861, 820, 851, 796, 889, 867, 890, 865, 913, 816]","[799, 833, 818, 858, 845, 852, 895, 865, 861, 883]","[882, 863, 842, 839, 858, 864, 875, 822, 872, 919]","[860, 848, 852, 820, 891, 865, 845, 880, 864, 878]","[816, 849, 842, 855, 891, 912, 844, 786, 895, 857]","[874, 879, 830, 818, 884, 854, 852, 823, 823, 827]","[843, 898, 863, 887, 871, 841, 843, 890, 869, 913]","[820, 892, 863, 852, 823, 914, 824, 824, 861, 827]","[855, 897, 903, 824, 852, 844, 849, 827, 847, 935]","[872, 906, 839, 886, 869, 814, 887, 884, 820, 893]"
7,"[326, 338, 386, 377, 369, 320, 355, 343, 325, 336]","[332, 311, 284, 326, 307, 316, 305, 282, 302, 304]","[231, 208, 234, 210, 222, 218, 212, 185, 208, 208]","[220, 228, 224, 252, 193, 228, 219, 238, 242, 236]","[245, 239, 241, 208, 197, 222, 222, 259, 221, 214]","[218, 194, 226, 204, 211, 223, 211, 200, 246, 217]","[202, 221, 226, 221, 231, 180, 199, 232, 232, 217]","[247, 225, 199, 196, 199, 219, 245, 238, 223, 225]","[245, 217, 233, 233, 194, 218, 212, 231, 202, 230]","[233, 208, 213, 223, 219, 230, 238, 236, 208, 222]","[224, 220, 211, 228, 259, 223, 237, 213, 210, 213]","[231, 234, 222, 239, 230, 197, 228, 228, 224, 203]","[203, 242, 198, 230, 202, 227, 244, 223, 237, 208]","[235, 210, 212, 217, 192, 218, 205, 212, 237, 250]","[223, 198, 211, 187, 217, 212, 226, 209, 231, 222]","[228, 219, 219, 228, 225, 264, 207, 220, 208, 230]","[220, 238, 214, 218, 216, 223, 219, 241, 220, 237]","[231, 251, 233, 210, 231, 215, 223, 225, 224, 217]","[206, 207, 195, 231, 255, 258, 230, 198, 213, 225]","[245, 225, 244, 211, 239, 205, 229, 227, 209, 243]","[244, 248, 248, 222, 205, 177, 221, 225, 189, 237]"
8,"[86, 80, 82, 93, 89, 91, 96, 101, 113, 75]","[79, 70, 75, 77, 102, 79, 63, 69, 85, 69]","[53, 59, 58, 58, 49, 46, 43, 63, 49, 53]","[71, 63, 54, 63, 55, 57, 50, 69, 58, 63]","[68, 61, 59, 57, 67, 63, 65, 54, 61, 64]","[45, 58, 72, 60, 41, 53, 50, 51, 56, 62]","[49, 49, 55, 55, 65, 58, 68, 58, 63, 37]","[53, 44, 52, 53, 67, 55, 50, 58, 68, 61]","[67, 61, 65, 68, 69, 75, 60, 61, 62, 56]","[52, 49, 60, 59, 62, 55, 48, 62, 47, 62]","[56, 69, 55, 60, 53, 60, 69, 52, 50, 51]","[61, 57, 59, 37, 60, 51, 56, 64, 58, 48]","[50, 69, 54, 46, 65, 54, 63, 61, 61, 66]","[62, 64, 68, 57, 49, 50, 68, 63, 60, 59]","[58, 50, 65, 62, 49, 59, 68, 60, 68, 46]","[68, 64, 49, 51, 63, 71, 62, 53, 67, 62]","[63, 52, 65, 61, 48, 69, 64, 64, 54, 61]","[73, 57, 49, 44, 59, 68, 63, 80, 58, 50]","[71, 57, 48, 51, 36, 50, 53, 62, 55, 52]","[59, 66, 68, 53, 68, 53, 54, 68, 73, 57]","[51, 57, 71, 56, 55, 46, 47, 60, 56, 59]"
9,"[29, 18, 12, 24, 18, 22, 32, 24, 27, 24]","[16, 20, 19, 18, 18, 13, 19, 14, 24, 15]","[5, 6, 11, 15, 20, 14, 6, 10, 9, 15]","[13, 15, 16, 16, 10, 10, 16, 15, 10, 18]","[7, 9, 14, 24, 17, 15, 12, 11, 23, 14]","[7, 15, 9, 17, 15, 15, 25, 13, 9, 16]","[13, 13, 22, 17, 16, 15, 17, 18, 13, 18]","[16, 13, 15, 22, 18, 15, 15, 18, 21, 15]","[13, 14, 11, 16, 17, 15, 18, 13, 15, 12]","[17, 12, 12, 17, 12, 11, 19, 17, 7, 18]","[5, 14, 16, 17, 16, 16, 17, 18, 11, 13]","[11, 22, 15, 16, 10, 16, 16, 17, 11, 18]","[9, 7, 15, 14, 15, 13, 17, 14, 14, 19]","[19, 20, 17, 12, 14, 9, 14, 14, 12, 12]","[16, 11, 8, 18, 7, 15, 19, 17, 26, 13]","[19, 20, 12, 15, 12, 16, 9, 12, 20, 16]","[15, 10, 10, 12, 12, 7, 19, 19, 12, 21]","[12, 25, 9, 12, 15, 17, 16, 11, 18, 13]","[18, 18, 14, 13, 13, 17, 15, 16, 18, 15]","[19, 11, 9, 20, 20, 11, 16, 15, 16, 11]","[18, 16, 17, 19, 18, 17, 15, 10, 16, 10]"
10,"[6, 6, 8, 4, 6, 11, 6, 5, 5, 3]","[3, 8, 9, 1, 5, 3, 11, 8, 4, 5]","[1, 2, 6, 4, 4, 1, 1, 2, 3, 4]","[5, 7, 7, 5, 6, 3, 3, 1, 7, 2]","[5, 2, 4, 6, 5, 3, 4, 4, 2, 6]","[6, 7, 2, 2, 2, 3, 4, 4, 0, 3]","[3, 1, 1, 3, 3, 4, 0, 0, 5, 2]","[4, 7, 1, 5, 3, 2, 5, 5, 3, 8]","[4, 3, 6, 3, 5, 4, 0, 4, 7, 7]","[5, 4, 6, 4, 2, 3, 1, 2, 2, 5]","[3, 3, 3, 5, 5, 5, 5, 1, 12, 6]","[4, 1, 3, 6, 5, 6, 1, 5, 3, 4]","[3, 4, 3, 3, 2, 5, 0, 2, 4, 4]","[2, 7, 3, 8, 7, 6, 1, 3, 4, 2]","[4, 4, 3, 3, 3, 2, 5, 6, 4, 3]","[7, 4, 4, 2, 3, 4, 4, 6, 5, 4]","[2, 4, 7, 6, 1, 2, 5, 4, 1, 5]","[6, 3, 3, 6, 4, 4, 6, 3, 7, 4]","[4, 5, 0, 3, 6, 5, 5, 4, 6, 6]","[5, 7, 4, 4, 7, 8, 4, 4, 6, 3]","[4, 6, 4, 3, 2, 2, 3, 8, 3, 4]"
11,"[0, 1, 1, 3, 0, 1, 1, 1, 2, 1]","[2, 2, 1, 0, 0, 1, 1, 3, 2, 2]","[0, 0, 0, 1, 0, 2, 0, 1, 0, 1]","[2, 1, 2, 0, 0, 5, 1, 2, 0, 0]","[2, 1, 1, 0, 0, 2, 1, 0, 0, 0]","[1, 0, 1, 0, 2, 2, 2, 0, 1, 1]","[2, 0, 0, 1, 0, 2, 0, 1, 0, 1]","[0, 2, 0, 1, 0, 0, 2, 0, 0, 3]","[1, 0, 0, 0, 0, 2, 0, 1, 1, 0]","[1, 1, 1, 2, 1, 2, 1, 2, 2, 3]","[0, 0, 0, 1, 0, 1, 0, 0, 2, 1]","[1, 1, 0, 3, 2, 0, 2, 2, 0, 1]","[0, 2, 1, 2, 1, 1, 1, 1, 0, 0]","[0, 2, 1, 1, 3, 1, 2, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 3, 0]","[1, 1, 0, 0, 0, 3, 2, 2, 0, 0]","[2, 1, 0, 1, 0, 1, 2, 0, 0, 1]","[1, 0, 0, 0, 0, 2, 0, 1, 0, 1]","[2, 0, 1, 0, 0, 1, 1, 2, 0, 1]","[0, 1, 1, 3, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 3, 2, 1, 0, 3, 1, 1]"
12,"[1, 0, 0, 0, 0, 0, 2, 2, 0, 0]","[1, 0, 1, 1, 0, 0, 2, 1, 1, 1]","[1, 0, 0, 0, 1, 2, 0, 0, 2, 0]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 2, 0, 1, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 2, 1, 1, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 1, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
