size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,54075,68265,44222,48281,51378,51545,51383,50076,50476,52072,50950,49713,51115,50301,49775,51032,49860,50384,51064,50385,50296
4,14327,18002,12084,13096,14317,14728,14110,14107,14130,13730,13770,13929,13548,13506,13398,13838,13732,13842,13394,13650,13940
5,3874,4986,3470,3784,4234,4284,4028,3806,3733,3719,3740,3780,3804,3749,3666,3793,3835,3885,3706,3580,3768
6,1126,1521,1048,1149,1191,1162,1192,1023,1006,1023,1043,1027,1076,1087,971,1119,990,990,930,1009,1083
7,390,412,325,310,541,364,315,280,314,308,288,337,470,365,334,349,319,399,307,278,274
8,90,146,104,126,203,117,136,121,93,94,118,129,88,114,95,97,110,113,93,87,83
9,29,32,36,40,121,86,61,51,65,38,39,53,53,42,9,31,39,35,25,21,26
10,17,30,18,46,69,56,37,33,13,21,22,15,17,13,13,14,6,10,16,7,9
11,7,20,10,21,51,39,23,32,18,6,13,17,6,9,9,4,3,3,11,1,1
12,6,24,8,12,41,23,15,8,10,9,6,3,8,2,3,5,6,1,3,6,3
13,4,18,10,10,10,9,14,6,4,0,5,0,3,2,4,0,4,1,0,0,0
14,0,2,1,0,7,5,6,2,8,2,4,0,2,2,2,4,2,0,0,0,0
15,2,5,2,0,1,0,0,2,6,2,4,4,2,2,0,0,0,1,0,0,0
16,4,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
18,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
