size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,96651,122137,78786,86290,91317,91790,91532,89028,89750,92792,90538,88622,91087,89574,88661,91146,88428,89527,90451,89183,89452
4,25462,31972,21585,23315,25350,26038,25192,24856,25066,24319,24475,24809,24159,24095,23746,24616,24244,24489,23725,24266,24637
5,6838,8816,6088,6650,7311,7431,7073,6725,6646,6553,6648,6715,6774,6643,6403,6688,6725,6798,6448,6292,6686
6,2006,2619,1780,1970,2018,2001,2030,1752,1725,1814,1810,1811,1860,1878,1666,1935,1697,1731,1656,1756,1862
7,660,712,540,518,783,571,525,471,513,516,493,527,674,572,527,566,544,630,499,475,470
8,150,234,166,172,265,174,196,178,135,142,172,206,142,179,148,147,172,179,154,139,141
9,41,38,45,54,135,99,73,60,88,50,57,73,72,63,14,42,54,48,48,33,49
10,27,35,27,46,74,63,38,39,14,28,24,22,22,18,16,15,7,10,22,11,12
11,8,21,10,22,55,40,23,34,21,6,15,18,7,9,11,4,4,4,12,1,2
12,8,24,8,12,42,23,15,8,12,9,6,4,8,4,4,6,8,2,4,7,3
13,4,18,11,10,10,9,14,6,4,0,6,0,4,2,4,0,4,1,0,0,0
14,0,2,1,0,7,6,6,2,8,2,4,0,2,2,2,4,2,0,0,0,0
15,2,6,2,0,1,0,0,2,6,2,4,4,2,2,0,0,0,1,0,0,0
16,4,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
18,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
