size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,40356,55212,37760,39499,42160,42527,42528,41731,41979,42775,41958,41446,42396,41222,41350,41997,41049,41384,41926,40968,40865
4,10332,14249,9979,10352,11551,11698,11448,11454,11287,11142,11196,11251,11114,10977,10794,10967,10977,11101,10985,11056,10969
5,2724,3875,2952,2971,3347,3371,3175,3130,3045,2941,3062,3094,3009,2895,2918,3050,2861,3039,2942,3029,2982
6,797,1161,801,769,874,863,849,758,817,821,804,783,803,797,786,831,792,776,735,788,791
7,198,293,211,186,280,246,263,197,278,224,230,297,236,250,222,226,385,260,280,248,249
8,64,80,59,64,114,87,102,73,66,75,87,69,69,57,64,71,62,78,67,49,62
9,25,21,21,27,60,44,42,35,35,20,28,26,20,20,30,15,23,19,15,23,12
10,6,13,13,12,38,22,29,14,12,15,15,11,12,14,9,6,5,7,7,4,5
11,4,7,8,10,32,24,22,10,12,5,10,10,5,7,4,4,5,6,6,3,1
12,4,6,7,4,25,9,8,10,10,1,3,4,2,3,0,3,5,2,0,1,1
13,5,4,2,3,8,4,6,2,2,2,0,3,2,0,1,0,1,0,0,0,0
14,0,4,2,1,1,5,2,3,2,2,2,1,0,0,0,0,5,0,0,0,0
15,1,1,4,2,2,1,1,2,0,0,0,1,0,2,0,0,1,0,0,0,0
16,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
