size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[8251, 8381, 8366, 8500, 8416, 8273, 8511, 8381, 8253, 8290]","[8187, 8191, 8346, 8133, 8184, 8149, 8077, 8146, 8172, 8241]","[5934, 6020, 5975, 6083, 5955, 5998, 5792, 5878, 5916, 5943]","[5943, 5904, 6079, 5884, 5858, 5889, 5933, 5987, 5853, 5927]","[5959, 5795, 5834, 5954, 5883, 5937, 5753, 5796, 5811, 5820]","[6024, 5912, 5916, 5844, 5832, 5940, 6065, 5878, 5871, 5814]","[5818, 5900, 5839, 5956, 5843, 5877, 5886, 5873, 6085, 5826]","[5842, 5971, 5828, 5894, 5887, 5891, 5711, 5826, 5967, 5603]","[5923, 5787, 5734, 5868, 5835, 5829, 5809, 5698, 5845, 5858]","[5862, 5729, 5984, 5763, 5868, 5856, 5590, 5770, 5696, 5820]","[5742, 5713, 5730, 5754, 5764, 5699, 5666, 5803, 5655, 5779]","[5633, 5771, 5690, 5601, 5720, 5671, 5700, 5782, 5899, 5772]","[5657, 5631, 5632, 5703, 5610, 5764, 5722, 5605, 5670, 5648]","[5562, 5718, 5749, 5546, 5609, 5725, 5560, 5706, 5676, 5629]","[5636, 5590, 5588, 5748, 5625, 5652, 5550, 5529, 5649, 5579]","[5535, 5577, 5532, 5607, 5572, 5542, 5567, 5698, 5491, 5503]","[5557, 5525, 5598, 5604, 5590, 5664, 5596, 5527, 5444, 5588]","[5434, 5457, 5420, 5636, 5576, 5414, 5599, 5611, 5482, 5592]","[5505, 5366, 5459, 5623, 5585, 5604, 5397, 5622, 5394, 5444]","[5443, 5494, 5453, 5383, 5471, 5487, 5495, 5517, 5465, 5530]","[5399, 5443, 5412, 5424, 5465, 5462, 5510, 5471, 5517, 5554]"
4,"[2239, 2194, 2172, 2218, 2199, 2253, 2149, 2120, 2252, 2195]","[2240, 2127, 2219, 2224, 2165, 2206, 2204, 2182, 2202, 2216]","[1573, 1514, 1570, 1559, 1549, 1519, 1532, 1560, 1522, 1528]","[1557, 1649, 1495, 1590, 1538, 1575, 1624, 1551, 1593, 1535]","[1462, 1554, 1550, 1535, 1506, 1612, 1591, 1576, 1646, 1520]","[1623, 1576, 1530, 1570, 1567, 1595, 1568, 1512, 1547, 1492]","[1492, 1457, 1609, 1496, 1547, 1558, 1575, 1493, 1526, 1549]","[1492, 1580, 1546, 1529, 1486, 1543, 1528, 1512, 1568, 1548]","[1573, 1558, 1613, 1528, 1601, 1499, 1499, 1521, 1579, 1522]","[1518, 1518, 1571, 1550, 1526, 1522, 1499, 1500, 1465, 1593]","[1589, 1558, 1535, 1516, 1490, 1528, 1495, 1441, 1552, 1495]","[1515, 1597, 1497, 1550, 1498, 1490, 1521, 1520, 1534, 1553]","[1507, 1509, 1459, 1533, 1430, 1478, 1516, 1497, 1473, 1598]","[1491, 1474, 1463, 1469, 1522, 1502, 1517, 1546, 1459, 1488]","[1441, 1572, 1443, 1486, 1479, 1474, 1441, 1535, 1432, 1539]","[1432, 1483, 1472, 1450, 1434, 1467, 1455, 1460, 1480, 1510]","[1501, 1489, 1448, 1507, 1418, 1496, 1394, 1475, 1394, 1449]","[1432, 1403, 1434, 1457, 1391, 1464, 1457, 1482, 1468, 1488]","[1417, 1497, 1465, 1440, 1426, 1405, 1485, 1466, 1448, 1403]","[1466, 1479, 1503, 1403, 1462, 1535, 1438, 1472, 1358, 1482]","[1466, 1447, 1462, 1472, 1332, 1446, 1340, 1397, 1410, 1398]"
5,"[563, 589, 553, 596, 576, 569, 623, 589, 580, 594]","[579, 576, 602, 547, 578, 606, 576, 552, 583, 535]","[420, 400, 401, 425, 407, 367, 407, 420, 372, 451]","[438, 418, 398, 429, 412, 415, 419, 417, 383, 414]","[398, 428, 419, 399, 373, 459, 392, 419, 388, 435]","[440, 381, 411, 407, 410, 433, 402, 394, 413, 419]","[419, 415, 400, 410, 454, 403, 389, 453, 393, 382]","[418, 399, 378, 395, 394, 427, 400, 427, 415, 430]","[421, 415, 402, 385, 404, 371, 402, 412, 399, 397]","[375, 393, 396, 390, 406, 379, 405, 409, 412, 392]","[390, 425, 405, 436, 443, 415, 395, 421, 433, 389]","[405, 374, 427, 391, 409, 426, 400, 393, 426, 393]","[393, 411, 405, 423, 410, 402, 377, 368, 407, 367]","[402, 415, 378, 412, 385, 381, 404, 390, 412, 417]","[381, 388, 382, 419, 397, 369, 401, 362, 359, 411]","[383, 417, 403, 380, 385, 403, 391, 394, 401, 446]","[404, 344, 386, 413, 351, 408, 368, 372, 408, 395]","[371, 389, 375, 380, 375, 380, 383, 415, 394, 361]","[362, 392, 414, 379, 383, 387, 330, 371, 399, 375]","[361, 398, 365, 387, 403, 376, 422, 406, 389, 337]","[386, 406, 361, 362, 367, 396, 404, 393, 377, 392]"
6,"[145, 167, 154, 161, 140, 165, 163, 150, 151, 164]","[178, 156, 148, 162, 155, 146, 137, 191, 150, 154]","[84, 99, 117, 128, 88, 97, 117, 96, 133, 121]","[98, 103, 105, 110, 101, 123, 102, 122, 117, 118]","[121, 119, 105, 89, 113, 113, 102, 124, 114, 115]","[104, 111, 98, 126, 94, 110, 100, 111, 119, 100]","[107, 97, 116, 106, 96, 97, 136, 135, 103, 95]","[110, 117, 96, 112, 97, 111, 110, 92, 96, 104]","[112, 109, 102, 107, 92, 103, 115, 98, 102, 121]","[96, 110, 101, 118, 121, 112, 88, 112, 114, 117]","[91, 114, 90, 103, 93, 102, 100, 88, 100, 86]","[103, 96, 111, 100, 119, 119, 94, 99, 128, 101]","[113, 99, 82, 98, 105, 103, 101, 114, 91, 112]","[102, 100, 118, 111, 105, 88, 116, 95, 106, 127]","[104, 110, 122, 114, 105, 90, 100, 86, 105, 100]","[107, 112, 117, 107, 92, 107, 110, 112, 112, 90]","[98, 102, 96, 111, 128, 95, 101, 115, 101, 102]","[103, 103, 108, 101, 93, 93, 100, 101, 106, 90]","[90, 101, 96, 100, 101, 107, 103, 123, 94, 94]","[110, 102, 104, 110, 98, 91, 128, 111, 105, 117]","[115, 92, 99, 86, 95, 85, 98, 98, 100, 112]"
7,"[42, 52, 39, 35, 41, 51, 46, 41, 49, 44]","[28, 38, 41, 48, 57, 34, 40, 37, 38, 38]","[28, 25, 28, 32, 29, 27, 20, 27, 27, 25]","[32, 38, 24, 30, 30, 25, 31, 21, 31, 25]","[37, 41, 34, 28, 28, 30, 29, 26, 29, 19]","[45, 33, 30, 26, 34, 28, 28, 34, 28, 36]","[25, 34, 31, 26, 26, 23, 27, 28, 35, 41]","[33, 25, 33, 31, 25, 33, 27, 21, 38, 26]","[30, 36, 28, 35, 23, 37, 29, 26, 22, 20]","[22, 31, 35, 33, 27, 36, 36, 31, 30, 37]","[22, 27, 26, 22, 28, 25, 27, 33, 29, 30]","[21, 28, 27, 30, 20, 25, 20, 23, 23, 21]","[23, 30, 31, 26, 26, 21, 32, 23, 36, 32]","[24, 29, 31, 31, 32, 19, 22, 26, 27, 28]","[23, 27, 25, 18, 33, 24, 28, 32, 24, 25]","[37, 27, 24, 24, 47, 27, 24, 25, 33, 33]","[24, 27, 34, 28, 29, 27, 15, 26, 35, 29]","[32, 22, 18, 21, 26, 30, 29, 38, 33, 26]","[27, 23, 29, 32, 22, 27, 35, 31, 28, 23]","[30, 23, 25, 22, 24, 32, 24, 26, 34, 20]","[26, 29, 21, 33, 30, 33, 30, 15, 28, 21]"
8,"[12, 8, 9, 7, 11, 12, 6, 14, 14, 9]","[15, 14, 9, 12, 7, 16, 13, 11, 11, 12]","[6, 10, 6, 4, 11, 2, 12, 8, 8, 5]","[5, 10, 2, 8, 9, 9, 5, 6, 6, 8]","[9, 4, 9, 10, 4, 5, 6, 11, 10, 8]","[6, 8, 8, 5, 7, 4, 8, 4, 10, 12]","[7, 10, 5, 10, 9, 4, 8, 13, 8, 3]","[5, 5, 8, 3, 5, 11, 5, 8, 5, 4]","[6, 3, 12, 9, 8, 2, 7, 4, 4, 6]","[7, 8, 6, 4, 5, 6, 2, 6, 12, 11]","[5, 6, 7, 1, 8, 8, 6, 13, 7, 9]","[3, 5, 8, 8, 6, 8, 6, 7, 9, 5]","[6, 6, 14, 5, 6, 8, 13, 2, 9, 4]","[5, 12, 6, 13, 5, 7, 4, 6, 6, 10]","[5, 5, 14, 10, 12, 3, 12, 7, 6, 8]","[4, 7, 11, 8, 7, 4, 5, 8, 4, 7]","[9, 3, 10, 8, 7, 6, 8, 8, 4, 5]","[6, 4, 8, 10, 7, 5, 5, 13, 7, 7]","[5, 2, 7, 6, 9, 4, 7, 8, 7, 4]","[7, 5, 9, 11, 7, 6, 4, 7, 3, 9]","[8, 11, 6, 0, 9, 6, 5, 7, 3, 10]"
9,"[5, 1, 4, 2, 4, 4, 3, 5, 1, 2]","[6, 1, 6, 2, 0, 1, 4, 2, 5, 4]","[1, 5, 2, 1, 3, 3, 2, 3, 1, 0]","[1, 1, 1, 3, 3, 1, 0, 2, 1, 0]","[4, 1, 1, 1, 2, 2, 2, 4, 2, 0]","[0, 1, 1, 3, 4, 3, 2, 3, 2, 2]","[1, 1, 2, 4, 2, 2, 1, 2, 1, 0]","[3, 1, 1, 0, 0, 0, 2, 1, 2, 1]","[1, 5, 2, 2, 1, 4, 3, 3, 2, 2]","[0, 1, 3, 3, 2, 4, 4, 0, 0, 3]","[3, 3, 1, 1, 4, 3, 1, 0, 0, 2]","[4, 1, 2, 2, 1, 1, 0, 3, 0, 3]","[1, 4, 5, 1, 1, 2, 3, 1, 2, 1]","[2, 2, 3, 0, 1, 1, 2, 1, 1, 0]","[3, 1, 2, 4, 1, 1, 1, 1, 0, 1]","[5, 2, 8, 4, 1, 1, 2, 2, 5, 0]","[2, 3, 1, 1, 0, 3, 2, 0, 2, 1]","[1, 3, 1, 2, 4, 0, 1, 1, 2, 3]","[2, 1, 0, 2, 1, 3, 2, 5, 3, 7]","[3, 1, 2, 1, 2, 2, 5, 2, 1, 1]","[3, 2, 0, 0, 1, 1, 0, 5, 3, 2]"
10,"[0, 2, 0, 2, 0, 1, 4, 1, 2, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 2, 1, 0]","[0, 1, 1, 0, 2, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 2, 0, 0, 1, 2, 1]","[3, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 1]","[0, 0, 2, 0, 1, 0, 3, 0, 2, 0]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 2, 1, 1]","[0, 0, 0, 0, 2, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,"[3, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
