arm_size,mean,zone
3,-0.0158987236652168,all
4,-0.0034401886944636,all
5,0.0415083936931844,all
6,0.0819167115697499,all
7,0.1578567601099772,all
8,0.1935151724330679,all
9,0.3955898609034445,all
10,0.8153648132841944,all
11,1.5459245067117746,all
12,1.90333124488516,all
13,2.3614766108222374,all
14,2.19722457733622,all
15,1.0986122886681098,all
16,0.6931471805599453,all
17,0.0,all
18,0.0,all
19,0.0,all
20,1.0986122886681098,all
