arm_size,mean,zone
3,-0.028403749142611352,cod
4,-0.01286100387822885,cod
5,0.024816992500691047,cod
6,0.0474111852228315,cod
7,-0.007374292612679651,cod
8,0.025848385429056396,cod
9,0.15740975518825465,cod
10,0.05652868952556225,cod
11,0.49282677478482106,cod
12,0.4518769565490485,cod
13,0.34657359027997264,cod
14,0.34657359027997264,cod
15,0.34657359027997264,cod
16,0.0,cod
17,0.0,cod
18,0.0,cod
19,0.0,cod
20,0.0,cod
