arm_size,mean,zone
3,-0.044957749787240014,all
4,0.001428663639604971,all
5,0.047457878292087155,all
6,0.18724685157582044,all
7,0.30518291930867475,all
8,0.6222892796259395,all
9,1.151292546497023,all
10,1.669069622847509,all
11,1.6094379124341003,all
12,1.0986122886681098,all
13,1.791759469228055,all
14,0.0,all
15,0.6931471805599453,all
16,0.0,all
17,0.0,all
18,0.0,all
19,0.0,all
20,1.0986122886681098,all
