size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,44315,50585,42292,38472,39972,41355,38507,40203,39718,37342,40276,39382,37702,40157,39996,37730,39657,39935,37146,39078,39037
4,12637,13363,12861,11481,11054,12667,11387,11264,12468,10836,11346,12267,11081,11113,12131,11080,10939,12185,10921,10802,12157
5,3632,4000,3364,3485,3380,3520,3616,3558,3442,3259,3483,3334,3226,3347,3274,3355,3292,3414,3294,3293,3315
6,932,1192,994,902,1049,934,932,991,999,928,946,970,918,966,950,872,986,985,931,980,922
7,273,339,326,249,280,307,297,249,314,272,261,312,264,278,320,278,267,315,274,266,300
8,89,96,76,82,68,79,59,86,76,74,76,99,91,95,100,66,99,94,76,71,81
9,19,27,24,21,34,23,18,34,23,20,30,27,23,27,18,18,26,30,28,27,18
10,9,8,8,5,4,11,5,9,4,4,10,10,5,8,6,3,9,6,15,6,6
11,1,2,0,3,4,1,2,5,2,3,5,4,3,3,0,1,2,4,3,3,6
12,0,2,1,0,0,1,0,2,1,3,0,0,1,1,0,0,1,0,1,1,2
13,3,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
14,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
