arm_size,mean,zone
3,0.037471369104962585,non
4,0.0782348944753794,non
5,0.019852629796346385,non
6,-0.16484264216619027,non
7,0.4054651081081644,non
8,0.2106067325381517,non
9,0.4054651081081644,non
10,0.6931471805599453,non
11,0.0,non
12,0.0,non
13,0.0,non
14,0.6931471805599453,non
15,0.0,non
16,0.0,non
17,0.0,non
18,0.0,non
19,0.0,non
20,0.0,non
