size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[85516, 85426, 85378, 85609, 85032, 85716, 85597, 85293, 85851, 85126]","[90341, 90235, 89608, 90828, 90268, 91060, 90542, 90152, 89986, 90661]","[65202, 64824, 64976, 64832, 64760, 65392, 65021, 65424, 64805, 64959]","[63011, 62871, 63813, 63550, 63155, 63920, 63760, 63252, 63322, 62991]","[63323, 62957, 62602, 63125, 63566, 62950, 63717, 62805, 63422, 63084]","[63598, 63139, 62934, 63240, 63046, 63222, 63395, 63126, 63290, 62975]","[62808, 63087, 62783, 63179, 63000, 63202, 63089, 62683, 62945, 62982]","[62895, 63249, 63168, 62707, 62851, 63380, 62606, 63001, 63403, 63093]","[63226, 62749, 63521, 62919, 63317, 62818, 62527, 63086, 62862, 63216]","[62675, 63401, 62577, 63098, 63057, 63085, 63107, 62761, 62596, 62973]","[62664, 62729, 62549, 63225, 63075, 62785, 63104, 62720, 62848, 62836]","[63173, 63191, 63093, 62949, 62587, 63249, 62811, 62617, 62554, 62945]","[63065, 63149, 62843, 62332, 62933, 62917, 63242, 63038, 62637, 62903]","[62622, 62596, 62859, 62535, 62853, 62704, 62632, 62520, 62877, 62645]","[62614, 63204, 62634, 63218, 62949, 62554, 62821, 62575, 62561, 62519]","[63000, 62891, 62918, 62859, 63143, 62690, 62988, 62744, 62842, 62614]","[62662, 63045, 62648, 62715, 62588, 62815, 62758, 62858, 62703, 62436]","[62710, 62443, 62731, 62944, 62625, 62183, 62821, 62552, 62527, 62334]","[62283, 62606, 62475, 62666, 61999, 62778, 62263, 62103, 62484, 62954]","[62596, 62808, 62514, 62736, 62935, 62712, 62684, 62408, 62185, 61901]","[62808, 62101, 62272, 62236, 62501, 62338, 62601, 62412, 62516, 62304]"
4,"[25967, 25826, 26107, 26039, 26318, 26201, 25950, 25732, 25868, 26141]","[27149, 27316, 27237, 27717, 27442, 27219, 27690, 27268, 27131, 27652]","[19751, 19551, 19665, 19713, 19688, 19548, 19636, 19437, 19861, 19756]","[19177, 19255, 19272, 19114, 18967, 19090, 19015, 19124, 19378, 19283]","[19202, 19160, 19368, 18923, 19338, 19192, 19416, 19004, 19257, 19011]","[18930, 19350, 19120, 19027, 19151, 19031, 19163, 19048, 19073, 19235]","[19106, 19364, 19179, 19012, 19274, 18845, 19345, 18891, 18952, 18942]","[19126, 18905, 19142, 18916, 18848, 19189, 18951, 18896, 19182, 19278]","[19030, 19264, 19171, 18996, 18954, 19079, 18978, 19006, 18977, 18943]","[19039, 19043, 19037, 19169, 19105, 18978, 19174, 18980, 19095, 19350]","[18909, 19142, 19232, 18856, 19052, 19034, 19155, 18886, 19194, 18981]","[19062, 18978, 18993, 18824, 19189, 19137, 18819, 19116, 18863, 18935]","[19084, 18864, 18944, 19137, 18800, 19165, 18972, 19096, 19037, 19016]","[19011, 18965, 18857, 19119, 19079, 19087, 18961, 18892, 19219, 19045]","[19166, 18758, 18904, 18912, 19064, 19014, 19001, 18916, 18899, 18871]","[19076, 18952, 18997, 19030, 18913, 19036, 19135, 18997, 18886, 19106]","[19100, 19148, 18784, 18853, 18998, 18977, 18650, 19319, 19039, 18896]","[18926, 19028, 18989, 18740, 18928, 18872, 19122, 19144, 19091, 18847]","[19024, 18700, 18862, 18982, 18928, 18848, 18903, 18771, 18853, 19030]","[18609, 19084, 18798, 18950, 18690, 19017, 18695, 18998, 18830, 18997]","[18746, 19073, 18908, 18904, 18954, 18890, 18757, 18903, 18996, 18829]"
5,"[7899, 7814, 7770, 7828, 7994, 7954, 7964, 7757, 7856, 7925]","[8402, 8235, 8329, 8326, 8302, 8283, 8253, 8189, 8394, 8255]","[5943, 6063, 6065, 6024, 5967, 6084, 5971, 5950, 6038, 5953]","[5860, 5790, 5782, 5809, 5928, 5864, 5715, 5761, 5889, 5805]","[5840, 5947, 5776, 5733, 5828, 5786, 5715, 5764, 5793, 5912]","[5725, 5921, 5821, 5774, 5869, 5765, 5789, 5824, 5819, 5800]","[5800, 5630, 5723, 5799, 5922, 5709, 5788, 5751, 5850, 5813]","[5792, 5776, 5761, 5937, 5763, 5742, 5727, 5692, 5699, 5783]","[5802, 5906, 5821, 5715, 5674, 5755, 5721, 5917, 5841, 5877]","[5877, 5877, 5653, 5825, 5671, 5658, 5769, 5768, 5611, 5701]","[5739, 5784, 5862, 5763, 5714, 5790, 5753, 5788, 5687, 5851]","[5821, 5683, 5769, 5839, 5779, 5837, 5714, 5689, 5777, 5809]","[5710, 5801, 5898, 5728, 5727, 5664, 5648, 5767, 5715, 5745]","[5865, 5624, 5717, 5771, 5768, 5833, 5727, 5735, 5717, 5744]","[5759, 5699, 5698, 5765, 5668, 5667, 5653, 5801, 5678, 5613]","[5583, 5741, 5793, 5696, 5679, 5901, 5675, 5591, 5776, 5771]","[5730, 5728, 5762, 5621, 5724, 5824, 5662, 5799, 5675, 5727]","[5660, 5613, 5907, 5728, 5729, 5719, 5639, 5651, 5726, 5851]","[5762, 5681, 5618, 5790, 5727, 5825, 5671, 5603, 5704, 5748]","[5754, 5705, 5820, 5615, 5781, 5807, 5570, 5816, 5656, 5698]","[5805, 5713, 5609, 5890, 5806, 5768, 5802, 5700, 5828, 5747]"
6,"[2416, 2412, 2400, 2443, 2354, 2453, 2426, 2428, 2409, 2442]","[2489, 2542, 2506, 2577, 2500, 2532, 2587, 2563, 2490, 2486]","[1825, 1816, 1771, 1824, 1756, 1854, 1761, 1744, 1776, 1829]","[1772, 1735, 1847, 1749, 1815, 1846, 1791, 1775, 1732, 1804]","[1746, 1787, 1756, 1800, 1738, 1770, 1747, 1784, 1663, 1801]","[1756, 1745, 1792, 1738, 1796, 1752, 1679, 1791, 1726, 1818]","[1726, 1748, 1748, 1810, 1770, 1766, 1705, 1758, 1756, 1740]","[1747, 1809, 1750, 1723, 1776, 1774, 1733, 1794, 1718, 1769]","[1738, 1840, 1747, 1786, 1712, 1753, 1732, 1745, 1784, 1729]","[1782, 1756, 1751, 1859, 1727, 1808, 1742, 1778, 1755, 1695]","[1741, 1740, 1759, 1763, 1651, 1667, 1766, 1733, 1744, 1786]","[1735, 1786, 1733, 1810, 1763, 1752, 1673, 1785, 1706, 1703]","[1703, 1816, 1765, 1724, 1697, 1719, 1814, 1743, 1700, 1750]","[1744, 1792, 1764, 1768, 1687, 1756, 1638, 1765, 1779, 1692]","[1809, 1729, 1747, 1743, 1803, 1821, 1782, 1717, 1731, 1761]","[1764, 1746, 1735, 1766, 1746, 1771, 1770, 1837, 1738, 1840]","[1756, 1785, 1790, 1737, 1724, 1731, 1766, 1707, 1823, 1754]","[1720, 1757, 1668, 1758, 1712, 1736, 1748, 1696, 1761, 1686]","[1677, 1754, 1718, 1774, 1651, 1708, 1723, 1779, 1655, 1677]","[1828, 1725, 1730, 1790, 1629, 1756, 1730, 1684, 1688, 1789]","[1807, 1763, 1722, 1747, 1749, 1695, 1779, 1741, 1749, 1747]"
7,"[707, 724, 709, 724, 746, 764, 766, 670, 731, 727]","[776, 760, 818, 771, 783, 777, 807, 816, 730, 821]","[560, 546, 553, 532, 542, 571, 550, 579, 582, 546]","[537, 586, 541, 567, 532, 516, 556, 560, 536, 492]","[545, 566, 537, 516, 538, 503, 498, 513, 574, 507]","[526, 527, 548, 546, 511, 461, 572, 546, 530, 552]","[563, 549, 576, 541, 528, 562, 550, 532, 552, 581]","[557, 524, 519, 522, 503, 542, 511, 496, 556, 540]","[530, 514, 516, 518, 533, 517, 564, 529, 549, 594]","[558, 565, 548, 607, 562, 536, 540, 539, 510, 526]","[531, 522, 556, 579, 524, 525, 528, 557, 590, 557]","[502, 512, 512, 507, 486, 534, 518, 556, 557, 531]","[482, 513, 524, 530, 539, 512, 569, 507, 525, 532]","[560, 562, 524, 522, 542, 504, 493, 500, 521, 530]","[542, 524, 524, 526, 515, 555, 542, 545, 520, 556]","[534, 514, 552, 519, 514, 521, 532, 522, 503, 573]","[551, 478, 522, 555, 500, 552, 546, 503, 566, 543]","[541, 513, 512, 541, 499, 526, 527, 518, 522, 544]","[537, 516, 574, 509, 516, 528, 580, 540, 547, 524]","[509, 535, 510, 523, 579, 526, 501, 527, 526, 523]","[548, 544, 537, 535, 528, 545, 511, 562, 486, 589]"
8,"[201, 223, 229, 241, 219, 224, 218, 237, 214, 213]","[276, 221, 215, 247, 228, 254, 241, 247, 217, 260]","[158, 197, 163, 146, 156, 159, 157, 174, 165, 193]","[150, 176, 161, 170, 184, 179, 182, 171, 165, 160]","[164, 172, 182, 162, 188, 167, 180, 154, 174, 152]","[145, 170, 172, 168, 174, 196, 161, 162, 168, 162]","[173, 186, 167, 169, 177, 155, 144, 151, 167, 143]","[172, 177, 181, 167, 177, 158, 151, 188, 166, 171]","[166, 144, 199, 155, 152, 147, 153, 164, 147, 159]","[154, 159, 155, 146, 152, 157, 197, 177, 162, 177]","[164, 155, 173, 178, 168, 163, 165, 162, 133, 147]","[159, 160, 137, 166, 174, 167, 179, 159, 169, 177]","[154, 145, 158, 175, 152, 162, 157, 181, 184, 183]","[161, 173, 177, 144, 162, 166, 161, 171, 162, 175]","[180, 141, 165, 158, 153, 182, 167, 164, 159, 198]","[154, 178, 165, 164, 182, 160, 167, 163, 165, 182]","[172, 154, 158, 187, 172, 163, 174, 176, 160, 150]","[152, 153, 164, 167, 159, 155, 170, 169, 167, 174]","[142, 175, 166, 159, 172, 173, 177, 174, 174, 164]","[174, 166, 168, 139, 156, 155, 150, 161, 152, 143]","[166, 152, 168, 160, 143, 163, 168, 162, 173, 155]"
9,"[57, 61, 64, 75, 65, 66, 68, 50, 69, 70]","[54, 82, 77, 71, 80, 79, 69, 64, 72, 83]","[51, 53, 59, 50, 50, 55, 39, 61, 49, 48]","[47, 54, 48, 46, 57, 48, 46, 55, 49, 56]","[55, 46, 50, 48, 49, 58, 60, 43, 40, 73]","[47, 70, 60, 44, 43, 53, 41, 53, 48, 57]","[48, 53, 38, 56, 59, 54, 56, 54, 53, 58]","[42, 44, 66, 46, 40, 52, 55, 47, 52, 42]","[60, 49, 54, 49, 68, 49, 58, 49, 54, 49]","[40, 46, 57, 55, 44, 47, 46, 42, 50, 51]","[59, 44, 47, 48, 58, 58, 36, 46, 53, 58]","[56, 47, 47, 45, 33, 43, 47, 47, 49, 47]","[57, 51, 68, 48, 40, 59, 53, 45, 46, 51]","[43, 49, 54, 47, 49, 44, 55, 54, 58, 48]","[44, 58, 48, 56, 50, 55, 53, 47, 51, 47]","[45, 53, 49, 59, 46, 54, 49, 49, 58, 52]","[58, 38, 65, 61, 50, 53, 51, 45, 55, 45]","[44, 50, 40, 42, 44, 48, 58, 40, 48, 54]","[48, 65, 45, 54, 48, 46, 47, 55, 59, 55]","[50, 57, 36, 41, 53, 49, 43, 50, 56, 47]","[52, 56, 48, 55, 53, 47, 69, 49, 35, 48]"
10,"[23, 19, 14, 25, 18, 18, 25, 26, 18, 17]","[24, 27, 18, 26, 17, 24, 22, 26, 26, 27]","[15, 18, 17, 12, 16, 13, 18, 17, 11, 20]","[12, 18, 14, 25, 18, 15, 13, 12, 24, 9]","[17, 13, 18, 17, 14, 21, 14, 15, 12, 24]","[12, 17, 16, 18, 16, 20, 16, 12, 21, 15]","[26, 13, 18, 10, 8, 17, 14, 12, 18, 16]","[10, 14, 29, 13, 10, 18, 18, 15, 18, 18]","[16, 8, 19, 15, 19, 18, 16, 15, 19, 13]","[11, 14, 20, 23, 14, 11, 15, 25, 14, 12]","[15, 14, 14, 16, 16, 9, 14, 22, 21, 11]","[13, 9, 14, 12, 15, 17, 18, 16, 20, 17]","[13, 16, 11, 14, 16, 15, 15, 9, 16, 14]","[15, 14, 7, 13, 19, 7, 18, 16, 16, 11]","[13, 13, 16, 23, 25, 21, 22, 20, 12, 15]","[15, 16, 15, 18, 15, 15, 14, 16, 20, 17]","[14, 21, 12, 12, 15, 11, 20, 11, 14, 22]","[21, 19, 22, 12, 14, 19, 16, 13, 19, 15]","[16, 14, 11, 17, 16, 21, 12, 17, 20, 9]","[16, 23, 13, 18, 20, 11, 28, 24, 14, 15]","[24, 13, 21, 13, 11, 12, 16, 23, 14, 15]"
11,"[4, 4, 6, 9, 4, 6, 10, 3, 7, 5]","[7, 6, 10, 14, 8, 8, 4, 5, 10, 13]","[4, 4, 6, 6, 5, 3, 5, 4, 6, 2]","[2, 2, 7, 7, 4, 2, 5, 9, 5, 11]","[7, 7, 0, 4, 10, 7, 4, 5, 3, 7]","[4, 6, 6, 3, 5, 1, 4, 4, 4, 4]","[5, 6, 4, 4, 1, 5, 4, 5, 3, 9]","[5, 4, 6, 4, 4, 4, 4, 3, 5, 3]","[4, 7, 6, 4, 6, 7, 2, 5, 5, 6]","[8, 9, 5, 9, 3, 5, 4, 7, 8, 9]","[5, 9, 4, 4, 5, 3, 4, 4, 6, 7]","[2, 8, 2, 5, 7, 0, 4, 12, 1, 8]","[2, 9, 4, 5, 5, 4, 7, 3, 6, 5]","[5, 8, 2, 2, 5, 3, 7, 8, 1, 3]","[5, 3, 4, 12, 2, 6, 9, 5, 6, 3]","[5, 5, 1, 4, 5, 5, 5, 2, 6, 2]","[4, 5, 4, 8, 3, 9, 6, 5, 4, 7]","[6, 9, 7, 7, 2, 6, 8, 5, 4, 2]","[4, 2, 3, 7, 5, 3, 3, 7, 5, 8]","[3, 3, 6, 11, 4, 1, 5, 6, 8, 3]","[12, 3, 8, 8, 5, 7, 6, 4, 2, 3]"
12,"[3, 4, 2, 5, 0, 1, 3, 0, 2, 6]","[3, 2, 4, 1, 1, 1, 1, 3, 1, 2]","[3, 4, 1, 2, 1, 2, 2, 1, 2, 0]","[2, 3, 2, 1, 1, 1, 1, 2, 1, 3]","[6, 1, 2, 4, 1, 3, 3, 2, 3, 0]","[2, 4, 4, 0, 2, 1, 2, 0, 2, 1]","[1, 3, 2, 2, 3, 2, 1, 1, 2, 3]","[0, 1, 0, 2, 1, 0, 3, 3, 3, 3]","[2, 1, 0, 1, 2, 0, 3, 0, 1, 2]","[2, 1, 1, 1, 4, 1, 1, 1, 0, 1]","[0, 1, 0, 3, 1, 0, 0, 1, 1, 3]","[5, 2, 2, 0, 0, 2, 1, 1, 2, 0]","[2, 0, 1, 4, 2, 2, 6, 0, 5, 1]","[0, 0, 2, 1, 1, 3, 3, 1, 0, 2]","[4, 0, 1, 2, 1, 3, 4, 0, 1, 4]","[1, 1, 2, 0, 1, 3, 1, 0, 0, 0]","[3, 2, 2, 2, 1, 0, 1, 4, 1, 2]","[0, 1, 2, 1, 1, 1, 2, 2, 2, 1]","[2, 1, 1, 4, 2, 0, 1, 3, 1, 0]","[3, 3, 1, 3, 0, 2, 1, 1, 2, 2]","[0, 0, 0, 1, 1, 0, 2, 2, 4, 1]"
13,"[0, 0, 0, 2, 0, 0, 1, 0, 1, 0]","[0, 2, 0, 0, 1, 0, 1, 2, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 2, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 1, 0, 0, 1, 2, 0, 0, 1]","[1, 0, 0, 0, 2, 0, 0, 0, 0, 2]","[1, 0, 2, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 2, 2, 0, 1, 0, 2]","[0, 1, 0, 0, 1, 0, 0, 3, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 1, 2, 1, 0, 0, 0, 1]","[1, 2, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 2, 0, 0, 1]"
14,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 2, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
