0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.8849450664322263,0.9777555333110888,1.4772727272727273,1.5,1.0,1.0,0.9830674673752904,0.986354177942963,1.2666666666666666,1.0,1.0,1.0,1.016861919200608,1.0856076911108805,1.6538461538461537,2.5,1.0,1.0
0.884464914943432,1.0636455742838722,0.9166666666666666,1.0,1.0,1.0,0.975258641800018,1.1865185432676246,1.25,1.0,1.0,1.0,1.0552771600274664,1.180262249827467,0.875,1.0,1.0,1.0
0.9265492252198677,0.8442687747035573,0.75,1.0,1.0,1.0,1.0912660661876328,0.9658119658119657,1.25,1.0,1.0,1.0,1.0477747412008283,1.2678571428571428,1.0,1.5,1.0,1.0
0.9410397354241551,1.3000000000000003,1.0,1.0,1.0,0.9594085415902232,1.036168359941945,0.9755244755244756,1.0,1.5,1.5,1.0162254628665064,1.0982026645383105,0.95,1.5,1.0,1.0,0.9905176625874774
0.943609022556391,0.6666666666666667,1.0,1.0,1.0,0.9985759886557752,1.0072278911564625,1.125,1.0,1.0,1.0,1.0139821876708006,1.061624266144814,1.625,1.0,1.0,1.0,1.0530747474233857
0.74111030478955,2.0,1.0,1.0,1.0,1.0651671534775922,1.1385869565217392,1.75,1.0,1.5,1.0,1.0527476837154197,1.2216859716859716,1.0,1.0,1.0,1.0,1.0677471786824242
0.9579831932773109,1.25,1.0,1.0,1.024265161730749,1.0450757575757577,1.2077922077922079,1.0,1.0,1.0,0.9831773986825743,1.0716716028488822,1.7,1.0,1.0,1.0,0.9889771857192948,1.0394076274411126
1.375,1.5,1.0,1.0,1.0834329152804194,1.0446428571428572,1.25,1.0,1.0,1.0,1.0127420136429715,1.0623691044651085,1.3333333333333335,1.5,1.0,1.0,0.9938584895654468,1.126236568309739
1.5,1.0,1.0,1.0,1.0932330311628689,0.9324162679425837,1.75,1.0,1.0,1.0,1.039289485458613,1.1467630421118793,1.5,1.0,1.0,1.0,1.0653736011883064,1.161031042128603
2.0,1.0,1.0,1.0023737993403037,1.11640625,0.7307692307692308,3.5,1.0,1.0,1.0045936937659832,1.0564212518983607,1.3598484848484849,1.0,1.5,1.0,0.962354237262296,1.0226841696010318,1.5384615384615383
1.5,1.0,1.0,0.992510342601479,1.0991338395823447,0.625,1.5,1.0,1.0,1.0743960843118359,1.118702290076336,0.8333333333333333,1.5,1.0,1.0,0.9864398899094522,1.1099289243304151,0.8333333333333333
1.0,1.0,1.0,1.0119351953655817,1.2195121951219512,0.75,1.5,1.0,1.0,1.0537592078455194,1.069918699186992,2.0,1.0,1.0,1.0,1.0286403439083385,1.4234756097560977,3.0
1.0,1.0,0.9459044571086979,0.9779401782187994,0.8846153846153846,1.0,1.5,1.0,1.0113219711795758,1.1346586577478297,0.8461538461538461,1.0,1.0,1.0,1.0041058326170138,1.0963157894736841,1.6818181818181817,1.0
1.0,1.0,0.9756075660101742,0.8981344205584384,1.25,1.5,1.0,1.0,1.0053117273138452,1.2199630702085693,1.9166666666666665,1.0,1.0,1.0,1.0687130333146015,0.9591883839019681,1.375,1.0
1.0,1.0,1.003813285505163,0.913109756097561,0.5,1.0,1.0,1.0,1.0545285749154434,0.9625,3.25,1.5,1.0,1.0,1.0483461715140785,1.0137299771167048,1.0,1.0
1.0,0.9972720780752918,0.914219308956151,1.4886363636363638,1.0,1.0,1.0,0.9554064210342759,1.0447652819993245,1.0064102564102564,1.5,1.0,1.0,1.0030112195809209,1.0746906176825104,0.6688311688311688,1.5,1.5
1.0,1.032457575857844,0.784514998052201,3.0,1.0,1.0,1.0,0.9863261288144255,1.2122448979591836,1.0,2.0,1.0,1.0,0.9945081270664002,1.2901162790697676,1.0,1.0,1.0
1.0,0.9938054887620451,0.848997493734336,1.75,1.0,1.0,1.0,1.0552328316527035,1.0348837209302326,2.75,1.0,1.0,1.0,1.0393293642836539,1.3768427518427517,1.5,1.0,1.0
0.9766320504424136,0.9923655618629067,0.6098484848484849,1.5,1.0,1.0,0.9861497471511012,0.9659517578791672,1.3333333333333335,1.5,1.0,1.0,0.9788919164697021,1.0687964645098114,1.0000000000000002,1.0,1.5,1.0
0.9445290910272274,1.0350967232530597,0.7916666666666666,1.0,1.0,1.0,1.0530481133648442,1.0325125508008606,1.35,2.0,1.0,1.0,1.0017972242705513,1.049732299455368,1.6,1.0,1.0,1.0
0.9850392770377147,0.8913690476190476,0.5,1.5,1.0,1.0,1.0368814103447987,1.0333333333333334,1.5,1.0,1.0,1.0,1.0732582042032393,1.1930555555555555,1.25,1.0,1.0,1.0
