arm_size,mean,zone
3,-0.01712664473392335,all
4,0.00671668497039635,all
5,0.03930979290977375,all
6,0.050357600409826495,all
7,0.10424784968458775,all
8,0.18721012348727795,all
9,0.4698946389117169,all
10,1.036513875460174,all
11,1.6325774445059444,all
12,2.6837174282889955,all
13,3.092914425745774,all
14,3.4734879960677087,all
15,3.5945838692101617,all
16,3.1354942159291497,all
17,2.596478425445105,all
18,2.6968137731761805,all
19,1.4451858789480823,all
20,0.34657359027997264,all
