arm_size,mean,zone
3,-0.022430544776266402,non
4,0.0142534791990231,non
5,0.0684351877506397,non
6,0.16227445532563645,non
7,0.3114536367638062,non
8,0.6777609354926318,non
9,1.2821165366958938,non
10,2.062945967644485,non
11,2.5036481964153707,non
12,3.675579113215347,non
13,4.04627263194565,non
14,3.772166054026844,non
15,3.534937064229286,non
16,3.1354942159291497,non
17,2.5619819897016294,non
18,2.6711671259824055,non
19,1.4451858789480823,non
20,0.34657359027997264,non
