,Arm,Value
0,3,-0.0030975505889016403
1,4,-0.006042813660369701
2,5,-0.0116349156856186
3,6,-0.011973377843312157
4,7,-0.021353713457359178
5,8,-0.03773652817595497
6,9,-0.060775031915886554
7,10,-0.012630480388255424
8,11,0.23374891485204113
9,12,0.9118531739669924
10,13,-0.10133098577308398
11,14,-0.06743744514353206
12,15,-0.11123031890427698
13,16,-0.09315447781672843
14,17,-0.12245029145701249
15,18,-0.16984771994427109
16,19,-0.05237127141388339
17,20,-0.15929984342447906
