arm_size,mean,zone
3,-0.0198372349425245,non
4,0.0046488059517925,non
5,0.060610926287879,non
6,0.0423025445016816,non
7,0.0685525725126538,non
8,0.1798994314231258,non
9,0.2025574901539709,non
10,0.3352779802505423,non
11,0.7839855809728766,non
12,1.102521318139234,non
13,1.627915765695315,non
14,1.9629629552985688,non
15,2.302585092994046,non
16,2.8903717578961645,non
17,2.70805020110221,non
18,1.791759469228055,non
19,0.6931471805599453,non
20,0.0,non
