size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,15568,27864,19326,19297,21084,21053,20929,20979,20581,20901,21581,20435,20305,20894,20521,20279,20501,20513,20761,20871,20798
4,4403,7260,5118,5225,6010,6110,5975,5656,5867,5849,5873,5722,5517,5524,5785,5700,5558,5921,5893,5479,5754
5,1089,2106,1388,1403,1607,1743,1651,1738,1638,1682,1598,1519,1568,1598,1561,1575,1655,1565,1578,1641,1564
6,315,675,432,391,454,462,451,458,464,451,472,470,457,438,429,428,458,482,488,411,441
7,94,324,121,124,121,128,108,136,113,138,130,153,128,128,135,138,124,128,103,116,124
8,29,230,24,28,30,35,28,46,31,31,32,43,27,44,37,41,30,25,38,20,34
9,5,70,5,10,3,9,7,10,9,12,5,5,11,9,7,12,18,6,11,9,8
10,3,12,3,1,2,2,1,4,29,3,2,2,1,2,2,2,4,5,5,3,4
11,1,6,1,2,1,1,0,0,0,0,3,4,0,1,1,1,0,2,1,0,1
12,0,2,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0
13,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
