size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[5568, 5693, 5550, 5671, 5617, 5675, 5661, 5635, 5604, 5549]","[5993, 5981, 6083, 6021, 6084, 6147, 6105, 6036, 6106, 6069]","[4477, 4443, 4480, 4496, 4564, 4467, 4493, 4465, 4446, 4485]","[4353, 4365, 4470, 4441, 4475, 4424, 4224, 4409, 4391, 4442]","[4353, 4231, 4263, 4241, 4381, 4249, 4311, 4344, 4215, 4245]","[4280, 4225, 4174, 4240, 4268, 4127, 4292, 4387, 4345, 4329]","[4202, 4238, 4332, 4278, 4176, 4197, 4264, 4230, 4277, 4203]","[4283, 4165, 4317, 4281, 4210, 4136, 4177, 4186, 4225, 4262]","[4226, 4204, 4248, 4118, 4263, 4214, 4202, 4085, 4049, 4172]","[4183, 4219, 4163, 4165, 4165, 4259, 4125, 4147, 4231, 4260]","[4163, 4285, 4117, 4241, 4100, 4212, 4201, 4186, 4076, 4328]","[4143, 4090, 4092, 4091, 4118, 4109, 4007, 4195, 4113, 3999]","[4091, 4212, 4217, 4087, 4092, 4177, 4128, 4136, 4145, 4153]","[4064, 3996, 4041, 4030, 4073, 4075, 4078, 4203, 3967, 4023]","[3980, 4249, 4157, 4132, 4029, 3994, 4133, 4025, 4031, 4010]","[3954, 4115, 4089, 4100, 3904, 3910, 4198, 4055, 4041, 4056]","[4048, 4017, 4103, 3938, 4036, 3968, 3998, 4024, 3969, 3947]","[3942, 3993, 3942, 3947, 3981, 3940, 3893, 4122, 4021, 3993]","[3931, 4060, 3886, 3942, 3991, 3915, 3921, 3843, 3903, 3899]","[3985, 3945, 3844, 3874, 3976, 3954, 3955, 3930, 3871, 3884]","[3956, 3984, 3962, 3877, 4003, 3881, 3896, 3861, 3922, 3925]"
4,"[1665, 1712, 1631, 1674, 1627, 1645, 1587, 1631, 1740, 1711]","[1771, 1803, 1838, 1815, 1782, 1747, 1794, 1817, 1767, 1770]","[1333, 1335, 1309, 1326, 1349, 1336, 1313, 1395, 1268, 1379]","[1269, 1235, 1299, 1327, 1312, 1378, 1276, 1310, 1310, 1227]","[1277, 1242, 1301, 1375, 1259, 1350, 1287, 1289, 1288, 1285]","[1265, 1242, 1287, 1260, 1269, 1330, 1253, 1228, 1281, 1281]","[1330, 1208, 1327, 1259, 1331, 1207, 1239, 1204, 1234, 1223]","[1248, 1254, 1238, 1309, 1291, 1310, 1306, 1220, 1258, 1320]","[1218, 1231, 1250, 1216, 1231, 1204, 1249, 1191, 1210, 1196]","[1232, 1282, 1242, 1285, 1231, 1308, 1248, 1212, 1217, 1250]","[1219, 1207, 1241, 1199, 1181, 1179, 1207, 1225, 1226, 1200]","[1213, 1228, 1275, 1228, 1335, 1199, 1254, 1220, 1222, 1240]","[1205, 1213, 1199, 1272, 1166, 1165, 1269, 1221, 1208, 1151]","[1218, 1254, 1229, 1205, 1247, 1201, 1162, 1243, 1167, 1256]","[1258, 1196, 1169, 1274, 1200, 1203, 1198, 1232, 1228, 1219]","[1236, 1231, 1111, 1206, 1235, 1178, 1249, 1242, 1224, 1224]","[1199, 1220, 1176, 1182, 1135, 1205, 1147, 1193, 1185, 1122]","[1161, 1156, 1167, 1174, 1251, 1162, 1153, 1212, 1140, 1165]","[1173, 1136, 1137, 1147, 1163, 1227, 1175, 1170, 1160, 1108]","[1134, 1172, 1143, 1124, 1146, 1156, 1200, 1140, 1176, 1157]","[1142, 1137, 1156, 1067, 1160, 1072, 1125, 1162, 1140, 1110]"
5,"[478, 438, 465, 502, 466, 500, 523, 446, 486, 492]","[515, 518, 509, 552, 544, 494, 531, 559, 530, 555]","[396, 385, 403, 420, 396, 373, 398, 411, 354, 382]","[412, 380, 404, 434, 374, 383, 355, 366, 367, 346]","[389, 382, 395, 384, 400, 430, 400, 389, 370, 371]","[369, 351, 350, 342, 394, 331, 374, 390, 365, 360]","[358, 361, 399, 345, 364, 385, 372, 375, 360, 359]","[374, 390, 361, 372, 354, 352, 389, 332, 360, 370]","[390, 349, 387, 388, 366, 329, 364, 381, 369, 373]","[349, 378, 371, 375, 364, 387, 363, 354, 351, 371]","[335, 306, 355, 374, 343, 361, 341, 396, 363, 361]","[363, 385, 363, 376, 346, 368, 371, 371, 364, 378]","[359, 350, 354, 350, 377, 358, 367, 391, 377, 379]","[354, 416, 330, 356, 352, 347, 343, 340, 335, 384]","[365, 372, 322, 329, 369, 371, 336, 398, 323, 327]","[333, 358, 366, 374, 324, 361, 322, 350, 367, 331]","[330, 346, 307, 351, 361, 333, 347, 331, 345, 358]","[325, 329, 332, 325, 355, 344, 360, 353, 357, 385]","[344, 362, 338, 340, 328, 347, 315, 348, 362, 356]","[328, 347, 344, 343, 372, 337, 350, 361, 315, 324]","[335, 333, 322, 317, 332, 337, 357, 350, 346, 339]"
6,"[119, 132, 164, 139, 133, 149, 122, 124, 131, 137]","[153, 158, 159, 145, 159, 140, 155, 138, 175, 145]","[123, 116, 112, 107, 113, 114, 137, 130, 124, 125]","[111, 114, 110, 121, 120, 126, 110, 139, 117, 108]","[96, 89, 113, 121, 122, 132, 122, 112, 122, 110]","[109, 88, 89, 108, 133, 112, 111, 98, 94, 104]","[117, 105, 117, 116, 120, 91, 118, 119, 107, 95]","[84, 116, 111, 99, 98, 97, 109, 101, 104, 109]","[99, 93, 116, 117, 100, 120, 114, 109, 125, 106]","[125, 112, 119, 92, 104, 108, 108, 109, 116, 109]","[111, 104, 115, 110, 127, 113, 101, 104, 93, 96]","[107, 98, 100, 115, 119, 98, 106, 99, 93, 117]","[109, 102, 112, 106, 112, 113, 122, 122, 110, 104]","[94, 111, 108, 101, 111, 104, 106, 116, 111, 98]","[101, 97, 100, 80, 104, 111, 95, 95, 105, 125]","[91, 104, 121, 119, 113, 103, 94, 95, 83, 95]","[97, 107, 98, 84, 104, 91, 92, 122, 103, 109]","[94, 83, 93, 110, 97, 102, 97, 77, 93, 115]","[107, 87, 113, 99, 97, 105, 99, 106, 110, 117]","[111, 102, 106, 102, 90, 102, 94, 114, 91, 97]","[105, 98, 97, 80, 96, 110, 81, 102, 107, 94]"
7,"[45, 46, 37, 41, 50, 42, 49, 46, 50, 42]","[50, 52, 39, 60, 44, 53, 52, 66, 42, 55]","[38, 41, 36, 31, 37, 40, 33, 35, 35, 34]","[35, 31, 44, 33, 40, 32, 31, 34, 25, 31]","[38, 32, 29, 35, 35, 30, 34, 27, 39, 26]","[33, 33, 37, 39, 22, 39, 34, 31, 24, 32]","[28, 34, 32, 27, 25, 30, 26, 28, 35, 41]","[30, 37, 37, 32, 31, 24, 39, 26, 30, 29]","[28, 31, 20, 30, 32, 20, 45, 30, 33, 28]","[35, 39, 30, 36, 27, 28, 34, 30, 34, 32]","[41, 18, 29, 34, 28, 25, 28, 31, 29, 35]","[31, 38, 45, 32, 34, 22, 33, 34, 27, 28]","[33, 29, 32, 38, 24, 30, 22, 26, 31, 20]","[27, 27, 37, 20, 41, 33, 21, 32, 27, 22]","[31, 30, 29, 37, 36, 32, 24, 34, 27, 37]","[27, 31, 20, 28, 31, 29, 42, 36, 26, 26]","[35, 25, 31, 30, 30, 35, 46, 34, 28, 32]","[36, 31, 34, 28, 18, 24, 33, 17, 28, 41]","[34, 33, 28, 40, 33, 31, 26, 34, 33, 42]","[38, 27, 28, 25, 30, 27, 28, 28, 34, 26]","[24, 24, 35, 32, 26, 35, 26, 30, 29, 29]"
8,"[12, 13, 11, 20, 12, 14, 15, 17, 20, 11]","[12, 15, 11, 12, 10, 13, 15, 19, 19, 14]","[11, 11, 10, 13, 8, 10, 17, 11, 6, 5]","[9, 7, 12, 11, 14, 14, 12, 7, 9, 10]","[8, 9, 8, 9, 13, 14, 5, 8, 8, 8]","[11, 8, 7, 8, 8, 12, 12, 14, 8, 8]","[9, 11, 7, 5, 13, 7, 11, 11, 7, 8]","[10, 7, 9, 9, 9, 14, 8, 11, 14, 13]","[10, 9, 16, 8, 18, 7, 12, 11, 18, 9]","[7, 9, 14, 13, 9, 10, 10, 9, 10, 12]","[13, 9, 5, 10, 10, 9, 15, 5, 8, 7]","[14, 6, 7, 7, 14, 11, 13, 11, 12, 13]","[8, 10, 14, 9, 13, 6, 9, 13, 7, 9]","[10, 7, 5, 12, 11, 10, 8, 7, 10, 12]","[11, 6, 9, 8, 10, 7, 11, 5, 5, 10]","[6, 8, 12, 8, 7, 9, 13, 9, 12, 14]","[11, 11, 6, 10, 11, 7, 11, 8, 5, 15]","[10, 8, 9, 8, 2, 12, 9, 8, 15, 8]","[5, 13, 5, 6, 3, 8, 10, 7, 7, 10]","[10, 12, 8, 7, 12, 7, 6, 5, 9, 9]","[6, 11, 6, 11, 12, 3, 8, 7, 7, 8]"
9,"[2, 8, 1, 1, 4, 10, 5, 5, 4, 3]","[1, 1, 2, 6, 4, 7, 4, 6, 7, 7]","[1, 6, 0, 4, 1, 3, 5, 3, 2, 2]","[4, 3, 6, 4, 2, 2, 3, 5, 2, 2]","[5, 5, 5, 0, 2, 2, 3, 6, 4, 5]","[3, 3, 5, 3, 4, 0, 3, 6, 5, 2]","[6, 4, 4, 6, 2, 0, 2, 3, 1, 4]","[1, 7, 5, 2, 6, 4, 3, 1, 2, 3]","[4, 2, 4, 6, 4, 4, 2, 3, 3, 2]","[4, 4, 5, 2, 3, 5, 2, 5, 4, 4]","[3, 0, 1, 0, 4, 1, 2, 1, 5, 4]","[2, 4, 3, 0, 2, 0, 3, 5, 4, 2]","[5, 3, 2, 4, 4, 2, 3, 2, 1, 3]","[3, 2, 6, 5, 3, 3, 0, 3, 4, 4]","[1, 3, 5, 4, 2, 2, 3, 2, 1, 3]","[4, 1, 2, 2, 3, 3, 5, 3, 3, 5]","[7, 4, 4, 3, 6, 4, 4, 8, 7, 4]","[0, 0, 4, 1, 3, 2, 4, 3, 2, 3]","[2, 4, 1, 3, 3, 1, 3, 1, 4, 2]","[2, 2, 4, 3, 1, 6, 4, 1, 3, 4]","[2, 4, 3, 2, 7, 5, 4, 4, 2, 5]"
10,"[1, 0, 0, 1, 0, 1, 2, 1, 1, 2]","[1, 0, 0, 3, 2, 0, 1, 0, 3, 1]","[0, 0, 0, 1, 2, 0, 2, 1, 2, 1]","[0, 0, 2, 0, 1, 2, 5, 1, 1, 0]","[0, 0, 0, 0, 2, 0, 2, 0, 0, 1]","[0, 0, 3, 0, 0, 2, 2, 2, 2, 1]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 2, 2, 1, 1, 0, 0, 2, 1, 2]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 2, 2, 1, 0, 0, 2, 0, 0, 2]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[2, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 2, 1, 0, 0, 0, 0, 1]","[2, 1, 1, 3, 0, 1, 0, 0, 1, 2]","[1, 2, 0, 1, 1, 1, 0, 1, 0, 0]","[2, 1, 0, 1, 4, 1, 2, 0, 1, 1]","[3, 1, 3, 1, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[2, 0, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
11,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 2, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
12,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
