size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[134, 121, 134, 129, 140, 121, 123, 127, 135, 133]","[131, 149, 149, 145, 138, 139, 137, 162, 176, 150]","[103, 117, 129, 126, 102, 113, 105, 128, 113, 106]","[110, 87, 107, 107, 113, 103, 103, 97, 119, 98]","[102, 109, 133, 111, 118, 119, 95, 108, 91, 109]","[105, 101, 103, 109, 119, 106, 107, 119, 118, 111]","[104, 111, 106, 133, 102, 105, 129, 112, 100, 103]","[112, 114, 102, 120, 108, 113, 123, 101, 111, 106]","[105, 96, 108, 121, 116, 119, 111, 91, 99, 117]","[92, 108, 125, 95, 108, 121, 103, 111, 119, 113]","[107, 89, 137, 102, 106, 109, 116, 115, 117, 98]","[105, 98, 109, 116, 124, 95, 104, 101, 95, 115]","[93, 110, 105, 117, 98, 100, 98, 105, 116, 101]","[118, 85, 86, 103, 100, 97, 112, 109, 116, 109]","[127, 116, 96, 101, 119, 113, 105, 112, 113, 116]","[111, 92, 100, 89, 98, 107, 119, 128, 118, 108]","[96, 97, 118, 101, 112, 98, 110, 106, 110, 114]","[111, 106, 114, 96, 111, 88, 101, 102, 123, 111]","[138, 117, 99, 101, 100, 101, 102, 117, 115, 90]","[103, 88, 100, 111, 118, 92, 95, 109, 121, 112]","[116, 102, 88, 113, 111, 101, 101, 121, 112, 80]"
4,"[34, 44, 41, 36, 41, 31, 32, 34, 32, 35]","[47, 62, 44, 41, 38, 39, 46, 33, 32, 42]","[24, 33, 24, 39, 42, 24, 21, 29, 40, 27]","[28, 31, 26, 30, 26, 23, 21, 29, 32, 30]","[34, 25, 32, 31, 28, 30, 23, 30, 32, 31]","[29, 29, 36, 37, 25, 21, 32, 30, 33, 21]","[30, 33, 28, 34, 31, 32, 23, 29, 36, 30]","[21, 35, 29, 29, 34, 34, 22, 38, 22, 35]","[37, 32, 33, 32, 23, 22, 37, 33, 30, 33]","[30, 30, 34, 24, 34, 21, 28, 29, 35, 24]","[23, 34, 30, 22, 29, 21, 28, 40, 31, 34]","[36, 26, 21, 29, 34, 31, 25, 28, 31, 41]","[26, 29, 32, 32, 33, 32, 30, 32, 21, 28]","[33, 27, 26, 32, 37, 38, 22, 30, 32, 29]","[42, 29, 31, 24, 23, 26, 34, 36, 42, 30]","[35, 32, 25, 28, 21, 34, 30, 21, 35, 33]","[32, 21, 27, 27, 28, 46, 23, 33, 30, 23]","[29, 36, 27, 16, 22, 19, 24, 28, 28, 30]","[36, 27, 28, 37, 21, 30, 23, 28, 26, 33]","[29, 27, 30, 23, 28, 30, 33, 27, 32, 32]","[28, 25, 27, 27, 37, 40, 26, 28, 33, 20]"
5,"[7, 5, 4, 10, 11, 11, 15, 9, 8, 7]","[10, 8, 15, 12, 8, 7, 12, 13, 9, 11]","[11, 9, 10, 4, 9, 10, 8, 8, 7, 13]","[11, 9, 10, 8, 10, 7, 6, 5, 4, 10]","[2, 9, 14, 8, 11, 16, 10, 6, 11, 9]","[8, 12, 4, 11, 9, 5, 5, 10, 10, 7]","[4, 4, 7, 13, 11, 7, 7, 5, 5, 7]","[2, 13, 15, 9, 10, 11, 10, 9, 7, 10]","[9, 5, 6, 5, 4, 7, 12, 6, 6, 11]","[15, 13, 8, 11, 11, 12, 13, 8, 10, 3]","[6, 14, 9, 11, 5, 6, 14, 6, 11, 9]","[7, 8, 7, 7, 6, 2, 4, 10, 10, 6]","[11, 9, 6, 5, 12, 5, 9, 9, 10, 9]","[7, 7, 7, 11, 8, 6, 10, 9, 13, 15]","[10, 14, 9, 10, 10, 8, 6, 9, 8, 8]","[7, 9, 13, 14, 4, 7, 6, 13, 13, 7]","[6, 6, 8, 9, 8, 10, 7, 11, 8, 6]","[13, 6, 10, 10, 10, 8, 9, 4, 8, 9]","[11, 7, 13, 7, 14, 11, 10, 5, 8, 6]","[6, 11, 6, 11, 8, 4, 5, 7, 8, 5]","[7, 10, 8, 5, 6, 10, 6, 7, 6, 8]"
6,"[3, 4, 6, 4, 6, 1, 2, 2, 2, 4]","[2, 2, 2, 5, 4, 5, 5, 2, 2, 1]","[4, 2, 3, 1, 2, 2, 2, 5, 4, 2]","[2, 3, 1, 2, 0, 2, 3, 3, 0, 0]","[3, 3, 2, 2, 1, 3, 1, 1, 3, 3]","[2, 3, 2, 0, 2, 1, 2, 4, 2, 2]","[1, 1, 2, 1, 4, 0, 0, 1, 4, 0]","[3, 2, 3, 4, 0, 4, 3, 2, 0, 0]","[0, 3, 0, 3, 2, 0, 0, 4, 2, 0]","[3, 3, 0, 4, 5, 2, 4, 1, 5, 1]","[1, 2, 2, 3, 4, 1, 3, 4, 3, 2]","[4, 2, 2, 4, 0, 3, 4, 4, 1, 2]","[1, 3, 5, 3, 3, 1, 2, 5, 2, 0]","[4, 0, 3, 2, 3, 2, 0, 2, 3, 3]","[2, 1, 0, 3, 4, 3, 1, 2, 2, 2]","[6, 3, 2, 0, 2, 3, 1, 3, 3, 1]","[1, 0, 2, 3, 2, 4, 1, 0, 2, 4]","[4, 2, 0, 1, 3, 2, 0, 4, 5, 2]","[2, 0, 3, 2, 3, 5, 1, 0, 2, 0]","[2, 2, 5, 0, 5, 7, 3, 2, 3, 3]","[2, 3, 1, 3, 2, 4, 1, 1, 4, 3]"
7,"[1, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[2, 1, 0, 2, 1, 2, 3, 0, 1, 1]","[1, 3, 1, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 0, 2, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 0, 0, 2, 1]","[2, 0, 2, 2, 1, 0, 3, 2, 0, 1]","[0, 0, 0, 0, 0, 2, 0, 0, 1, 0]","[2, 4, 1, 1, 0, 2, 0, 0, 1, 0]","[2, 2, 2, 1, 0, 1, 3, 2, 0, 1]","[0, 1, 0, 1, 1, 2, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 3, 2, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 2, 1, 1]","[0, 2, 0, 1, 1, 0, 1, 1, 0, 1]","[2, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 2, 2, 1, 2]","[0, 0, 0, 1, 2, 0, 0, 0, 2, 1]","[1, 2, 0, 0, 1, 0, 0, 0, 0, 0]","[2, 0, 1, 0, 1, 0, 2, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 2, 1, 0, 1, 1, 0, 0]","[2, 1, 0, 0, 1, 0, 1, 0, 0, 1]"
8,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[0, 0, 2, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
