size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[22464, 22483, 22186, 22125, 22301, 22766, 22459, 22267, 22014, 22231]","[25180, 24998, 25065, 25260, 25413, 25779, 25287, 25377, 25412, 25285]","[18492, 18134, 18160, 18371, 18086, 18290, 18181, 18450, 18427, 17805]","[17454, 17342, 17192, 17212, 17429, 17553, 17428, 17483, 17316, 17426]","[17755, 17788, 17512, 17480, 17540, 17821, 17633, 17752, 17894, 17581]","[17673, 17653, 17754, 17595, 17553, 17644, 17540, 17565, 17657, 17742]","[17597, 17637, 17606, 17700, 17554, 17579, 17720, 17379, 17459, 17570]","[17537, 17467, 17492, 17524, 17448, 17364, 17537, 17603, 17341, 17648]","[17642, 17379, 17603, 17652, 17506, 17745, 17603, 17619, 17391, 17441]","[17437, 17678, 17795, 17843, 17412, 17418, 17848, 17592, 17550, 17457]","[17708, 17462, 17466, 17441, 17485, 17570, 17387, 17667, 17584, 17486]","[17486, 17365, 17438, 17578, 17682, 17477, 17373, 17641, 17400, 17364]","[17583, 17478, 17472, 17413, 17402, 17397, 17877, 17336, 17495, 17398]","[17338, 17723, 17494, 17413, 17651, 17603, 17515, 17381, 17653, 17551]","[17526, 17563, 17302, 17468, 17410, 17354, 17259, 17532, 17406, 17412]","[17299, 17595, 17233, 17524, 17424, 17446, 17590, 17587, 17450, 17470]","[17424, 17499, 17659, 17589, 17397, 17447, 17467, 17429, 17465, 17400]","[17174, 17430, 17452, 17357, 17373, 17770, 17398, 17401, 17549, 17683]","[17125, 17453, 17444, 17413, 17247, 17344, 17599, 17471, 17531, 17255]","[17199, 17158, 17284, 17162, 17118, 17492, 17238, 17316, 17328, 17293]","[17258, 16991, 17338, 17402, 17198, 17417, 17295, 16996, 17187, 17338]"
4,"[6075, 6050, 6136, 6162, 6116, 6068, 6096, 6015, 6277, 6157]","[6795, 6938, 6848, 6804, 6853, 6716, 6912, 6848, 7063, 6858]","[4963, 5083, 4952, 4969, 4948, 5097, 5004, 5045, 4875, 4858]","[4705, 4625, 4671, 4650, 4673, 4579, 4769, 4632, 4645, 4682]","[4817, 4690, 4711, 4798, 4758, 4697, 4862, 4774, 4913, 4809]","[4737, 4901, 4763, 4730, 4868, 4804, 4857, 4826, 4754, 4767]","[4763, 4905, 4622, 4799, 4852, 4941, 4683, 4720, 4841, 4701]","[4786, 4719, 4601, 4712, 4651, 4667, 4781, 4681, 4795, 4739]","[4851, 4795, 4692, 4699, 4840, 4753, 4867, 4812, 4751, 4710]","[4743, 4713, 4725, 4746, 4712, 4628, 4709, 4723, 4558, 4688]","[4817, 4654, 4639, 4745, 4892, 4776, 4663, 4598, 4756, 4642]","[4818, 4622, 4677, 4780, 4731, 4634, 4700, 4692, 4717, 4695]","[4682, 4775, 4733, 4755, 4773, 4732, 4684, 4820, 4661, 4739]","[4853, 4794, 4771, 4749, 4736, 4751, 4667, 4642, 4719, 4868]","[4719, 4654, 4677, 4736, 4713, 4695, 4764, 4752, 4732, 4685]","[4639, 4677, 4760, 4718, 4720, 4771, 4813, 4693, 4736, 4761]","[4642, 4600, 4718, 4675, 4801, 4712, 4716, 4655, 4743, 4658]","[4723, 4748, 4748, 4706, 4613, 4720, 4784, 4624, 4674, 4559]","[4704, 4649, 4753, 4750, 4759, 4702, 4641, 4556, 4645, 4708]","[4676, 4575, 4732, 4674, 4777, 4697, 4590, 4717, 4672, 4675]","[4832, 4575, 4603, 4616, 4848, 4666, 4715, 4651, 4685, 4638]"
5,"[1700, 1643, 1588, 1632, 1679, 1670, 1647, 1649, 1669, 1687]","[1855, 1827, 1799, 1903, 1922, 1821, 1821, 1887, 1839, 1871]","[1304, 1379, 1328, 1419, 1289, 1270, 1271, 1362, 1328, 1337]","[1270, 1338, 1269, 1285, 1303, 1244, 1328, 1318, 1303, 1263]","[1303, 1248, 1301, 1326, 1278, 1247, 1285, 1268, 1274, 1275]","[1296, 1280, 1294, 1284, 1278, 1309, 1343, 1332, 1306, 1320]","[1227, 1288, 1255, 1260, 1323, 1294, 1356, 1319, 1310, 1299]","[1308, 1296, 1230, 1238, 1334, 1316, 1271, 1263, 1368, 1281]","[1318, 1371, 1247, 1248, 1273, 1242, 1336, 1265, 1292, 1313]","[1297, 1274, 1308, 1218, 1275, 1316, 1349, 1260, 1274, 1338]","[1324, 1262, 1301, 1302, 1226, 1254, 1348, 1403, 1238, 1252]","[1309, 1315, 1268, 1276, 1324, 1333, 1260, 1314, 1293, 1262]","[1290, 1264, 1265, 1275, 1249, 1225, 1242, 1285, 1305, 1302]","[1326, 1207, 1318, 1230, 1272, 1225, 1251, 1295, 1238, 1279]","[1291, 1245, 1251, 1293, 1269, 1326, 1270, 1317, 1262, 1300]","[1274, 1260, 1288, 1247, 1341, 1248, 1246, 1240, 1307, 1244]","[1327, 1318, 1264, 1266, 1244, 1282, 1272, 1250, 1302, 1293]","[1320, 1252, 1239, 1240, 1244, 1271, 1282, 1214, 1298, 1252]","[1319, 1274, 1264, 1307, 1321, 1254, 1259, 1268, 1268, 1326]","[1242, 1264, 1256, 1304, 1297, 1292, 1283, 1228, 1279, 1341]","[1263, 1213, 1265, 1275, 1342, 1330, 1269, 1278, 1238, 1318]"
6,"[436, 446, 466, 469, 478, 409, 493, 441, 451, 422]","[490, 519, 501, 521, 528, 531, 518, 468, 498, 500]","[369, 309, 374, 353, 352, 371, 356, 371, 399, 379]","[361, 344, 329, 317, 386, 344, 361, 346, 327, 331]","[339, 369, 366, 356, 336, 355, 372, 364, 315, 335]","[347, 344, 340, 332, 337, 357, 339, 353, 375, 306]","[351, 357, 359, 355, 361, 334, 359, 359, 390, 341]","[370, 329, 340, 366, 353, 354, 359, 350, 363, 337]","[352, 321, 345, 318, 365, 361, 351, 324, 370, 350]","[346, 331, 362, 341, 307, 362, 365, 358, 342, 315]","[319, 334, 364, 325, 372, 354, 370, 352, 330, 333]","[352, 340, 348, 346, 314, 351, 315, 324, 393, 363]","[316, 341, 353, 339, 393, 342, 341, 346, 345, 333]","[376, 336, 328, 350, 333, 337, 339, 378, 379, 329]","[381, 317, 310, 333, 339, 331, 361, 359, 337, 356]","[392, 336, 347, 350, 356, 388, 327, 345, 333, 359]","[358, 333, 335, 337, 322, 324, 350, 370, 360, 390]","[364, 334, 300, 328, 336, 364, 341, 337, 339, 333]","[332, 341, 344, 342, 358, 336, 336, 354, 338, 341]","[313, 372, 369, 366, 327, 357, 368, 364, 332, 335]","[337, 309, 341, 352, 331, 370, 355, 359, 359, 323]"
7,"[133, 112, 125, 111, 124, 126, 131, 121, 125, 127]","[118, 132, 135, 125, 141, 121, 141, 146, 122, 138]","[92, 76, 100, 86, 105, 93, 87, 97, 95, 100]","[89, 93, 102, 90, 85, 96, 84, 102, 85, 85]","[125, 83, 100, 91, 114, 111, 103, 98, 75, 101]","[94, 101, 78, 93, 111, 82, 102, 105, 102, 101]","[98, 78, 73, 81, 92, 73, 92, 80, 93, 95]","[90, 90, 88, 86, 101, 92, 92, 101, 106, 100]","[100, 72, 95, 82, 115, 95, 85, 84, 91, 91]","[81, 108, 83, 111, 103, 88, 98, 85, 100, 98]","[101, 83, 108, 95, 86, 101, 82, 115, 89, 90]","[100, 90, 76, 95, 88, 78, 71, 95, 94, 87]","[94, 89, 97, 87, 78, 102, 87, 81, 89, 99]","[91, 78, 100, 98, 88, 107, 92, 92, 94, 98]","[103, 80, 118, 106, 90, 84, 85, 93, 76, 96]","[102, 95, 86, 88, 84, 105, 88, 92, 87, 98]","[100, 98, 94, 99, 94, 93, 92, 105, 102, 89]","[98, 90, 103, 89, 103, 96, 90, 84, 100, 79]","[110, 91, 105, 95, 83, 102, 97, 94, 95, 102]","[96, 114, 105, 88, 91, 90, 86, 95, 94, 104]","[87, 90, 102, 100, 92, 110, 101, 79, 80, 82]"
8,"[33, 37, 29, 31, 29, 33, 32, 31, 25, 37]","[40, 42, 34, 34, 43, 34, 36, 37, 35, 36]","[28, 24, 22, 20, 38, 24, 28, 21, 21, 28]","[31, 30, 37, 34, 27, 29, 23, 24, 27, 23]","[33, 31, 35, 28, 22, 29, 27, 32, 30, 19]","[29, 28, 20, 13, 26, 21, 18, 20, 26, 28]","[23, 20, 27, 19, 25, 28, 24, 25, 30, 28]","[25, 16, 28, 24, 29, 19, 19, 21, 32, 27]","[32, 22, 27, 25, 22, 27, 27, 25, 24, 21]","[31, 24, 21, 21, 17, 24, 36, 21, 26, 21]","[25, 25, 27, 29, 25, 27, 16, 29, 18, 23]","[29, 21, 21, 28, 22, 24, 22, 18, 26, 25]","[26, 23, 21, 28, 25, 31, 23, 22, 26, 25]","[32, 25, 33, 28, 24, 25, 21, 28, 25, 21]","[26, 26, 19, 23, 29, 14, 23, 31, 19, 34]","[32, 22, 25, 22, 22, 21, 24, 26, 27, 22]","[17, 25, 34, 16, 26, 27, 20, 25, 29, 24]","[33, 28, 25, 25, 26, 24, 26, 29, 31, 26]","[25, 23, 32, 21, 21, 22, 33, 30, 19, 28]","[30, 19, 29, 19, 29, 26, 21, 21, 28, 26]","[28, 20, 27, 37, 23, 38, 22, 17, 24, 22]"
9,"[16, 9, 12, 5, 6, 15, 16, 7, 11, 11]","[14, 13, 11, 8, 9, 18, 12, 17, 10, 7]","[5, 4, 9, 6, 7, 3, 4, 8, 4, 11]","[10, 6, 9, 6, 8, 6, 8, 6, 6, 7]","[14, 5, 5, 6, 10, 8, 5, 6, 7, 6]","[8, 7, 6, 9, 10, 4, 11, 6, 8, 9]","[11, 6, 8, 5, 6, 6, 8, 4, 4, 14]","[4, 10, 10, 5, 8, 2, 9, 9, 3, 6]","[9, 7, 4, 12, 5, 6, 10, 7, 3, 4]","[13, 8, 2, 9, 9, 5, 7, 11, 8, 8]","[7, 4, 5, 9, 6, 3, 7, 10, 9, 3]","[4, 12, 6, 6, 8, 10, 10, 6, 6, 9]","[2, 7, 12, 4, 10, 10, 6, 11, 5, 6]","[7, 5, 9, 3, 9, 8, 7, 7, 7, 9]","[10, 10, 5, 8, 5, 7, 7, 4, 10, 11]","[5, 3, 8, 8, 11, 10, 8, 10, 6, 4]","[5, 7, 8, 3, 15, 11, 11, 5, 2, 8]","[6, 8, 9, 11, 5, 6, 7, 5, 8, 6]","[5, 3, 13, 5, 7, 8, 3, 12, 13, 8]","[8, 4, 7, 6, 12, 6, 8, 7, 4, 8]","[3, 10, 7, 10, 4, 2, 8, 6, 8, 4]"
10,"[3, 4, 1, 3, 1, 1, 2, 2, 0, 2]","[2, 5, 3, 2, 4, 5, 2, 2, 2, 0]","[3, 2, 1, 5, 0, 1, 1, 0, 1, 0]","[2, 2, 2, 0, 2, 3, 4, 1, 1, 1]","[0, 6, 1, 2, 5, 1, 2, 2, 1, 2]","[2, 1, 2, 3, 0, 0, 4, 1, 2, 1]","[2, 3, 1, 1, 1, 1, 2, 1, 3, 5]","[1, 3, 2, 0, 2, 4, 1, 3, 2, 1]","[1, 1, 3, 0, 1, 1, 1, 4, 2, 2]","[2, 3, 1, 0, 1, 4, 2, 2, 0, 1]","[0, 3, 1, 0, 2, 2, 4, 2, 2, 2]","[2, 3, 0, 4, 2, 0, 1, 2, 3, 0]","[5, 2, 1, 0, 3, 0, 0, 2, 4, 1]","[2, 2, 1, 1, 2, 2, 2, 0, 2, 2]","[3, 3, 0, 3, 1, 1, 2, 3, 2, 2]","[3, 0, 2, 4, 1, 0, 0, 4, 1, 0]","[0, 1, 2, 0, 2, 0, 1, 2, 2, 2]","[1, 4, 1, 1, 4, 0, 4, 1, 2, 2]","[0, 4, 2, 2, 2, 2, 0, 3, 2, 1]","[3, 1, 1, 5, 2, 3, 1, 2, 2, 1]","[1, 1, 1, 5, 0, 2, 1, 3, 2, 1]"
11,"[1, 1, 2, 2, 2, 0, 1, 1, 1, 3]","[2, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 2, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 2, 0, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 1, 1, 2, 0, 2]","[1, 0, 0, 1, 0, 0, 2, 0, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 1, 1, 1]","[3, 0, 1, 0, 1, 0, 0, 2, 1, 0]","[1, 1, 1, 0, 0, 3, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 2, 0, 1, 1, 0, 1]","[0, 2, 0, 0, 0, 0, 0, 0, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 2, 0]","[1, 2, 1, 1, 1, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]"
12,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
