size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[31473, 31310, 31196, 31172, 31373, 31192, 31179, 31193, 31188, 30830]","[33717, 33458, 33646, 33732, 33480, 33831, 33558, 33655, 33787, 33579]","[25077, 25416, 25291, 25328, 25431, 25490, 25078, 25448, 25158, 25319]","[24603, 24755, 24679, 24352, 24583, 24612, 24596, 24648, 24586, 24518]","[24576, 24503, 24273, 24564, 24676, 24659, 24398, 24618, 24624, 24454]","[24340, 24366, 24521, 24255, 24338, 24471, 24468, 24508, 24478, 24288]","[24592, 24384, 24316, 24292, 24503, 24419, 24481, 24423, 24612, 24427]","[24452, 24708, 24541, 24561, 24581, 24329, 24310, 24435, 24633, 24609]","[24295, 24372, 24272, 24486, 24426, 24329, 24182, 24322, 24235, 24570]","[24436, 24354, 24244, 24454, 24321, 24618, 24445, 24352, 24552, 24260]","[24364, 24295, 24331, 24433, 24387, 24222, 24268, 24172, 24172, 24568]","[24449, 24600, 24223, 24337, 24098, 24145, 24178, 24108, 24529, 24694]","[24283, 24236, 24247, 24416, 23981, 24284, 24527, 24330, 24579, 24493]","[24162, 24378, 24209, 24371, 24487, 24073, 24370, 24259, 24545, 23923]","[24141, 24291, 24305, 24097, 24336, 24312, 24305, 24408, 24206, 24274]","[24114, 24267, 24521, 24035, 24334, 24360, 24524, 24275, 24045, 24237]","[24166, 24581, 24200, 24377, 24463, 24262, 24368, 24256, 24377, 24244]","[24399, 24371, 24181, 24089, 24140, 24485, 24237, 23931, 24669, 24153]","[24246, 24158, 24111, 24216, 24311, 24413, 23973, 24310, 24357, 24350]","[24159, 24353, 24240, 24223, 24266, 24444, 24295, 24386, 24132, 24269]","[23965, 24379, 23996, 24046, 24150, 24292, 24061, 24200, 24121, 24143]"
4,"[8583, 8526, 8548, 8676, 8619, 8590, 8644, 8615, 8505, 8538]","[9334, 9255, 9108, 9165, 9297, 9140, 9344, 9346, 9031, 9184]","[6972, 6999, 6969, 6725, 6745, 6860, 6912, 6884, 6967, 6964]","[6874, 6791, 6727, 6750, 6697, 6837, 6714, 6898, 6874, 6775]","[6684, 6747, 6744, 6782, 6765, 6756, 6813, 6748, 6745, 6655]","[6934, 6768, 6693, 6732, 6602, 6815, 6751, 6744, 6807, 6691]","[6744, 6573, 6772, 6875, 6695, 6721, 6765, 6655, 6841, 6710]","[6755, 6732, 6796, 6731, 6902, 6781, 6565, 6601, 6728, 6734]","[6767, 6773, 6702, 6732, 6669, 6736, 6613, 6786, 6752, 6640]","[6738, 6830, 6695, 6540, 6852, 6641, 6746, 6652, 6763, 6684]","[6633, 6764, 6740, 6740, 6595, 6792, 6686, 6641, 6667, 6737]","[6752, 6711, 6648, 6773, 6650, 6762, 6716, 6698, 6729, 6747]","[6590, 6559, 6826, 6761, 6543, 6721, 6627, 6768, 6895, 6741]","[6631, 6725, 6694, 6609, 6713, 6644, 6610, 6644, 6595, 6676]","[6602, 6784, 6823, 6590, 6852, 6656, 6764, 6687, 6748, 6736]","[6580, 6608, 6657, 6730, 6636, 6733, 6676, 6827, 6472, 6832]","[6743, 6598, 6736, 6705, 6676, 6743, 6712, 6755, 6776, 6646]","[6601, 6743, 6718, 6748, 6804, 6753, 6654, 6724, 6614, 6646]","[6655, 6510, 6531, 6719, 6655, 6750, 6699, 6712, 6639, 6634]","[6642, 6557, 6770, 6586, 6622, 6640, 6817, 6636, 6664, 6590]","[6688, 6723, 6605, 6598, 6699, 6682, 6597, 6659, 6749, 6763]"
5,"[2393, 2405, 2402, 2331, 2490, 2398, 2446, 2438, 2400, 2438]","[2534, 2547, 2492, 2591, 2445, 2609, 2587, 2598, 2573, 2529]","[1886, 1901, 1938, 1892, 1966, 1966, 1941, 1932, 1837, 1945]","[1913, 1927, 1789, 1862, 1834, 1837, 1777, 1852, 1892, 1848]","[1843, 1845, 1866, 1851, 1913, 1892, 1854, 1914, 1902, 1856]","[1860, 1883, 1826, 1913, 1824, 1830, 1894, 1877, 1818, 1871]","[1955, 1819, 1809, 1841, 1903, 1793, 1797, 1809, 1928, 1823]","[1842, 1916, 1845, 1782, 1821, 1903, 1885, 1954, 1937, 1834]","[1905, 1871, 1861, 1773, 1825, 1883, 1838, 1867, 1854, 1840]","[1866, 1802, 1821, 1970, 1897, 1896, 1877, 1952, 1858, 1922]","[1857, 1791, 1837, 1788, 1801, 1877, 1935, 1836, 1890, 1813]","[1811, 1911, 1951, 1794, 1796, 1843, 1811, 1896, 1862, 1819]","[1779, 1823, 1822, 1856, 1914, 1737, 1816, 1808, 1842, 1867]","[1807, 1816, 1891, 1847, 1906, 1836, 1834, 1880, 1836, 1854]","[1865, 1778, 1785, 1906, 1868, 1855, 1894, 1822, 1851, 1906]","[1870, 1809, 1876, 1787, 1864, 1831, 1880, 1808, 1784, 1824]","[1905, 1876, 1856, 1852, 1878, 1869, 1835, 1837, 1809, 1758]","[1852, 1809, 1802, 1805, 1904, 1918, 1893, 1913, 1827, 1841]","[1857, 1852, 1835, 1866, 1889, 1763, 1766, 1843, 1832, 1865]","[1839, 1886, 1803, 1788, 1735, 1791, 1773, 1862, 1810, 1830]","[1869, 1788, 1836, 1907, 1913, 1816, 1812, 1876, 1811, 1894]"
6,"[684, 671, 666, 606, 625, 601, 676, 646, 657, 651]","[746, 699, 686, 690, 706, 715, 724, 749, 699, 716]","[506, 513, 552, 519, 572, 505, 503, 550, 503, 518]","[481, 503, 511, 542, 494, 526, 515, 548, 494, 509]","[472, 521, 506, 519, 576, 523, 524, 521, 490, 483]","[543, 527, 520, 507, 549, 516, 537, 538, 506, 504]","[546, 522, 494, 520, 520, 537, 557, 510, 552, 529]","[507, 524, 515, 535, 503, 502, 514, 512, 569, 496]","[493, 487, 555, 503, 520, 509, 512, 489, 553, 515]","[479, 499, 495, 517, 486, 525, 521, 516, 516, 499]","[504, 535, 524, 497, 486, 554, 526, 520, 472, 542]","[461, 519, 518, 507, 542, 497, 492, 502, 491, 506]","[547, 522, 499, 512, 500, 493, 502, 485, 502, 514]","[547, 527, 503, 491, 541, 520, 480, 536, 498, 507]","[512, 528, 541, 519, 458, 504, 512, 482, 495, 514]","[542, 502, 468, 522, 476, 501, 479, 475, 505, 483]","[478, 492, 511, 503, 532, 443, 497, 520, 511, 547]","[465, 473, 505, 530, 544, 497, 515, 485, 469, 532]","[509, 531, 462, 515, 495, 486, 493, 534, 537, 522]","[499, 511, 495, 465, 529, 508, 509, 528, 466, 507]","[494, 512, 486, 514, 506, 533, 502, 550, 487, 501]"
7,"[177, 189, 174, 187, 169, 170, 173, 189, 181, 191]","[202, 184, 182, 199, 212, 193, 182, 203, 214, 208]","[125, 139, 147, 148, 135, 138, 154, 166, 141, 150]","[149, 141, 145, 145, 127, 122, 150, 136, 121, 137]","[127, 118, 153, 152, 155, 143, 161, 155, 145, 111]","[130, 147, 125, 144, 158, 135, 133, 162, 136, 149]","[147, 159, 143, 155, 138, 133, 149, 135, 140, 140]","[149, 141, 145, 148, 126, 145, 146, 143, 123, 135]","[144, 148, 140, 150, 137, 141, 150, 122, 148, 147]","[147, 144, 130, 166, 140, 131, 125, 150, 153, 143]","[177, 153, 126, 130, 141, 136, 133, 125, 143, 132]","[147, 158, 123, 134, 147, 138, 144, 130, 125, 134]","[132, 170, 159, 148, 149, 135, 141, 155, 125, 114]","[111, 143, 147, 126, 149, 146, 136, 135, 140, 160]","[135, 141, 136, 128, 150, 154, 108, 122, 128, 147]","[118, 136, 151, 121, 135, 139, 175, 148, 153, 160]","[137, 140, 129, 138, 144, 153, 123, 143, 137, 135]","[128, 127, 145, 124, 155, 150, 149, 152, 132, 141]","[149, 126, 144, 132, 132, 142, 138, 140, 137, 143]","[132, 138, 147, 134, 128, 161, 153, 127, 144, 119]","[126, 148, 140, 139, 133, 121, 145, 133, 156, 161]"
8,"[54, 42, 49, 47, 51, 53, 55, 37, 49, 49]","[56, 40, 59, 57, 48, 51, 52, 56, 60, 63]","[44, 42, 42, 49, 45, 51, 44, 42, 35, 43]","[43, 39, 40, 37, 44, 38, 44, 44, 38, 45]","[31, 35, 29, 35, 32, 37, 36, 38, 34, 40]","[32, 32, 38, 37, 34, 50, 40, 38, 34, 42]","[39, 48, 29, 43, 46, 46, 33, 43, 48, 33]","[35, 36, 38, 35, 33, 34, 47, 48, 49, 39]","[34, 27, 44, 33, 30, 42, 36, 43, 26, 43]","[31, 52, 36, 47, 35, 43, 32, 34, 39, 51]","[42, 31, 37, 47, 50, 30, 48, 35, 42, 40]","[33, 41, 43, 39, 40, 35, 43, 34, 38, 36]","[32, 39, 48, 44, 36, 26, 56, 30, 40, 33]","[28, 32, 35, 35, 38, 46, 42, 30, 40, 40]","[32, 42, 46, 41, 32, 34, 41, 33, 34, 43]","[36, 45, 37, 45, 48, 39, 36, 41, 42, 36]","[32, 37, 55, 39, 41, 47, 28, 41, 38, 40]","[43, 43, 35, 47, 43, 37, 24, 41, 36, 30]","[41, 37, 37, 28, 56, 44, 39, 39, 50, 45]","[44, 43, 38, 31, 34, 53, 50, 36, 40, 37]","[29, 44, 41, 28, 30, 38, 38, 44, 46, 44]"
9,"[13, 14, 14, 15, 11, 17, 16, 16, 12, 13]","[13, 11, 13, 17, 15, 8, 9, 19, 22, 19]","[8, 13, 12, 10, 10, 13, 10, 12, 8, 9]","[10, 9, 16, 13, 9, 14, 18, 15, 9, 11]","[14, 14, 10, 9, 8, 12, 4, 17, 7, 12]","[5, 9, 9, 11, 12, 8, 9, 8, 17, 9]","[15, 19, 7, 13, 14, 11, 12, 9, 13, 10]","[11, 11, 14, 6, 7, 11, 14, 16, 9, 5]","[11, 12, 7, 14, 15, 8, 9, 12, 11, 4]","[8, 10, 9, 9, 10, 14, 4, 5, 9, 9]","[7, 10, 16, 11, 7, 13, 10, 10, 8, 22]","[10, 8, 9, 7, 11, 10, 11, 11, 15, 14]","[13, 11, 15, 7, 10, 10, 10, 13, 15, 7]","[11, 6, 11, 12, 10, 8, 8, 8, 11, 9]","[11, 10, 12, 9, 11, 13, 12, 12, 7, 10]","[11, 10, 14, 10, 6, 6, 11, 9, 6, 10]","[8, 8, 10, 16, 12, 11, 10, 12, 13, 7]","[11, 8, 12, 12, 10, 9, 13, 10, 9, 11]","[12, 14, 9, 12, 8, 6, 11, 3, 10, 8]","[12, 10, 9, 7, 7, 11, 6, 6, 8, 15]","[11, 17, 13, 6, 7, 14, 9, 15, 6, 9]"
10,"[4, 7, 4, 4, 6, 4, 4, 4, 3, 4]","[3, 3, 1, 8, 3, 5, 1, 4, 3, 2]","[2, 1, 3, 3, 5, 7, 2, 2, 7, 2]","[4, 1, 2, 4, 4, 2, 4, 1, 6, 2]","[2, 5, 4, 1, 6, 3, 3, 1, 8, 4]","[3, 5, 3, 7, 3, 4, 3, 2, 0, 2]","[2, 3, 3, 1, 6, 4, 1, 1, 3, 7]","[5, 3, 0, 2, 1, 2, 2, 6, 3, 2]","[2, 1, 3, 2, 1, 5, 3, 7, 4, 3]","[6, 3, 1, 2, 8, 1, 2, 2, 8, 3]","[7, 3, 5, 6, 1, 1, 2, 2, 4, 3]","[2, 1, 5, 4, 4, 2, 2, 3, 3, 3]","[3, 3, 2, 2, 1, 4, 5, 3, 10, 2]","[2, 3, 4, 3, 10, 3, 3, 3, 0, 3]","[2, 3, 1, 5, 6, 3, 6, 1, 2, 4]","[3, 0, 3, 1, 5, 3, 3, 6, 3, 1]","[1, 5, 1, 3, 4, 2, 1, 5, 1, 2]","[3, 4, 5, 5, 6, 3, 1, 2, 2, 1]","[3, 1, 2, 8, 2, 4, 2, 2, 2, 1]","[5, 2, 2, 7, 1, 6, 4, 2, 1, 3]","[1, 4, 5, 5, 3, 2, 3, 3, 4, 6]"
11,"[1, 2, 1, 1, 4, 2, 1, 0, 3, 0]","[2, 2, 0, 3, 2, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 2, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2]","[1, 1, 1, 1, 2, 1, 0, 0, 0, 0]","[0, 2, 1, 0, 1, 0, 1, 2, 0, 0]","[0, 0, 2, 1, 2, 1, 0, 0, 0, 2]","[0, 0, 0, 1, 2, 1, 2, 2, 1, 1]","[0, 0, 0, 0, 0, 3, 2, 1, 2, 2]","[1, 0, 1, 1, 1, 2, 0, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 2, 0]","[0, 0, 0, 1, 2, 1, 3, 0, 1, 2]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 2]","[3, 2, 0, 0, 1, 2, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 2, 2]","[2, 0, 2, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 2, 1]","[0, 0, 1, 0, 2, 0, 1, 1, 1, 1]","[0, 0, 2, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 2, 0, 1, 2, 1, 2, 2]"
12,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 0, 2, 0]","[1, 0, 0, 2, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 2, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 2, 1]","[0, 0, 0, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
