size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,20283,23514,18254,16143,17718,19030,17213,17958,17779,16568,17792,17769,16710,17940,17819,16489,17594,17847,16670,17232,17406
4,5737,6431,4853,4712,4948,5169,4799,4977,5075,4722,4835,4910,4921,4912,4878,4717,4725,4885,4759,4631,4767
5,1482,1828,1405,1291,1450,1555,1463,1540,1339,1376,1375,1271,1364,1467,1327,1286,1395,1354,1321,1476,1301
6,438,557,402,320,398,436,343,417,405,338,368,382,347,391,399,368,405,358,368,359,391
7,120,135,99,84,92,100,101,103,106,116,123,101,109,113,114,111,113,114,93,101,90
8,29,46,21,21,21,25,26,37,22,28,30,50,28,38,31,34,17,23,28,32,34
9,2,8,9,6,3,5,8,7,11,8,13,8,6,17,9,10,6,9,14,4,6
10,2,4,2,0,0,2,4,3,2,6,5,1,1,2,3,1,0,5,4,3,3
11,0,1,0,0,0,0,1,1,1,1,1,1,0,2,1,2,0,1,0,0,1
12,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
13,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
