arm_size,mean,zone
3,-0.010173181504918579,non
4,0.11156699055885774,non
5,0.12102783770683866,non
6,0.26520637852064766,non
7,-0.033810093837489584,non
8,0.3364722366212129,non
9,0.5596157879354227,non
10,1.6094379124341003,non
11,1.9459101490553132,non
12,0.6931471805599453,non
13,1.0986122886681098,non
14,1.0986122886681098,non
15,0.0,non
16,1.0986122886681098,non
17,0.0,non
18,0.0,non
19,0.0,non
20,0.0,non
