size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[97764, 97929, 97638, 97903, 97973, 98279, 97562, 97459, 97910, 97788]","[92501, 92279, 92894, 92533, 92783, 92421, 92850, 92986, 92717, 92394]","[61779, 61773, 61839, 61729, 61810, 62083, 61685, 62315, 61750, 61807]","[63484, 63087, 63260, 63517, 63583, 63382, 63150, 63601, 63259, 63119]","[64848, 64745, 65021, 64486, 64783, 64622, 64505, 64976, 64237, 64586]","[64424, 64405, 64349, 64333, 64348, 64040, 63953, 64663, 64424, 64567]","[64451, 64461, 64609, 64138, 64376, 64350, 64352, 64687, 64388, 64252]","[64308, 64064, 64388, 64222, 63913, 64228, 64210, 64502, 63958, 64394]","[64176, 63967, 64099, 63999, 64425, 63709, 64382, 64335, 64053, 64850]","[64641, 64360, 64506, 64173, 63708, 63943, 64476, 64075, 64097, 64086]","[64225, 63568, 63917, 63484, 63679, 63594, 63945, 64287, 63839, 63898]","[63885, 64260, 63656, 63611, 64203, 63848, 63989, 64190, 64209, 64107]","[63970, 63693, 63373, 64369, 63961, 63765, 63910, 63906, 63632, 63696]","[63699, 64209, 63509, 63575, 63923, 64254, 63804, 64095, 63892, 63432]","[64026, 63531, 63353, 63715, 64028, 63797, 64054, 63815, 63536, 63830]","[64025, 63597, 63615, 63250, 63491, 63482, 63200, 63652, 64215, 63673]","[63163, 63514, 63567, 63148, 63425, 63807, 63722, 63757, 64045, 64017]","[63526, 63787, 63468, 63776, 63274, 63664, 63535, 63409, 63850, 63246]","[63648, 63590, 63725, 63405, 63085, 63687, 63747, 64001, 63557, 63408]","[63922, 63497, 63129, 63331, 63637, 63397, 62955, 63398, 63189, 63286]","[63083, 63537, 63164, 63472, 63565, 63191, 63594, 63262, 63390, 62645]"
4,"[28143, 27929, 28398, 28441, 28148, 28122, 28266, 28064, 28328, 28263]","[26899, 26765, 26915, 26883, 26477, 26851, 26935, 26888, 26841, 26940]","[17796, 17761, 17775, 17820, 17715, 17699, 17920, 17683, 17873, 18045]","[18232, 18404, 18421, 18317, 18160, 18344, 18504, 18039, 18250, 18170]","[18397, 18733, 18798, 18660, 18768, 18794, 18889, 18767, 18680, 18727]","[18797, 18594, 18497, 18716, 18614, 18580, 18483, 18500, 18617, 18605]","[18565, 18242, 18703, 18185, 18604, 18667, 18299, 18200, 18740, 18433]","[18619, 18646, 18310, 18431, 18430, 18489, 18617, 18401, 18233, 18405]","[18181, 18347, 18748, 18545, 18531, 18418, 18741, 18453, 18569, 18595]","[18336, 18500, 18561, 18539, 18584, 18287, 18484, 18570, 18448, 18412]","[18187, 18584, 18427, 18410, 18376, 18495, 18422, 18294, 18411, 18476]","[18328, 18503, 18419, 18412, 18373, 18365, 18329, 18614, 18410, 18513]","[18223, 18596, 18266, 18403, 18463, 18536, 18426, 18039, 18326, 18434]","[18580, 18342, 18151, 18735, 18342, 18554, 18233, 18260, 18381, 18322]","[18346, 18252, 18565, 18161, 18415, 18183, 18216, 18700, 18311, 18247]","[18041, 18398, 18437, 18361, 18358, 18214, 18411, 18387, 18207, 18616]","[18353, 18604, 18301, 18503, 18465, 18266, 18283, 18465, 18264, 18422]","[18471, 18075, 18147, 18277, 18418, 18170, 18145, 18296, 18164, 18407]","[18214, 18149, 18390, 18339, 18132, 18126, 18169, 18125, 18306, 18184]","[18264, 18314, 18096, 18346, 18300, 18419, 18267, 18375, 18395, 18311]","[18114, 18188, 18226, 18143, 18073, 18515, 18451, 18433, 18014, 18269]"
5,"[8176, 8222, 8186, 8294, 8307, 8281, 8124, 8316, 8340, 8308]","[7900, 7800, 7668, 7930, 7885, 7891, 7769, 7764, 7767, 7781]","[5191, 5161, 5104, 5233, 5208, 5224, 5120, 5032, 5299, 5176]","[5369, 5239, 5242, 5408, 5342, 5272, 5365, 5245, 5398, 5259]","[5558, 5375, 5426, 5529, 5524, 5481, 5443, 5448, 5409, 5360]","[5340, 5353, 5342, 5417, 5277, 5521, 5506, 5252, 5350, 5407]","[5412, 5319, 5436, 5385, 5348, 5339, 5367, 5369, 5316, 5226]","[5353, 5302, 5353, 5311, 5390, 5317, 5370, 5412, 5398, 5433]","[5471, 5309, 5381, 5361, 5287, 5293, 5291, 5242, 5410, 5258]","[5490, 5313, 5295, 5333, 5545, 5317, 5385, 5445, 5391, 5394]","[5396, 5313, 5349, 5216, 5361, 5339, 5384, 5325, 5338, 5425]","[5483, 5313, 5395, 5320, 5469, 5351, 5418, 5334, 5372, 5366]","[5404, 5419, 5264, 5312, 5326, 5334, 5281, 5382, 5286, 5361]","[5240, 5310, 5334, 5438, 5303, 5349, 5350, 5344, 5439, 5394]","[5370, 5304, 5348, 5313, 5301, 5302, 5313, 5406, 5457, 5372]","[5348, 5417, 5437, 5218, 5357, 5342, 5354, 5187, 5261, 5352]","[5215, 5285, 5466, 5377, 5232, 5453, 5356, 5148, 5347, 5219]","[5372, 5444, 5316, 5384, 5274, 5420, 5345, 5400, 5245, 5410]","[5300, 5219, 5336, 5324, 5275, 5395, 5252, 5372, 5256, 5466]","[5327, 5323, 5308, 5442, 5334, 5316, 5228, 5286, 5250, 5301]","[5377, 5302, 5276, 5432, 5270, 5300, 5320, 5234, 5236, 5192]"
6,"[2495, 2338, 2343, 2465, 2350, 2353, 2314, 2480, 2360, 2355]","[2183, 2274, 2291, 2224, 2222, 2303, 2225, 2233, 2302, 2261]","[1551, 1551, 1527, 1452, 1560, 1471, 1585, 1439, 1513, 1527]","[1447, 1563, 1468, 1513, 1605, 1573, 1507, 1549, 1507, 1559]","[1589, 1594, 1614, 1618, 1552, 1580, 1598, 1593, 1568, 1571]","[1577, 1630, 1599, 1530, 1552, 1545, 1650, 1591, 1568, 1628]","[1579, 1521, 1568, 1554, 1516, 1608, 1575, 1510, 1565, 1556]","[1588, 1548, 1477, 1529, 1471, 1548, 1671, 1610, 1542, 1566]","[1470, 1560, 1553, 1570, 1610, 1600, 1588, 1591, 1485, 1584]","[1498, 1505, 1589, 1573, 1522, 1491, 1589, 1591, 1523, 1551]","[1574, 1593, 1558, 1518, 1557, 1629, 1514, 1421, 1562, 1627]","[1572, 1576, 1527, 1554, 1612, 1542, 1538, 1568, 1599, 1575]","[1525, 1517, 1618, 1561, 1586, 1564, 1539, 1591, 1566, 1604]","[1611, 1559, 1560, 1506, 1570, 1576, 1503, 1539, 1528, 1558]","[1573, 1549, 1525, 1546, 1596, 1460, 1526, 1613, 1570, 1533]","[1502, 1548, 1542, 1535, 1429, 1568, 1584, 1549, 1511, 1485]","[1640, 1608, 1496, 1510, 1563, 1503, 1533, 1567, 1533, 1532]","[1581, 1616, 1493, 1562, 1520, 1578, 1483, 1552, 1475, 1519]","[1492, 1515, 1517, 1491, 1619, 1590, 1527, 1511, 1572, 1549]","[1585, 1523, 1609, 1543, 1486, 1634, 1479, 1542, 1533, 1505]","[1546, 1544, 1486, 1502, 1593, 1437, 1587, 1494, 1553, 1493]"
7,"[696, 694, 692, 717, 635, 675, 679, 690, 739, 665]","[675, 653, 660, 648, 683, 605, 651, 676, 656, 743]","[456, 405, 440, 436, 436, 411, 417, 424, 420, 432]","[418, 449, 458, 456, 434, 444, 464, 415, 490, 422]","[438, 472, 465, 454, 475, 444, 484, 487, 474, 468]","[417, 443, 478, 467, 452, 496, 481, 433, 456, 449]","[446, 444, 474, 435, 459, 493, 462, 422, 426, 451]","[468, 482, 459, 430, 437, 472, 455, 449, 442, 489]","[469, 448, 422, 451, 459, 444, 424, 411, 438, 445]","[430, 503, 458, 437, 472, 467, 427, 473, 472, 448]","[458, 430, 431, 437, 421, 442, 440, 423, 453, 469]","[472, 475, 473, 484, 485, 486, 448, 423, 440, 472]","[421, 440, 457, 428, 467, 444, 458, 455, 411, 474]","[429, 485, 441, 483, 426, 459, 448, 446, 421, 441]","[433, 463, 503, 430, 457, 494, 461, 470, 462, 418]","[491, 441, 444, 412, 443, 451, 450, 469, 440, 439]","[426, 451, 422, 430, 428, 481, 454, 458, 465, 412]","[446, 456, 431, 438, 458, 414, 424, 464, 475, 423]","[408, 473, 396, 424, 441, 445, 451, 430, 473, 449]","[468, 428, 452, 423, 457, 440, 458, 462, 431, 440]","[458, 415, 451, 425, 460, 454, 485, 422, 417, 429]"
8,"[212, 211, 190, 196, 195, 176, 204, 198, 219, 190]","[215, 204, 188, 192, 191, 185, 171, 198, 208, 204]","[126, 128, 131, 130, 108, 128, 113, 124, 110, 124]","[122, 138, 134, 121, 113, 127, 141, 123, 137, 128]","[135, 142, 141, 114, 117, 127, 144, 134, 142, 142]","[147, 137, 122, 135, 126, 130, 115, 129, 141, 122]","[108, 130, 128, 122, 148, 124, 136, 142, 116, 133]","[146, 127, 126, 121, 122, 118, 111, 133, 131, 139]","[139, 139, 118, 129, 121, 152, 145, 109, 137, 128]","[125, 129, 136, 140, 105, 134, 109, 130, 130, 131]","[121, 136, 120, 121, 154, 128, 131, 125, 125, 131]","[154, 143, 135, 121, 156, 121, 124, 139, 126, 136]","[115, 132, 140, 132, 127, 124, 143, 129, 148, 142]","[127, 129, 125, 124, 126, 127, 132, 120, 110, 134]","[129, 149, 119, 131, 138, 134, 136, 120, 121, 135]","[119, 119, 124, 140, 115, 123, 127, 143, 143, 123]","[131, 153, 134, 138, 129, 114, 143, 143, 130, 137]","[133, 129, 149, 141, 126, 128, 117, 143, 151, 118]","[129, 108, 150, 126, 134, 157, 136, 134, 137, 118]","[122, 115, 133, 131, 106, 132, 135, 105, 127, 151]","[131, 120, 131, 133, 118, 136, 131, 120, 120, 125]"
9,"[57, 60, 54, 62, 63, 67, 65, 53, 58, 61]","[62, 62, 50, 62, 66, 57, 56, 58, 55, 53]","[42, 36, 38, 34, 31, 34, 32, 30, 38, 43]","[31, 36, 33, 45, 39, 33, 33, 29, 48, 38]","[44, 35, 56, 39, 28, 28, 41, 46, 46, 45]","[47, 39, 39, 49, 45, 38, 36, 39, 27, 29]","[52, 44, 45, 38, 41, 40, 39, 45, 34, 38]","[39, 28, 34, 43, 30, 41, 21, 43, 37, 39]","[42, 32, 42, 43, 24, 42, 37, 35, 44, 37]","[38, 38, 39, 47, 41, 41, 42, 42, 35, 38]","[42, 44, 26, 31, 45, 34, 43, 50, 47, 45]","[47, 36, 36, 35, 40, 34, 34, 36, 36, 37]","[35, 32, 36, 38, 34, 37, 36, 35, 28, 37]","[46, 34, 51, 36, 36, 30, 34, 39, 35, 41]","[33, 32, 34, 37, 40, 30, 51, 38, 32, 47]","[40, 54, 41, 39, 43, 33, 35, 32, 38, 34]","[30, 37, 38, 38, 44, 40, 25, 27, 40, 43]","[34, 37, 35, 36, 50, 37, 35, 34, 44, 50]","[38, 38, 38, 49, 40, 28, 46, 34, 35, 44]","[43, 54, 42, 24, 25, 38, 30, 46, 44, 38]","[38, 36, 40, 32, 37, 33, 42, 38, 37, 40]"
10,"[28, 11, 10, 11, 14, 15, 12, 17, 21, 23]","[22, 19, 21, 20, 11, 19, 14, 16, 16, 16]","[7, 11, 16, 11, 12, 10, 10, 8, 14, 9]","[8, 20, 10, 15, 12, 16, 5, 12, 13, 11]","[7, 8, 7, 10, 16, 16, 13, 10, 8, 13]","[16, 8, 17, 14, 17, 9, 8, 11, 11, 11]","[10, 8, 7, 5, 12, 14, 17, 11, 11, 8]","[12, 14, 10, 14, 9, 9, 14, 9, 17, 8]","[12, 11, 13, 9, 11, 15, 14, 11, 12, 9]","[15, 14, 13, 8, 8, 12, 9, 11, 10, 7]","[12, 16, 14, 10, 16, 14, 11, 12, 8, 17]","[11, 15, 13, 15, 8, 12, 7, 12, 15, 13]","[6, 11, 9, 13, 13, 13, 10, 14, 9, 16]","[11, 6, 13, 15, 22, 10, 12, 20, 13, 7]","[6, 10, 8, 11, 9, 9, 13, 11, 15, 14]","[16, 14, 10, 10, 9, 11, 14, 12, 12, 13]","[14, 6, 9, 10, 15, 10, 12, 10, 10, 11]","[4, 13, 19, 14, 9, 5, 8, 6, 13, 9]","[8, 7, 13, 11, 16, 16, 19, 9, 9, 19]","[12, 14, 16, 11, 7, 6, 15, 14, 7, 13]","[11, 14, 12, 10, 13, 8, 16, 10, 13, 12]"
11,"[5, 4, 3, 5, 5, 7, 2, 6, 6, 6]","[8, 5, 2, 7, 7, 3, 3, 3, 3, 5]","[3, 4, 5, 5, 4, 1, 1, 2, 2, 1]","[1, 2, 2, 2, 4, 3, 4, 6, 3, 4]","[2, 6, 6, 6, 4, 4, 0, 5, 3, 2]","[6, 1, 3, 6, 6, 5, 4, 1, 6, 3]","[6, 2, 4, 2, 7, 2, 4, 4, 1, 2]","[1, 4, 3, 2, 2, 2, 2, 3, 5, 2]","[3, 3, 1, 1, 3, 5, 3, 1, 1, 6]","[5, 3, 5, 5, 1, 2, 3, 6, 3, 2]","[2, 5, 9, 3, 5, 4, 2, 2, 1, 5]","[3, 5, 0, 1, 6, 3, 3, 4, 0, 4]","[4, 5, 4, 1, 6, 0, 7, 4, 4, 1]","[4, 2, 4, 6, 4, 2, 3, 3, 2, 1]","[3, 2, 1, 3, 3, 2, 2, 2, 3, 4]","[1, 3, 0, 0, 1, 5, 2, 4, 3, 0]","[3, 2, 6, 2, 5, 2, 4, 3, 2, 2]","[1, 6, 5, 7, 3, 2, 6, 0, 5, 5]","[2, 3, 1, 4, 5, 1, 4, 3, 4, 5]","[6, 3, 4, 1, 3, 2, 4, 1, 1, 4]","[3, 2, 5, 4, 7, 4, 3, 3, 2, 3]"
12,"[2, 1, 1, 3, 1, 0, 1, 1, 1, 2]","[0, 1, 3, 3, 1, 4, 1, 2, 2, 0]","[0, 3, 3, 1, 3, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 3, 0, 0, 0, 1, 0, 3, 3]","[0, 1, 1, 0, 2, 3, 1, 0, 0, 0]","[2, 3, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 2, 1, 0, 1, 2, 1, 1, 0, 1]","[1, 3, 2, 1, 2, 1, 0, 0, 1, 1]","[0, 2, 0, 1, 1, 1, 1, 2, 0, 2]","[0, 0, 2, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 0, 3, 2, 2, 0, 0, 0, 1]","[0, 3, 0, 2, 1, 0, 2, 1, 1, 0]","[0, 4, 1, 1, 1, 6, 1, 1, 2, 2]","[0, 0, 0, 1, 1, 2, 2, 2, 1, 1]","[0, 0, 4, 2, 1, 0, 0, 2, 1, 0]","[0, 0, 1, 2, 0, 1, 0, 0, 0, 1]","[2, 1, 0, 0, 2, 0, 0, 0, 2, 3]","[0, 0, 0, 0, 0, 1, 2, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 2]","[2, 1, 2, 0, 0, 1, 0, 1, 3, 0]"
