size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,0.870163317866852,1.0190659210156976,0.9173382529048127,1.0703546950506933,0.94479314822831,0.9696790829165243,1.0222263641023253,0.9228349889452869,0.92751566933799,1.0025882499688163,0.9384364871847062,0.9402332589111462,1.0372047120746914,0.9482685711600808,0.9609603961947749,1.0567862027764239,0.9201665488255165,0.9449717460767184,1.0259666771455518,0.9210920855361793,0.9252451560945568
4,0.7609019357583493,1.0116789407126385,1.1878443719779601,0.9863268431415445,0.9537624660018132,1.210537634408602,0.9311351351351351,0.9141120937550865,1.1774097847780356,0.9091007408208511,0.9527067383395775,1.1715728872474473,0.9743687211512354,0.9570408330153192,1.1747073624329942,0.9623945578231292,0.9267457037198172,1.1777875329236172,0.9206689772789789,0.9190192759242068,1.1588862038664323
5,0.8856177606177607,1.0259273520729046,1.1342592592592593,1.2473624717407688,0.991920675725303,1.218609865470852,1.1358715938783128,0.9479671764267065,1.130894002263297,1.1037298200037113,0.9863423760523854,1.1217877094972066,1.122866253986119,0.971572844585749,1.1296192084036767,1.1141842646234348,0.962760955425992,1.1306934374419038,1.1176359872012045,0.9320534537925842,1.1166572130837586
6,0.9031847133757962,1.1476868327402134,1.0890052356020943,1.2147519582245432,1.064070351758794,1.0914826498422714,1.1659192825112108,1.0213040671400904,0.9961977186311787,1.0799739921976592,1.002562459961563,0.9866327180140039,1.0670498084291187,1.0038486209108404,1.041343669250646,1.1033138401559455,0.9524119947848761,1.048145738451529,1.0656598818122127,0.9967490247074122,1.0636482939632546
7,0.8453757225433526,1.2185128983308042,1.4475524475524475,1.167785234899329,1.0849256900212314,1.2967032967032968,1.1091314031180401,1.0109170305676856,1.193258426966292,0.9049676025917927,0.9817767653758542,1.2262156448202959,1.0533333333333332,1.0833333333333333,1.1515151515151516,1.0855855855855856,0.9229024943310657,1.2415349887133182,1.186936936936937,1.0693512304250559,1.1768707482993197
8,0.9444444444444444,1.2244897959183674,1.3015873015873016,1.1796875,0.920863309352518,1.2461538461538462,1.2076923076923076,1.1968503937007875,0.9776119402985075,1.1526717557251909,0.9448818897637795,1.1397058823529411,0.9699248120300752,1.204724409448819,0.9548872180451128,1.0564516129032258,1.0147058823529411,1.2954545454545454,1.2666666666666666,0.9,1.2093023255813953
9,1.0163934426229508,1.3448275862068966,1.0,1.2285714285714286,0.8837209302325582,1.0,1.1219512195121952,0.8461538461538461,1.075,1.146341463414634,0.9318181818181818,1.162162162162162,1.2777777777777777,1.027027027027027,0.9722222222222222,1.5384615384615385,0.9487179487179487,1.027027027027027,1.1282051282051282,1.1219512195121952,1.1842105263157894
10,1.5333333333333334,1.5,2.0,1.3076923076923077,1.4545454545454546,1.3333333333333333,1.1818181818181819,1.0833333333333333,1.25,2.090909090909091,1.4285714285714286,1.1538461538461537,1.4615384615384615,0.6153846153846154,1.2727272727272727,1.1538461538461537,1.0909090909090908,1.7,1.3846153846153846,0.7692307692307693,1.4615384615384615
11,0.6666666666666666,0.6,2.0,0.75,1.8,2.2,1.75,2.6666666666666665,1.5,1.0,0.75,1.25,1.2,0.5,1.6666666666666667,2.0,2.0,0.8333333333333334,1.5,1.5,1.0
12,1.5,1.5,1.5,1.5,1.0,2.0,1.0,2.5,1.0,3.0,3.0,5.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0
13,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
14,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
15,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
