size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,85141,94391,56685,67776,61112,62425,65813,59269,59488,64301,59936,60220,66210,60545,61315,67218,58563,60034,65271,58364,58592
4,21461,27199,21126,18033,17883,22515,17225,16847,21827,16811,17545,21570,17942,17554,21475,17683,17040,21463,16734,16829,21100
5,7339,7992,5879,6620,5401,6521,6085,5082,5995,5947,5271,6023,5985,5194,6021,5961,5118,6081,5937,4951,5905
6,2126,2579,1663,1860,1693,1729,1819,1581,1571,1660,1564,1549,1670,1564,1611,1697,1460,1610,1622,1532,1620
7,584,802,620,521,510,589,497,462,530,418,430,579,473,480,531,481,406,549,526,477,518
8,186,239,163,150,127,161,156,151,130,150,119,154,128,152,126,130,137,170,170,116,155
9,61,77,35,42,37,39,45,32,42,46,40,42,45,37,34,59,36,37,43,45,44
10,22,26,21,16,15,15,12,12,14,22,19,14,18,7,13,14,11,16,17,9,18
11,3,2,5,2,8,10,6,7,5,3,2,4,5,1,4,3,5,4,5,5,3
12,2,2,2,2,0,1,1,4,1,5,2,4,1,0,1,0,1,0,0,0,1
13,0,3,0,2,0,0,0,2,0,1,1,3,0,1,0,0,0,0,1,1,0
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
