size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,62197,66995,41009,41287,43457,44870,42487,42903,42127,42072,44411,43348,42905,42565,42427,42496,41729,42736,42299,42799,43274
4,19367,18638,11788,12238,12263,13923,11955,12374,13176,12046,12612,13189,11964,11871,13115,11959,11976,13157,11914,12314,12894
5,5411,5905,3346,3816,3832,3872,3703,3934,3693,3619,3907,3586,3712,3720,3687,3582,3699,3524,3619,3887,3633
6,1497,1838,996,1157,1145,1162,1053,1012,985,1044,1078,1078,1108,1075,1129,1146,1050,1047,1011,1067,1023
7,467,547,336,346,327,316,301,285,297,307,345,304,331,373,359,305,321,338,299,336,323
8,188,219,90,99,96,100,81,85,88,101,139,106,97,113,75,88,94,90,82,131,99
9,36,46,24,25,33,26,21,39,20,31,41,20,29,24,28,24,30,24,25,37,31
10,8,18,10,14,13,15,2,6,9,10,11,14,9,12,11,11,6,10,5,9,9
11,3,9,2,1,3,2,2,6,7,6,6,5,3,4,5,1,2,4,0,1,1
12,1,4,1,2,2,2,5,1,2,0,0,1,1,0,0,0,0,2,1,2,3
13,5,2,1,2,0,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0
14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
