size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[66719, 66586, 66896, 67510, 66566, 67008, 67135, 66611, 66899, 67018]","[63724, 63384, 63756, 63627, 63731, 63666, 63782, 64092, 63752, 63776]","[41361, 41104, 41276, 41144, 41474, 41122, 41163, 41138, 40911, 41424]","[42702, 42901, 42911, 42334, 42393, 42839, 43003, 43027, 42895, 42922]","[44662, 44955, 44513, 44701, 44856, 45160, 44503, 44316, 44656, 44688]","[43956, 44045, 44093, 44087, 44130, 44253, 44169, 43772, 44454, 44230]","[43344, 43727, 43596, 43840, 43516, 43085, 43948, 43739, 43404, 43939]","[43681, 43558, 44097, 43727, 43583, 43714, 43504, 43794, 43873, 43579]","[43915, 43866, 43882, 43623, 44005, 44079, 43917, 43917, 43458, 44087]","[43580, 44385, 43396, 43531, 43199, 43994, 43679, 43585, 43526, 43642]","[43850, 43281, 43577, 43475, 43502, 43739, 43651, 43866, 43356, 43854]","[43462, 43752, 43163, 43548, 43688, 43479, 43753, 43819, 43577, 43385]","[43477, 43607, 43873, 43617, 43635, 43509, 43409, 43454, 43526, 43552]","[43546, 43460, 43784, 43686, 43668, 43410, 43608, 43766, 43395, 43498]","[43360, 43542, 43875, 43283, 43413, 43551, 43382, 43488, 43686, 43528]","[43703, 43367, 43724, 43757, 43403, 43584, 43262, 43732, 43815, 43632]","[43364, 43350, 43330, 43643, 43350, 43613, 43658, 43318, 43351, 43034]","[43734, 43290, 43560, 43271, 43654, 43492, 43458, 43509, 43352, 43324]","[43607, 43124, 43263, 43212, 43323, 43251, 43386, 43739, 43287, 43659]","[43309, 43214, 43333, 43002, 43494, 43406, 43485, 43323, 43119, 43546]","[43109, 43649, 43095, 43424, 43097, 43002, 43102, 43132, 43417, 43212]"
4,"[19031, 18891, 18993, 18989, 18950, 18890, 18718, 18874, 19062, 18900]","[18171, 18083, 18286, 18393, 18137, 18177, 18452, 18296, 18606, 18098]","[11753, 11667, 11836, 11540, 11853, 11863, 11670, 11623, 11672, 11822]","[12100, 12280, 12187, 12144, 12113, 12097, 11995, 12090, 12201, 12110]","[12728, 13039, 12616, 12637, 12698, 12896, 12730, 12486, 12791, 12697]","[12578, 12610, 12617, 12598, 12617, 12673, 12616, 12399, 12623, 12609]","[12433, 12527, 12428, 12390, 12604, 12519, 12406, 12549, 12483, 12293]","[12558, 12576, 12470, 12403, 12463, 12572, 12326, 12458, 12425, 12463]","[12544, 12430, 12434, 12599, 12566, 12433, 12575, 12457, 12511, 12410]","[12518, 12502, 12431, 12383, 12392, 12408, 12297, 12456, 12510, 12408]","[12615, 12527, 12330, 12183, 12507, 12385, 12315, 12613, 12563, 12360]","[12472, 12467, 12266, 12555, 12651, 12545, 12582, 12473, 12331, 12570]","[12375, 12524, 12559, 12502, 12416, 12474, 12450, 12464, 12285, 12406]","[12477, 12289, 12405, 12459, 12496, 12323, 12301, 12402, 12231, 12336]","[12227, 12441, 12494, 12220, 12225, 12422, 12376, 12575, 12489, 12433]","[12529, 12540, 12254, 12467, 12533, 12403, 12607, 12520, 12618, 12410]","[12346, 12459, 12205, 12445, 12440, 12271, 12243, 12169, 12262, 12272]","[12173, 12304, 12298, 12451, 12305, 12587, 12193, 12152, 12315, 12210]","[12272, 12303, 12306, 12475, 12277, 12222, 12155, 12130, 12678, 12431]","[12270, 12477, 12364, 12330, 12274, 12534, 12379, 12224, 12343, 12330]","[12324, 12252, 12302, 12287, 12313, 12237, 12290, 12410, 12428, 12306]"
5,"[5451, 5453, 5458, 5319, 5524, 5508, 5455, 5294, 5451, 5468]","[5303, 5150, 5167, 5192, 5110, 5237, 5200, 5294, 5186, 5293]","[3402, 3333, 3313, 3330, 3383, 3382, 3354, 3382, 3319, 3341]","[3361, 3478, 3423, 3465, 3506, 3353, 3348, 3617, 3519, 3473]","[3554, 3666, 3693, 3709, 3543, 3720, 3738, 3627, 3618, 3586]","[3584, 3587, 3561, 3631, 3608, 3617, 3614, 3572, 3577, 3618]","[3651, 3588, 3603, 3425, 3585, 3501, 3606, 3572, 3490, 3579]","[3690, 3575, 3564, 3593, 3549, 3616, 3421, 3619, 3589, 3601]","[3498, 3470, 3521, 3636, 3595, 3676, 3549, 3521, 3719, 3510]","[3552, 3645, 3466, 3557, 3524, 3487, 3516, 3564, 3653, 3457]","[3558, 3415, 3571, 3628, 3488, 3489, 3584, 3522, 3529, 3583]","[3598, 3598, 3540, 3590, 3454, 3428, 3700, 3593, 3627, 3525]","[3600, 3552, 3597, 3416, 3466, 3556, 3537, 3593, 3512, 3535]","[3508, 3592, 3515, 3414, 3602, 3511, 3529, 3499, 3591, 3494]","[3521, 3534, 3559, 3513, 3508, 3571, 3588, 3563, 3553, 3519]","[3476, 3505, 3467, 3586, 3516, 3501, 3609, 3599, 3541, 3512]","[3464, 3508, 3496, 3516, 3545, 3509, 3484, 3463, 3572, 3601]","[3528, 3543, 3507, 3459, 3566, 3517, 3552, 3518, 3560, 3451]","[3474, 3513, 3516, 3547, 3546, 3636, 3503, 3496, 3494, 3493]","[3556, 3600, 3370, 3454, 3584, 3449, 3533, 3461, 3473, 3531]","[3481, 3390, 3466, 3643, 3588, 3607, 3524, 3557, 3500, 3519]"
6,"[1482, 1591, 1580, 1494, 1579, 1518, 1533, 1582, 1568, 1536]","[1525, 1586, 1506, 1415, 1459, 1492, 1546, 1521, 1542, 1506]","[910, 957, 950, 955, 1012, 955, 983, 998, 1045, 944]","[983, 911, 989, 999, 952, 969, 1016, 961, 966, 1032]","[1076, 993, 1047, 1030, 1057, 1114, 1033, 991, 1017, 1048]","[1032, 1006, 1063, 1034, 1029, 1026, 1022, 1081, 990, 985]","[1012, 988, 1021, 1020, 978, 994, 1068, 981, 1032, 985]","[1056, 1032, 1017, 1020, 1009, 995, 1024, 1000, 1065, 1042]","[1028, 939, 980, 1018, 1038, 1029, 1027, 1071, 1060, 1037]","[1023, 1025, 1015, 1018, 1061, 990, 1003, 1068, 1024, 1079]","[1034, 1066, 1037, 999, 1035, 1004, 1014, 1010, 1046, 1038]","[1008, 1025, 1052, 1040, 983, 972, 1045, 1040, 1040, 953]","[1020, 985, 984, 991, 1055, 1041, 969, 1064, 1061, 986]","[1054, 973, 1000, 958, 1007, 978, 971, 1032, 1020, 1067]","[1017, 1008, 997, 962, 1003, 1041, 1045, 1040, 1009, 1033]","[1000, 926, 1025, 1046, 1026, 1007, 1004, 1008, 1064, 992]","[1000, 993, 991, 978, 1063, 1001, 1042, 1053, 1034, 1058]","[1008, 1032, 995, 1018, 1023, 1043, 951, 992, 1057, 1090]","[1013, 1008, 1025, 1019, 1064, 1016, 1057, 980, 1021, 961]","[1019, 1018, 1015, 980, 1023, 1012, 1014, 1045, 965, 1010]","[1028, 992, 1022, 1007, 984, 978, 1060, 958, 1010, 1012]"
7,"[441, 502, 475, 438, 458, 438, 410, 455, 462, 443]","[461, 411, 474, 385, 435, 402, 461, 377, 409, 461]","[275, 260, 273, 270, 268, 245, 245, 266, 277, 272]","[293, 311, 270, 277, 316, 275, 252, 283, 286, 266]","[307, 312, 292, 321, 302, 298, 308, 303, 316, 303]","[284, 277, 300, 283, 281, 295, 270, 277, 271, 304]","[295, 288, 304, 323, 283, 316, 286, 293, 285, 275]","[275, 283, 272, 264, 284, 275, 285, 300, 271, 297]","[304, 280, 281, 278, 289, 300, 322, 287, 272, 283]","[291, 300, 290, 277, 311, 268, 305, 327, 312, 304]","[276, 301, 301, 284, 297, 283, 289, 299, 308, 306]","[308, 299, 280, 300, 259, 274, 267, 302, 272, 300]","[293, 258, 274, 282, 310, 276, 319, 285, 269, 276]","[295, 275, 290, 309, 252, 284, 330, 313, 318, 289]","[291, 290, 267, 293, 305, 273, 293, 271, 269, 261]","[331, 321, 283, 298, 269, 282, 297, 300, 251, 277]","[295, 281, 278, 267, 282, 306, 285, 318, 293, 278]","[292, 293, 302, 294, 271, 308, 300, 294, 277, 303]","[295, 296, 243, 310, 313, 299, 256, 299, 279, 313]","[290, 311, 298, 307, 317, 290, 291, 298, 260, 290]","[282, 266, 292, 260, 296, 321, 305, 271, 302, 270]"
8,"[132, 131, 110, 133, 147, 133, 112, 144, 99, 132]","[150, 109, 131, 128, 115, 133, 144, 139, 128, 112]","[70, 85, 64, 68, 81, 63, 80, 76, 78, 89]","[74, 80, 75, 74, 94, 83, 68, 87, 87, 79]","[79, 100, 80, 109, 95, 99, 81, 92, 97, 97]","[58, 86, 86, 79, 88, 77, 80, 86, 89, 67]","[90, 76, 85, 81, 62, 92, 67, 72, 77, 65]","[74, 82, 93, 81, 75, 93, 89, 84, 92, 71]","[82, 93, 75, 81, 88, 76, 87, 77, 83, 81]","[84, 75, 74, 88, 90, 79, 86, 66, 93, 90]","[101, 85, 85, 86, 82, 100, 89, 95, 81, 94]","[85, 86, 82, 87, 89, 79, 94, 76, 93, 74]","[83, 79, 91, 75, 88, 96, 84, 97, 73, 76]","[81, 111, 92, 84, 74, 86, 83, 82, 80, 85]","[76, 81, 66, 73, 87, 95, 96, 90, 88, 70]","[82, 57, 75, 80, 81, 89, 72, 84, 77, 84]","[70, 80, 84, 83, 84, 94, 86, 93, 101, 81]","[89, 86, 87, 91, 100, 87, 66, 76, 96, 100]","[84, 62, 70, 89, 91, 89, 77, 93, 76, 92]","[102, 71, 95, 83, 75, 95, 92, 75, 104, 80]","[83, 73, 85, 102, 93, 78, 82, 89, 91, 80]"
9,"[22, 38, 43, 48, 44, 40, 37, 34, 36, 47]","[40, 26, 40, 36, 42, 37, 45, 36, 45, 42]","[28, 26, 30, 23, 23, 22, 27, 16, 20, 16]","[23, 29, 19, 20, 26, 24, 37, 29, 21, 19]","[22, 16, 26, 18, 21, 22, 23, 25, 33, 20]","[28, 32, 31, 28, 27, 22, 22, 25, 22, 27]","[13, 25, 30, 22, 21, 29, 31, 28, 27, 23]","[32, 20, 25, 26, 36, 29, 20, 26, 21, 21]","[32, 23, 20, 28, 28, 20, 22, 20, 19, 27]","[25, 26, 26, 28, 36, 19, 27, 18, 31, 26]","[23, 26, 29, 19, 19, 24, 25, 27, 28, 23]","[25, 31, 15, 15, 27, 24, 28, 25, 13, 24]","[30, 23, 15, 28, 30, 22, 28, 30, 22, 34]","[30, 21, 22, 18, 24, 16, 21, 22, 25, 24]","[20, 20, 29, 21, 24, 20, 32, 28, 18, 30]","[25, 22, 28, 18, 22, 25, 15, 25, 18, 20]","[25, 26, 24, 18, 19, 34, 18, 21, 21, 34]","[21, 21, 25, 30, 24, 17, 21, 20, 29, 29]","[21, 27, 29, 22, 28, 19, 28, 23, 27, 29]","[19, 28, 19, 16, 28, 26, 27, 21, 26, 40]","[27, 35, 36, 24, 22, 21, 32, 32, 22, 30]"
10,"[6, 9, 12, 11, 9, 12, 14, 8, 16, 12]","[6, 10, 15, 10, 20, 9, 11, 5, 11, 8]","[4, 6, 7, 9, 9, 6, 6, 9, 4, 7]","[5, 7, 11, 12, 8, 6, 9, 4, 10, 7]","[7, 7, 8, 4, 5, 7, 10, 11, 7, 13]","[10, 5, 6, 5, 6, 4, 3, 7, 8, 9]","[10, 7, 6, 7, 7, 2, 5, 7, 3, 6]","[10, 8, 3, 4, 8, 8, 7, 7, 5, 8]","[5, 9, 6, 6, 5, 4, 11, 13, 10, 6]","[6, 9, 4, 5, 8, 6, 7, 7, 5, 3]","[8, 8, 5, 7, 9, 5, 7, 8, 7, 11]","[5, 10, 10, 11, 6, 4, 10, 7, 6, 6]","[5, 7, 5, 10, 5, 8, 5, 6, 3, 6]","[4, 5, 11, 13, 8, 8, 11, 11, 11, 7]","[6, 5, 10, 6, 6, 2, 7, 11, 6, 11]","[8, 4, 4, 5, 4, 10, 7, 6, 7, 7]","[6, 5, 9, 2, 4, 7, 7, 7, 9, 8]","[8, 4, 8, 2, 8, 6, 3, 7, 3, 6]","[4, 3, 3, 6, 5, 5, 11, 8, 4, 5]","[5, 2, 7, 8, 2, 7, 12, 8, 9, 7]","[6, 6, 6, 6, 9, 6, 5, 4, 4, 9]"
11,"[0, 3, 2, 1, 2, 2, 3, 4, 3, 3]","[5, 3, 3, 2, 6, 4, 0, 2, 2, 4]","[1, 2, 1, 3, 1, 2, 1, 2, 0, 1]","[1, 3, 2, 1, 0, 2, 3, 2, 2, 2]","[2, 1, 3, 2, 7, 5, 0, 5, 1, 4]","[2, 6, 2, 1, 1, 0, 3, 1, 1, 1]","[6, 1, 1, 3, 2, 2, 2, 0, 1, 2]","[2, 1, 0, 1, 1, 3, 0, 2, 2, 3]","[0, 3, 3, 3, 3, 2, 0, 1, 1, 3]","[1, 1, 3, 3, 2, 1, 3, 2, 2, 4]","[2, 1, 3, 0, 4, 1, 0, 4, 2, 3]","[4, 2, 3, 5, 4, 2, 0, 2, 3, 2]","[2, 0, 2, 3, 5, 0, 4, 2, 3, 2]","[1, 3, 1, 3, 4, 0, 1, 3, 4, 3]","[3, 0, 3, 3, 1, 2, 3, 5, 3, 1]","[1, 0, 1, 1, 0, 2, 1, 1, 7, 3]","[2, 1, 1, 4, 1, 3, 3, 1, 1, 2]","[1, 1, 3, 1, 0, 1, 6, 1, 3, 2]","[2, 3, 2, 4, 0, 1, 1, 2, 2, 1]","[3, 2, 4, 2, 3, 0, 2, 2, 4, 1]","[0, 5, 2, 2, 1, 4, 4, 1, 1, 3]"
12,"[1, 0, 1, 1, 1, 1, 0, 2, 3, 3]","[1, 1, 1, 0, 1, 3, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 2, 1, 0]","[0, 0, 1, 0, 0, 2, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[3, 0, 1, 0, 0, 0, 1, 1, 1, 3]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 2, 0, 1]","[2, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 3, 1, 0, 1, 0, 2]","[1, 0, 1, 0, 0, 2, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 2, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 2]","[0, 0, 0, 1, 1, 0, 0, 1, 3, 0]"
