arm_size,mean,zone
3,-0.0179306607370013,all
4,-0.0139564516275229,all
5,0.0376033143185909,all
6,0.0702042586732485,all
7,0.206645853217395,all
8,0.288563119091796,all
9,0.6996622574665115,all
10,1.1982896333432072,all
11,2.170899850582469,all
12,2.8595670591643207,all
13,3.4820678062091224,all
14,3.4339872044851463,all
15,2.9444389791664403,all
16,1.791759469228055,all
17,1.6094379124341005,all
18,1.6094379124341005,all
19,0.6931471805599453,all
20,0.0,all
