size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,30855,35492,26810,24216,25763,25592,23909,24972,25123,23876,25592,25692,24529,25578,25422,24404,25209,25273,23811,24820,25027
4,8393,9167,7651,6786,6958,7707,6784,6671,7666,6725,6868,7667,6730,6896,7374,6749,6680,7555,6656,6735,7417
5,2402,2629,2026,1938,1960,2079,2045,2115,1972,1973,2019,1978,1971,1954,1953,2019,1954,2001,1933,1998,2011
6,651,689,538,486,524,575,589,560,519,496,527,560,547,563,569,556,547,568,569,523,530
7,192,215,183,132,132,176,144,163,187,146,179,177,148,159,168,155,156,195,136,156,172
8,48,56,45,40,34,58,31,44,44,47,41,36,43,46,48,44,50,58,43,45,56
9,11,22,14,6,18,8,11,13,12,11,17,10,12,17,13,10,17,8,9,17,19
10,4,1,1,0,8,5,1,2,2,5,5,4,6,1,4,7,5,5,2,3,0
11,1,3,0,0,3,0,1,1,0,2,1,2,4,3,2,1,1,0,0,1,3
12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
