size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[8160, 8167, 8021, 8144, 8074, 8100, 8129, 8152, 8073, 8129]","[8420, 8396, 8357, 8346, 8383, 8291, 8263, 8212, 8391, 8160]","[5904, 5853, 5983, 5896, 5801, 5924, 5860, 5715, 6005, 5993]","[5877, 5863, 5766, 5810, 5766, 5733, 5810, 5901, 5919, 5766]","[5738, 5781, 5758, 5810, 5747, 5702, 5809, 5727, 5845, 5691]","[5600, 5689, 5574, 5681, 5691, 5782, 5604, 5652, 5792, 5683]","[5696, 5615, 5753, 5662, 5781, 5600, 5620, 5662, 5634, 5678]","[5665, 5532, 5766, 5678, 5614, 5617, 5674, 5579, 5752, 5707]","[5737, 5615, 5671, 5631, 5697, 5694, 5765, 5542, 5857, 5681]","[5591, 5541, 5629, 5600, 5660, 5687, 5548, 5701, 5581, 5562]","[5671, 5569, 5615, 5549, 5593, 5626, 5540, 5573, 5599, 5496]","[5472, 5583, 5651, 5578, 5547, 5595, 5626, 5663, 5606, 5483]","[5503, 5592, 5553, 5622, 5488, 5482, 5392, 5530, 5559, 5484]","[5455, 5584, 5481, 5530, 5617, 5579, 5393, 5377, 5483, 5494]","[5446, 5493, 5486, 5567, 5442, 5417, 5486, 5536, 5456, 5359]","[5500, 5382, 5420, 5409, 5539, 5444, 5465, 5558, 5371, 5501]","[5561, 5401, 5377, 5471, 5399, 5406, 5390, 5419, 5505, 5353]","[5287, 5406, 5327, 5279, 5369, 5385, 5494, 5474, 5419, 5417]","[5482, 5328, 5359, 5367, 5397, 5431, 5354, 5426, 5417, 5449]","[5377, 5331, 5315, 5319, 5225, 5405, 5469, 5388, 5354, 5354]","[5229, 5418, 5355, 5316, 5320, 5231, 5402, 5344, 5437, 5406]"
4,"[2304, 2367, 2440, 2474, 2414, 2427, 2368, 2453, 2406, 2401]","[2535, 2585, 2449, 2498, 2437, 2397, 2479, 2496, 2501, 2519]","[1782, 1714, 1700, 1816, 1770, 1826, 1799, 1786, 1729, 1724]","[1751, 1674, 1715, 1699, 1688, 1744, 1659, 1703, 1666, 1868]","[1728, 1638, 1670, 1738, 1692, 1731, 1682, 1673, 1685, 1706]","[1646, 1670, 1717, 1691, 1750, 1731, 1722, 1765, 1684, 1712]","[1748, 1706, 1698, 1673, 1757, 1742, 1697, 1694, 1802, 1736]","[1693, 1741, 1685, 1704, 1688, 1681, 1746, 1674, 1687, 1648]","[1663, 1689, 1690, 1552, 1716, 1742, 1747, 1686, 1624, 1730]","[1718, 1727, 1714, 1700, 1601, 1695, 1707, 1674, 1616, 1634]","[1777, 1621, 1624, 1631, 1681, 1643, 1698, 1652, 1752, 1746]","[1633, 1628, 1625, 1656, 1649, 1639, 1636, 1621, 1716, 1721]","[1620, 1685, 1691, 1711, 1651, 1712, 1575, 1700, 1616, 1616]","[1589, 1615, 1744, 1587, 1669, 1605, 1655, 1634, 1641, 1638]","[1625, 1573, 1677, 1581, 1662, 1615, 1738, 1664, 1621, 1648]","[1682, 1689, 1598, 1625, 1576, 1678, 1627, 1571, 1638, 1580]","[1613, 1657, 1581, 1614, 1686, 1635, 1587, 1604, 1551, 1638]","[1668, 1649, 1642, 1648, 1590, 1665, 1579, 1637, 1700, 1649]","[1654, 1615, 1518, 1542, 1689, 1606, 1620, 1587, 1693, 1606]","[1565, 1590, 1591, 1635, 1591, 1559, 1592, 1545, 1599, 1581]","[1514, 1616, 1644, 1577, 1578, 1583, 1629, 1575, 1652, 1597]"
5,"[722, 730, 696, 744, 700, 755, 722, 748, 739, 692]","[754, 732, 702, 765, 744, 730, 778, 730, 714, 720]","[495, 545, 480, 563, 534, 539, 488, 496, 532, 508]","[502, 511, 520, 545, 522, 558, 517, 533, 519, 539]","[572, 513, 541, 492, 536, 517, 510, 511, 494, 517]","[536, 494, 505, 510, 493, 537, 501, 555, 538, 490]","[479, 542, 536, 558, 490, 534, 531, 549, 525, 492]","[555, 499, 519, 492, 515, 499, 512, 467, 488, 507]","[499, 504, 538, 511, 550, 482, 489, 523, 445, 510]","[506, 479, 547, 509, 489, 488, 505, 502, 479, 541]","[501, 475, 517, 480, 457, 480, 492, 513, 507, 541]","[518, 517, 556, 443, 454, 500, 481, 501, 510, 499]","[463, 501, 499, 540, 499, 485, 531, 496, 453, 465]","[516, 501, 484, 526, 470, 503, 477, 515, 485, 495]","[513, 478, 524, 525, 515, 505, 499, 476, 486, 501]","[514, 502, 473, 498, 500, 498, 511, 494, 474, 501]","[494, 491, 495, 486, 490, 460, 507, 455, 486, 462]","[502, 470, 462, 473, 502, 484, 505, 453, 499, 488]","[469, 494, 474, 501, 504, 478, 477, 466, 499, 505]","[460, 472, 473, 463, 484, 492, 487, 467, 471, 464]","[497, 490, 503, 490, 492, 470, 484, 451, 464, 484]"
6,"[226, 221, 227, 229, 217, 244, 234, 215, 226, 215]","[239, 235, 246, 204, 231, 258, 224, 215, 211, 212]","[155, 158, 147, 168, 134, 161, 165, 158, 152, 174]","[171, 156, 156, 145, 165, 167, 129, 178, 162, 166]","[161, 169, 160, 147, 154, 165, 158, 173, 139, 150]","[167, 152, 140, 161, 156, 143, 157, 150, 148, 146]","[141, 176, 150, 138, 161, 173, 165, 168, 142, 133]","[172, 173, 159, 146, 158, 146, 150, 163, 153, 143]","[147, 157, 134, 155, 137, 147, 136, 150, 150, 131]","[157, 152, 145, 131, 142, 163, 153, 144, 131, 145]","[153, 152, 132, 150, 163, 166, 153, 141, 150, 133]","[129, 154, 144, 165, 138, 171, 143, 158, 154, 151]","[164, 139, 159, 143, 136, 137, 150, 177, 157, 131]","[144, 142, 146, 155, 154, 151, 128, 142, 135, 134]","[141, 122, 150, 146, 157, 143, 143, 159, 136, 137]","[162, 151, 156, 150, 147, 133, 138, 136, 136, 126]","[145, 147, 159, 128, 149, 160, 120, 153, 135, 157]","[131, 173, 129, 137, 138, 140, 153, 129, 144, 119]","[145, 143, 137, 136, 160, 176, 138, 137, 141, 139]","[141, 140, 161, 142, 168, 154, 127, 155, 138, 142]","[120, 148, 138, 123, 131, 150, 149, 142, 135, 138]"
7,"[66, 51, 67, 81, 71, 61, 54, 56, 63, 61]","[59, 69, 70, 64, 69, 51, 83, 71, 74, 59]","[50, 44, 60, 34, 49, 50, 41, 46, 46, 43]","[47, 48, 45, 41, 42, 57, 58, 43, 50, 51]","[47, 37, 47, 48, 42, 40, 63, 40, 53, 32]","[48, 44, 43, 43, 54, 50, 47, 42, 41, 47]","[52, 49, 38, 33, 48, 50, 53, 47, 46, 43]","[42, 41, 52, 45, 46, 49, 44, 57, 37, 39]","[44, 48, 54, 51, 36, 42, 62, 40, 32, 42]","[28, 44, 42, 45, 39, 41, 48, 41, 34, 52]","[46, 51, 45, 51, 38, 49, 50, 45, 40, 52]","[47, 53, 52, 44, 47, 50, 46, 47, 52, 47]","[42, 34, 48, 47, 49, 43, 47, 41, 52, 48]","[46, 51, 38, 39, 39, 46, 44, 44, 52, 48]","[47, 46, 57, 49, 45, 39, 52, 39, 53, 50]","[50, 43, 46, 42, 41, 42, 46, 38, 45, 50]","[37, 63, 50, 46, 49, 33, 43, 42, 50, 53]","[38, 51, 48, 36, 41, 51, 47, 37, 49, 43]","[44, 33, 44, 43, 41, 49, 55, 48, 47, 48]","[38, 48, 48, 45, 45, 33, 29, 46, 35, 40]","[53, 42, 42, 31, 41, 42, 46, 42, 40, 38]"
8,"[17, 13, 19, 14, 25, 18, 19, 16, 23, 12]","[30, 22, 20, 25, 19, 19, 19, 12, 19, 19]","[14, 13, 21, 14, 16, 14, 13, 14, 13, 16]","[10, 14, 13, 10, 13, 10, 18, 13, 14, 19]","[11, 13, 14, 12, 15, 14, 6, 18, 19, 11]","[18, 8, 11, 14, 11, 13, 15, 13, 11, 17]","[12, 11, 17, 9, 7, 12, 8, 12, 10, 14]","[24, 21, 6, 8, 11, 24, 16, 18, 16, 11]","[13, 15, 14, 10, 12, 13, 15, 13, 11, 18]","[11, 13, 15, 10, 17, 22, 18, 12, 17, 18]","[16, 14, 15, 12, 16, 18, 8, 19, 14, 12]","[6, 15, 15, 18, 21, 11, 14, 10, 17, 16]","[16, 18, 14, 11, 14, 9, 11, 17, 10, 6]","[20, 13, 16, 9, 12, 12, 10, 11, 10, 17]","[15, 11, 20, 9, 18, 17, 12, 15, 14, 13]","[13, 8, 14, 17, 11, 9, 13, 8, 10, 14]","[13, 16, 11, 10, 17, 10, 15, 13, 11, 15]","[14, 17, 15, 7, 8, 10, 12, 20, 12, 17]","[12, 16, 11, 21, 12, 12, 13, 5, 11, 19]","[8, 8, 16, 13, 13, 11, 13, 17, 13, 13]","[11, 7, 9, 10, 15, 11, 11, 14, 17, 12]"
9,"[2, 8, 4, 2, 7, 5, 6, 6, 5, 4]","[9, 3, 6, 3, 11, 8, 8, 2, 2, 9]","[3, 6, 6, 2, 5, 5, 1, 4, 5, 7]","[5, 5, 4, 5, 3, 4, 4, 7, 4, 8]","[4, 4, 4, 3, 3, 5, 5, 5, 3, 5]","[3, 4, 7, 6, 2, 4, 6, 5, 6, 4]","[1, 6, 4, 4, 5, 4, 3, 5, 3, 7]","[4, 3, 2, 4, 6, 5, 6, 6, 1, 3]","[1, 6, 3, 7, 1, 4, 1, 5, 3, 1]","[5, 3, 3, 4, 1, 5, 3, 1, 4, 5]","[5, 3, 6, 7, 3, 3, 4, 2, 6, 7]","[3, 2, 2, 2, 9, 7, 8, 4, 7, 2]","[2, 7, 4, 7, 7, 4, 5, 1, 6, 4]","[3, 5, 3, 6, 3, 6, 1, 3, 5, 2]","[5, 1, 1, 3, 6, 4, 0, 5, 2, 2]","[1, 7, 3, 3, 2, 3, 5, 8, 5, 4]","[4, 4, 2, 4, 3, 6, 3, 4, 6, 5]","[3, 5, 7, 4, 1, 0, 5, 4, 4, 1]","[4, 8, 6, 4, 5, 1, 2, 7, 4, 3]","[5, 6, 5, 3, 2, 2, 5, 5, 4, 3]","[3, 1, 9, 1, 4, 3, 5, 2, 2, 1]"
10,"[1, 0, 1, 4, 1, 2, 4, 0, 1, 2]","[4, 1, 0, 2, 5, 3, 1, 3, 1, 3]","[1, 0, 1, 0, 3, 1, 1, 2, 1, 1]","[0, 1, 2, 0, 3, 1, 0, 2, 1, 1]","[2, 1, 0, 2, 1, 1, 0, 2, 0, 3]","[0, 0, 0, 0, 1, 1, 1, 3, 4, 2]","[2, 0, 1, 1, 0, 0, 3, 2, 1, 0]","[0, 0, 1, 3, 2, 1, 3, 0, 0, 0]","[1, 5, 1, 1, 0, 0, 1, 2, 1, 0]","[0, 1, 0, 2, 0, 0, 1, 1, 0, 2]","[1, 2, 0, 1, 0, 0, 1, 2, 0, 1]","[0, 0, 1, 4, 2, 2, 2, 1, 4, 3]","[3, 2, 0, 0, 2, 1, 1, 2, 0, 1]","[1, 2, 3, 1, 1, 0, 1, 2, 3, 0]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 2, 2, 1, 0, 2, 0]","[1, 0, 0, 0, 1, 0, 3, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 2, 3, 2, 1]","[4, 0, 1, 1, 0, 2, 3, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 2, 2, 2, 0, 0, 3]"
11,"[1, 1, 0, 0, 1, 0, 2, 0, 0, 0]","[1, 2, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[3, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 2, 0, 1]","[2, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 1, 2, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[2, 0, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 2, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 2, 0]","[0, 0, 1, 1, 0, 1, 2, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 2, 2, 0, 0, 0]"
12,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
