size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[33888, 34004, 33555, 33828, 33973, 33977, 34075, 33945, 34195, 33875]","[35616, 35523, 35383, 35093, 35254, 35651, 35316, 35321, 35037, 35531]","[26047, 25915, 25797, 25974, 25767, 25910, 25780, 25987, 25597, 25731]","[25690, 25553, 25705, 25297, 25434, 25596, 25571, 25499, 25411, 25717]","[25600, 25569, 25489, 25425, 25764, 25582, 25503, 25345, 25326, 25858]","[25564, 25524, 25370, 25435, 25371, 25478, 25372, 25175, 25595, 25665]","[25439, 25402, 25340, 25601, 25581, 25368, 25843, 25111, 25569, 25506]","[25310, 25283, 25167, 25432, 25311, 25464, 25862, 25228, 25812, 25310]","[25613, 25447, 25485, 25642, 25300, 25208, 25242, 25390, 25278, 25631]","[25189, 25457, 25411, 25275, 25213, 25338, 25334, 25744, 25343, 25430]","[25358, 25273, 25382, 25369, 25354, 25444, 25196, 25510, 25277, 25225]","[25144, 25550, 25293, 25435, 25327, 25483, 25308, 25670, 25270, 25278]","[25418, 25073, 25145, 25478, 25208, 25195, 25100, 25168, 25098, 24934]","[25379, 25209, 25267, 25172, 25390, 25267, 25538, 25478, 25156, 24817]","[25371, 25340, 25138, 25220, 25255, 25078, 25182, 25431, 25191, 25291]","[25062, 25132, 25332, 25223, 25442, 25251, 25026, 25256, 25434, 25173]","[25163, 25196, 25380, 24996, 24960, 25038, 25263, 25295, 25080, 25085]","[24953, 25135, 25345, 25182, 25255, 25497, 25015, 24755, 24873, 24953]","[25066, 25022, 25333, 25169, 25206, 25004, 25157, 25122, 25084, 25187]","[25432, 25258, 24961, 24861, 25052, 24625, 25196, 24992, 24828, 25102]","[24997, 24799, 24969, 24904, 24826, 24941, 24878, 24941, 25181, 25078]"
4,"[9263, 9286, 9299, 9313, 9422, 9229, 9241, 9205, 9104, 9323]","[9653, 9837, 9595, 9594, 9518, 9708, 9585, 9598, 9639, 9804]","[7074, 6970, 7160, 7125, 7001, 7004, 7087, 7130, 6921, 6969]","[6839, 6744, 6934, 6933, 7022, 6882, 6950, 7038, 6890, 6914]","[6988, 6775, 6967, 6893, 7055, 6857, 6968, 7052, 6942, 7004]","[7027, 7122, 6948, 6968, 6875, 6988, 6909, 6989, 6762, 6903]","[7000, 6876, 6919, 6934, 6954, 6848, 6815, 6887, 6900, 6845]","[6973, 6840, 6927, 6938, 6959, 6824, 7001, 6980, 7022, 6896]","[6966, 6989, 6875, 6846, 6847, 6844, 6826, 6930, 6872, 6948]","[7001, 6828, 6831, 6925, 6905, 6837, 6859, 7015, 6993, 6782]","[6830, 6926, 7014, 6839, 6894, 7098, 6909, 7053, 7035, 6794]","[6974, 6928, 6903, 6811, 6890, 6843, 7053, 7015, 6885, 6912]","[6883, 6782, 6985, 6933, 6902, 6915, 6745, 6892, 6887, 6877]","[7010, 6903, 6793, 6853, 6906, 6878, 7014, 6857, 6948, 6812]","[6932, 6818, 6738, 6741, 6840, 6823, 6935, 6797, 7029, 7013]","[6706, 6880, 6650, 6947, 6766, 6920, 7013, 6771, 6839, 6867]","[6831, 6852, 6889, 6753, 6906, 6814, 6877, 6789, 6761, 6888]","[6817, 6695, 6863, 6992, 6858, 6833, 6841, 6793, 6830, 6886]","[6740, 6707, 6888, 6858, 6725, 6875, 6767, 6931, 6987, 6798]","[6917, 6936, 6837, 6789, 6756, 6859, 6829, 6823, 6695, 6818]","[6910, 6794, 6846, 6889, 6862, 6781, 6873, 6723, 6730, 6664]"
5,"[2503, 2472, 2558, 2553, 2421, 2564, 2478, 2629, 2587, 2424]","[2761, 2595, 2661, 2684, 2563, 2676, 2614, 2636, 2630, 2620]","[1986, 1922, 1966, 1884, 1916, 1936, 1949, 1955, 1900, 1988]","[1935, 1944, 1868, 1924, 1860, 1920, 1915, 1860, 1914, 1923]","[1937, 1862, 1895, 1962, 1921, 1925, 1949, 1878, 1848, 1905]","[2020, 1911, 1917, 1900, 1874, 1913, 1811, 1925, 1850, 1875]","[1914, 1767, 1909, 1911, 1862, 1923, 1826, 1897, 1945, 1864]","[1853, 1881, 1859, 1924, 1806, 1872, 1892, 1931, 1917, 1916]","[1917, 1815, 1898, 2000, 1897, 1902, 1895, 1879, 1861, 1836]","[1881, 1902, 1866, 1875, 1919, 1873, 1913, 1846, 1826, 1866]","[1956, 1875, 1991, 1885, 1806, 1855, 1948, 1867, 1960, 1838]","[1896, 1859, 1868, 1899, 1876, 1883, 1977, 1946, 1874, 1987]","[1950, 1863, 1862, 1960, 1931, 1921, 1911, 1874, 1807, 1914]","[1913, 1913, 1942, 1932, 1855, 1869, 1860, 1838, 1876, 1882]","[1863, 1882, 1865, 1850, 1907, 1904, 1940, 1878, 1820, 1812]","[1833, 1882, 1943, 1872, 1923, 1837, 1849, 1810, 1865, 1808]","[1859, 1887, 1912, 1812, 1870, 1925, 1769, 1864, 1953, 1944]","[1824, 1860, 1904, 1923, 1903, 1868, 1879, 1848, 1868, 1909]","[1888, 1832, 1880, 1863, 1860, 1823, 1885, 1905, 1886, 1905]","[1841, 1828, 1851, 1866, 1873, 1812, 1849, 1863, 1839, 1833]","[1859, 1841, 1883, 1886, 1874, 1919, 1833, 1900, 1863, 1811]"
6,"[669, 677, 702, 728, 677, 632, 714, 669, 702, 699]","[692, 705, 728, 771, 687, 721, 707, 702, 760, 709]","[564, 521, 533, 490, 516, 522, 564, 519, 510, 508]","[573, 555, 532, 551, 520, 559, 465, 486, 552, 517]","[498, 500, 566, 544, 550, 516, 523, 588, 473, 514]","[512, 535, 490, 482, 525, 493, 505, 507, 494, 500]","[540, 542, 546, 556, 524, 534, 476, 487, 526, 522]","[534, 490, 480, 533, 576, 510, 549, 528, 547, 535]","[493, 548, 485, 514, 527, 511, 500, 500, 509, 525]","[535, 502, 500, 471, 541, 524, 524, 561, 535, 507]","[547, 504, 526, 499, 499, 491, 517, 469, 489, 548]","[518, 527, 507, 493, 537, 488, 542, 522, 524, 498]","[520, 500, 498, 520, 509, 459, 540, 497, 503, 504]","[509, 497, 502, 508, 488, 528, 499, 496, 519, 515]","[513, 547, 538, 552, 513, 477, 525, 498, 521, 486]","[462, 498, 515, 519, 510, 531, 515, 522, 509, 481]","[521, 494, 538, 519, 480, 571, 537, 508, 523, 487]","[501, 535, 509, 481, 524, 501, 536, 492, 509, 507]","[545, 521, 496, 531, 536, 511, 495, 519, 541, 498]","[478, 527, 504, 563, 519, 524, 451, 572, 557, 519]","[526, 506, 497, 522, 507, 511, 460, 503, 514, 479]"
7,"[193, 200, 212, 172, 172, 174, 178, 183, 188, 201]","[193, 188, 204, 172, 223, 184, 200, 198, 199, 169]","[136, 152, 150, 107, 147, 150, 150, 151, 157, 147]","[135, 146, 148, 156, 147, 171, 134, 154, 141, 147]","[147, 133, 148, 144, 154, 136, 171, 152, 131, 136]","[133, 134, 143, 149, 143, 151, 155, 137, 135, 135]","[120, 133, 141, 142, 163, 140, 135, 162, 151, 132]","[152, 139, 145, 135, 144, 151, 150, 148, 141, 153]","[141, 135, 149, 117, 137, 140, 156, 150, 131, 135]","[152, 130, 135, 142, 126, 137, 147, 156, 129, 161]","[127, 155, 134, 146, 122, 132, 140, 116, 124, 151]","[147, 159, 143, 147, 154, 135, 126, 147, 147, 138]","[130, 147, 160, 146, 148, 163, 155, 135, 128, 140]","[148, 155, 148, 150, 124, 144, 134, 146, 141, 155]","[121, 146, 149, 154, 137, 136, 148, 158, 125, 117]","[146, 142, 144, 161, 126, 126, 123, 144, 126, 109]","[120, 135, 149, 142, 133, 132, 153, 132, 147, 140]","[149, 143, 133, 135, 127, 155, 131, 147, 128, 153]","[149, 140, 145, 129, 130, 131, 145, 146, 139, 160]","[144, 143, 144, 142, 146, 127, 137, 160, 133, 146]","[135, 136, 147, 147, 134, 124, 140, 159, 143, 145]"
8,"[50, 49, 49, 42, 53, 46, 54, 47, 46, 47]","[66, 54, 64, 51, 51, 63, 55, 47, 61, 50]","[39, 35, 46, 46, 41, 26, 45, 38, 29, 43]","[33, 40, 33, 35, 36, 34, 31, 35, 49, 33]","[37, 40, 48, 41, 37, 47, 29, 51, 42, 44]","[40, 41, 30, 34, 34, 40, 45, 30, 51, 32]","[46, 46, 42, 56, 39, 38, 46, 47, 38, 36]","[41, 42, 36, 26, 47, 45, 44, 39, 48, 33]","[24, 41, 52, 44, 36, 36, 37, 34, 29, 48]","[35, 44, 29, 41, 39, 26, 43, 36, 49, 45]","[37, 31, 41, 30, 30, 33, 49, 34, 36, 35]","[40, 35, 31, 34, 36, 41, 42, 34, 22, 37]","[33, 36, 36, 35, 37, 33, 41, 50, 40, 44]","[44, 33, 39, 40, 43, 40, 30, 36, 48, 36]","[45, 41, 47, 43, 38, 47, 31, 36, 45, 38]","[35, 43, 31, 42, 35, 44, 39, 48, 41, 42]","[40, 45, 32, 36, 41, 34, 34, 49, 31, 35]","[45, 45, 34, 31, 33, 39, 38, 54, 27, 31]","[44, 36, 41, 39, 44, 32, 29, 35, 30, 28]","[45, 38, 27, 39, 29, 35, 39, 46, 30, 46]","[36, 38, 43, 32, 44, 41, 33, 49, 48, 40]"
9,"[18, 16, 13, 15, 17, 20, 20, 16, 11, 16]","[11, 15, 14, 20, 8, 12, 10, 24, 11, 19]","[14, 14, 8, 8, 7, 4, 6, 16, 6, 17]","[13, 10, 14, 10, 11, 10, 8, 14, 7, 9]","[15, 6, 7, 12, 11, 16, 11, 9, 11, 10]","[15, 9, 8, 11, 17, 9, 11, 6, 13, 14]","[9, 10, 4, 5, 15, 5, 12, 14, 11, 9]","[14, 11, 14, 10, 15, 10, 6, 8, 13, 10]","[9, 14, 10, 15, 10, 13, 9, 14, 14, 11]","[5, 8, 12, 10, 8, 8, 12, 5, 11, 13]","[9, 14, 12, 11, 14, 11, 17, 5, 13, 11]","[15, 12, 9, 13, 10, 19, 10, 12, 7, 13]","[11, 12, 12, 6, 11, 9, 11, 9, 9, 5]","[14, 14, 16, 14, 17, 13, 12, 6, 6, 12]","[8, 10, 19, 9, 13, 9, 6, 4, 6, 12]","[3, 12, 10, 16, 8, 9, 15, 9, 9, 15]","[9, 11, 12, 11, 11, 14, 20, 4, 15, 16]","[14, 11, 12, 9, 11, 12, 10, 17, 16, 15]","[15, 20, 14, 11, 10, 11, 13, 13, 8, 12]","[9, 10, 9, 10, 8, 11, 4, 6, 6, 8]","[9, 8, 9, 11, 8, 16, 12, 9, 4, 12]"
10,"[3, 3, 2, 7, 2, 4, 2, 1, 3, 5]","[4, 8, 4, 3, 3, 1, 2, 4, 2, 4]","[4, 3, 1, 4, 3, 3, 2, 4, 2, 4]","[3, 3, 2, 1, 0, 2, 1, 3, 4, 4]","[3, 2, 3, 0, 3, 2, 0, 3, 1, 4]","[2, 1, 4, 3, 2, 4, 5, 2, 4, 1]","[0, 2, 3, 2, 3, 3, 6, 2, 4, 5]","[4, 3, 0, 2, 2, 4, 2, 2, 2, 8]","[4, 2, 3, 4, 2, 4, 5, 2, 1, 4]","[1, 6, 2, 5, 1, 2, 1, 3, 4, 1]","[4, 1, 3, 4, 3, 4, 3, 5, 3, 3]","[1, 0, 4, 5, 2, 2, 6, 5, 3, 3]","[6, 1, 3, 1, 5, 4, 5, 2, 1, 3]","[0, 6, 1, 0, 3, 3, 3, 2, 3, 2]","[5, 2, 3, 3, 5, 5, 3, 3, 4, 0]","[3, 1, 2, 3, 6, 3, 2, 3, 2, 0]","[6, 3, 0, 4, 0, 2, 1, 3, 0, 2]","[4, 6, 2, 5, 3, 4, 1, 1, 2, 2]","[1, 2, 2, 1, 3, 4, 7, 7, 4, 4]","[0, 3, 1, 6, 1, 3, 2, 3, 5, 3]","[1, 0, 3, 6, 3, 1, 3, 5, 2, 2]"
11,"[2, 0, 2, 0, 4, 0, 2, 2, 0, 1]","[2, 0, 1, 1, 2, 1, 3, 0, 1, 1]","[2, 1, 1, 3, 0, 3, 0, 0, 2, 2]","[1, 0, 3, 0, 0, 0, 2, 1, 1, 0]","[0, 0, 0, 2, 1, 1, 1, 0, 2, 1]","[0, 0, 1, 0, 1, 0, 0, 3, 1, 1]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0]","[1, 2, 1, 3, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 0, 2, 0, 2, 0]","[1, 1, 0, 1, 1, 0, 0, 2, 2, 3]","[2, 2, 0, 0, 0, 0, 0, 1, 2, 0]","[3, 1, 2, 2, 1, 1, 2, 0, 1, 1]","[0, 1, 0, 1, 2, 1, 0, 0, 2, 0]","[0, 2, 2, 2, 1, 2, 3, 2, 1, 0]","[0, 0, 0, 2, 2, 2, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 2, 2, 0, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 1, 0, 0, 2, 1]","[0, 0, 0, 1, 3, 0, 0, 0, 0, 0]","[3, 1, 2, 0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]"
12,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 2, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 2, 0, 2, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 2, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 2, 1, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
