arm_size,mean,zone
3,-0.0234313516484354,non
4,0.009733896305707,non
5,0.0478120111288075,non
6,0.1421690813142067,non
7,0.2518746948779683,non
8,0.5082097359884818,non
9,1.182359411376899,non
10,1.791759469228055,non
11,1.9804931573901228,non
12,3.4339872044851463,non
13,3.4339872044851463,non
14,3.1354942159291497,non
15,2.3978952727983707,non
16,1.9459101490553128,non
17,0.6931471805599453,non
18,1.6094379124341005,non
19,0.0,non
20,0.6931471805599453,non
