size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,44156,51514,37574,36757,39301,41107,38858,38906,38674,38316,39810,39132,38949,39610,39805,38439,38829,38930,37892,38160,37957
4,11759,13439,10191,10027,10506,11146,10772,10534,10612,10417,10513,10754,10868,10572,10738,10527,10431,10670,10294,10242,10418
5,3288,3791,2665,2765,2816,3169,3013,2982,2912,2940,2886,2907,2802,2946,2921,2868,2887,2858,2835,2843,2887
6,886,1045,714,694,751,861,769,809,727,733,795,856,773,825,806,793,761,775,754,752,771
7,220,290,179,145,212,211,233,196,221,219,231,237,224,207,215,247,195,232,190,207,206
8,41,63,55,36,69,77,74,78,47,65,61,57,67,60,65,71,67,74,47,81,50
9,29,22,19,25,37,38,27,27,22,39,24,23,20,19,25,23,24,18,14,23,14
10,10,10,9,15,30,25,29,17,18,12,10,9,15,10,8,9,4,11,11,10,6
11,2,13,8,6,18,14,18,21,14,8,6,7,8,6,7,1,4,4,2,2,3
12,3,12,7,12,15,26,23,23,13,8,4,4,2,8,2,2,3,3,1,1,1
13,8,7,7,6,17,13,16,14,5,3,1,8,6,1,3,2,0,0,0,1,0
14,1,3,4,8,12,12,7,5,2,2,0,1,1,1,2,0,0,2,0,1,0
15,3,5,4,3,11,9,7,2,3,1,1,0,1,0,0,0,0,0,0,1,1
16,2,3,0,2,3,3,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0
17,1,0,1,2,1,1,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0
18,2,2,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
