size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,"[5891, 6053, 6185, 5987, 6118, 5992, 5940, 5973, 6003, 6026]","[6756, 6662, 6781, 6801, 6731, 6761, 6598, 6671, 6846, 6776]","[5016, 5080, 5098, 5078, 4936, 5192, 5045, 5213, 4990, 5079]","[4814, 4934, 5030, 4948, 4799, 4929, 4907, 4828, 4820, 4900]","[4759, 4799, 4754, 4871, 4801, 4985, 4763, 4767, 4831, 4970]","[4788, 4816, 4836, 4859, 4558, 4703, 4826, 4750, 4777, 4730]","[4616, 4824, 4705, 4729, 4762, 4735, 4836, 4854, 4776, 4759]","[4683, 4751, 4688, 4803, 4644, 4672, 4760, 4667, 4755, 4655]","[4741, 4567, 4690, 4738, 4695, 4650, 4580, 4658, 4615, 4685]","[4643, 4573, 4695, 4694, 4627, 4631, 4621, 4537, 4639, 4691]","[4521, 4711, 4548, 4630, 4617, 4643, 4496, 4591, 4591, 4615]","[4529, 4532, 4628, 4550, 4579, 4530, 4530, 4516, 4444, 4562]","[4514, 4528, 4495, 4549, 4463, 4589, 4538, 4560, 4502, 4402]","[4424, 4486, 4423, 4532, 4417, 4584, 4381, 4574, 4451, 4489]","[4485, 4634, 4440, 4352, 4312, 4524, 4524, 4572, 4403, 4488]","[4601, 4459, 4295, 4588, 4430, 4406, 4478, 4471, 4453, 4445]","[4414, 4425, 4256, 4334, 4411, 4489, 4394, 4349, 4272, 4469]","[4344, 4393, 4330, 4401, 4353, 4360, 4404, 4365, 4404, 4463]","[4367, 4405, 4365, 4409, 4285, 4364, 4277, 4380, 4301, 4340]","[4337, 4362, 4368, 4203, 4313, 4327, 4304, 4226, 4271, 4325]","[4375, 4344, 4267, 4231, 4158, 4254, 4155, 4274, 4346, 4226]"
4,"[1679, 1675, 1669, 1659, 1674, 1669, 1700, 1644, 1632, 1709]","[1853, 1858, 1808, 1813, 1865, 1837, 1956, 1905, 1917, 1810]","[1378, 1372, 1345, 1480, 1373, 1495, 1473, 1444, 1364, 1450]","[1318, 1372, 1385, 1468, 1453, 1345, 1381, 1320, 1327, 1362]","[1361, 1283, 1335, 1306, 1312, 1395, 1354, 1327, 1365, 1356]","[1316, 1346, 1320, 1313, 1323, 1333, 1254, 1388, 1375, 1342]","[1294, 1305, 1279, 1290, 1318, 1301, 1302, 1352, 1371, 1295]","[1264, 1308, 1278, 1301, 1327, 1335, 1295, 1283, 1273, 1331]","[1311, 1287, 1268, 1278, 1317, 1380, 1315, 1303, 1306, 1289]","[1247, 1337, 1244, 1291, 1291, 1296, 1299, 1272, 1218, 1270]","[1262, 1314, 1272, 1322, 1204, 1267, 1283, 1285, 1275, 1272]","[1279, 1247, 1244, 1241, 1251, 1315, 1278, 1272, 1297, 1271]","[1205, 1251, 1302, 1183, 1278, 1296, 1268, 1260, 1240, 1294]","[1217, 1233, 1243, 1261, 1219, 1241, 1263, 1262, 1302, 1161]","[1235, 1220, 1195, 1275, 1224, 1264, 1234, 1242, 1297, 1285]","[1211, 1209, 1234, 1250, 1230, 1223, 1180, 1145, 1181, 1232]","[1155, 1224, 1248, 1240, 1246, 1296, 1237, 1236, 1201, 1201]","[1181, 1140, 1251, 1257, 1155, 1216, 1201, 1202, 1167, 1195]","[1184, 1209, 1210, 1253, 1166, 1155, 1167, 1211, 1182, 1151]","[1138, 1267, 1176, 1202, 1208, 1190, 1216, 1242, 1131, 1123]","[1170, 1166, 1210, 1169, 1158, 1167, 1180, 1189, 1162, 1178]"
5,"[440, 439, 444, 464, 469, 423, 477, 444, 466, 448]","[524, 523, 567, 521, 518, 545, 527, 520, 528, 504]","[383, 421, 415, 394, 395, 405, 431, 416, 387, 406]","[371, 368, 389, 402, 369, 376, 365, 371, 384, 378]","[397, 357, 364, 394, 376, 394, 356, 380, 375, 384]","[356, 354, 366, 371, 358, 400, 361, 350, 360, 350]","[392, 359, 317, 381, 374, 364, 357, 362, 386, 360]","[378, 348, 331, 366, 362, 377, 363, 373, 369, 354]","[343, 353, 391, 330, 393, 371, 362, 353, 386, 364]","[339, 338, 347, 361, 360, 383, 350, 360, 350, 371]","[343, 378, 352, 356, 401, 363, 344, 358, 370, 359]","[314, 356, 377, 339, 377, 343, 331, 345, 344, 382]","[311, 339, 333, 381, 348, 358, 369, 360, 348, 375]","[343, 352, 365, 359, 375, 354, 366, 379, 336, 371]","[353, 353, 367, 343, 289, 321, 334, 365, 382, 366]","[341, 349, 364, 352, 355, 371, 330, 330, 335, 367]","[358, 345, 335, 338, 335, 318, 328, 330, 353, 326]","[315, 336, 327, 351, 342, 302, 327, 341, 336, 320]","[350, 325, 333, 327, 333, 376, 331, 299, 343, 301]","[342, 327, 313, 354, 355, 309, 332, 351, 342, 333]","[336, 322, 322, 327, 358, 326, 331, 343, 337, 324]"
6,"[129, 129, 137, 156, 120, 125, 134, 129, 144, 127]","[168, 130, 141, 158, 132, 132, 152, 144, 157, 136]","[119, 108, 121, 106, 117, 107, 121, 91, 117, 93]","[118, 106, 96, 117, 96, 111, 112, 104, 95, 100]","[107, 107, 95, 100, 94, 91, 117, 108, 102, 104]","[113, 109, 98, 117, 100, 107, 121, 93, 102, 83]","[107, 104, 98, 101, 110, 92, 120, 85, 94, 97]","[99, 101, 101, 111, 89, 116, 104, 111, 104, 93]","[113, 106, 92, 94, 105, 97, 115, 90, 123, 95]","[99, 84, 106, 98, 101, 79, 105, 105, 106, 93]","[104, 89, 95, 98, 109, 96, 107, 106, 102, 89]","[106, 90, 105, 103, 117, 104, 112, 95, 91, 114]","[105, 91, 91, 82, 80, 107, 102, 97, 103, 103]","[83, 113, 100, 97, 90, 91, 103, 121, 94, 97]","[104, 82, 93, 87, 89, 106, 86, 101, 107, 83]","[109, 105, 99, 98, 70, 89, 93, 99, 102, 80]","[89, 99, 106, 118, 99, 94, 103, 94, 103, 88]","[85, 103, 73, 100, 97, 106, 79, 89, 88, 83]","[95, 86, 98, 91, 101, 87, 83, 102, 93, 95]","[76, 91, 100, 116, 82, 95, 94, 96, 100, 107]","[109, 87, 91, 82, 86, 83, 85, 91, 92, 92]"
7,"[34, 25, 31, 31, 36, 31, 38, 34, 39, 28]","[43, 47, 32, 42, 51, 41, 34, 47, 35, 45]","[27, 36, 32, 25, 25, 19, 26, 26, 37, 31]","[26, 32, 41, 35, 35, 28, 25, 25, 31, 29]","[25, 30, 23, 28, 23, 26, 34, 18, 31, 27]","[34, 21, 32, 37, 23, 29, 28, 27, 43, 26]","[21, 35, 30, 25, 37, 31, 35, 23, 20, 19]","[26, 34, 21, 28, 30, 37, 32, 24, 23, 28]","[25, 28, 33, 26, 42, 19, 30, 24, 24, 25]","[25, 29, 30, 19, 29, 35, 26, 39, 36, 26]","[27, 29, 31, 26, 35, 28, 27, 37, 27, 36]","[30, 31, 24, 35, 30, 22, 29, 33, 34, 25]","[23, 32, 21, 28, 21, 26, 25, 24, 26, 38]","[23, 31, 27, 23, 30, 32, 28, 30, 32, 33]","[30, 32, 25, 25, 24, 23, 31, 33, 29, 28]","[28, 25, 21, 23, 34, 21, 28, 25, 23, 38]","[18, 24, 27, 30, 27, 26, 30, 17, 22, 24]","[27, 25, 29, 25, 20, 29, 16, 17, 32, 25]","[28, 24, 18, 26, 32, 28, 23, 24, 29, 28]","[25, 26, 21, 21, 20, 24, 35, 24, 27, 35]","[26, 22, 31, 23, 23, 25, 24, 31, 28, 22]"
8,"[12, 9, 5, 12, 8, 14, 11, 7, 6, 11]","[8, 8, 14, 13, 7, 7, 11, 12, 9, 12]","[12, 11, 15, 11, 6, 13, 8, 7, 9, 11]","[5, 12, 10, 10, 9, 12, 13, 3, 9, 10]","[5, 8, 2, 8, 5, 8, 6, 7, 7, 14]","[7, 9, 5, 10, 12, 10, 10, 9, 6, 6]","[9, 8, 8, 10, 11, 6, 15, 9, 10, 10]","[7, 7, 12, 8, 7, 9, 5, 13, 7, 6]","[10, 11, 11, 7, 9, 5, 7, 9, 11, 12]","[14, 8, 8, 8, 3, 6, 8, 4, 5, 8]","[5, 7, 3, 7, 8, 4, 8, 8, 6, 8]","[11, 6, 7, 5, 9, 6, 8, 5, 7, 12]","[7, 9, 6, 6, 6, 10, 12, 8, 4, 6]","[6, 8, 8, 6, 9, 7, 9, 6, 9, 9]","[4, 8, 7, 3, 9, 5, 9, 11, 8, 11]","[9, 4, 11, 6, 8, 14, 7, 12, 9, 5]","[8, 9, 6, 9, 4, 7, 6, 11, 9, 14]","[12, 5, 7, 8, 2, 8, 6, 5, 9, 4]","[9, 5, 4, 5, 11, 9, 7, 11, 6, 6]","[4, 6, 11, 4, 3, 5, 8, 4, 4, 8]","[12, 8, 13, 6, 6, 9, 4, 7, 3, 8]"
9,"[5, 1, 3, 1, 2, 0, 2, 1, 0, 4]","[4, 4, 5, 0, 6, 3, 2, 5, 3, 3]","[0, 3, 5, 1, 1, 2, 3, 4, 2, 2]","[1, 3, 5, 2, 2, 2, 3, 2, 3, 2]","[1, 1, 1, 0, 1, 1, 4, 1, 2, 3]","[2, 0, 4, 1, 2, 1, 1, 2, 1, 4]","[4, 4, 2, 4, 3, 5, 2, 1, 2, 3]","[6, 3, 5, 2, 2, 2, 4, 0, 3, 2]","[1, 0, 3, 4, 2, 0, 2, 2, 3, 0]","[2, 3, 1, 2, 1, 2, 4, 1, 4, 2]","[2, 3, 1, 0, 3, 4, 3, 2, 1, 2]","[2, 4, 4, 2, 6, 0, 0, 4, 2, 2]","[1, 3, 1, 1, 1, 2, 2, 0, 1, 0]","[1, 1, 1, 3, 3, 1, 0, 1, 2, 1]","[0, 2, 0, 1, 3, 3, 2, 1, 5, 1]","[2, 1, 3, 3, 3, 2, 1, 4, 1, 0]","[2, 1, 2, 3, 0, 7, 0, 4, 2, 1]","[1, 0, 4, 2, 1, 1, 4, 2, 2, 4]","[5, 0, 2, 5, 3, 4, 5, 3, 2, 4]","[0, 1, 2, 2, 3, 2, 2, 3, 2, 3]","[2, 2, 1, 4, 1, 4, 0, 2, 5, 2]"
10,"[1, 0, 1, 1, 2, 3, 0, 0, 0, 1]","[0, 2, 2, 2, 2, 1, 0, 0, 0, 0]","[0, 0, 4, 0, 2, 1, 1, 1, 0, 3]","[0, 2, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 3, 1, 0, 2, 0]","[2, 3, 0, 0, 2, 1, 1, 1, 1, 0]","[0, 0, 2, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 2, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 2, 1, 2, 0, 1, 2, 1]","[0, 0, 0, 2, 0, 1, 1, 0, 2, 0]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[2, 1, 1, 0, 2, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 2, 2, 1, 0, 0, 0]","[0, 2, 0, 0, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 3, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 2, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 2, 1, 1]","[0, 1, 1, 2, 0, 1, 0, 0, 1, 2]"
11,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 3, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]","[1, 2, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 2, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
